Orthogroup	Mmicro	Mbovis
OG0002344	AMC60567.1	ALV11819.1
OG0002345	AMC60568.1	ALV11820.1
OG0002346	AMC60570.1	ALV11821.1
OG0002347	AMC60571.1	ALV11822.1
OG0002348	AMC60573.1	ALV13100.1
OG0002349	AMC60575.1	ALV11825.1
OG0002350	AMC60578.1	ALV11828.1
OG0002351	AMC60579.1	ALV11829.1
OG0002352	AMC60581.1	ALV11831.1
OG0002353	AMC60584.1	ALV11833.1
OG0002354	AMC60589.1	ALV11839.1
OG0002355	AMC60596.1	ALV11846.1
OG0002356	AMC60598.1	ALV13103.1
OG0002357	AMC60599.1	ALV11847.1
OG0002358	AMC60600.1	ALV11848.1
OG0002359	AMC60601.1	ALV11849.1
OG0002360	AMC60605.1	ALV11853.1
OG0002361	AMC60615.1	ALV11861.1
OG0002362	AMC60618.1	ALV11864.1
OG0002363	AMC60621.1	ALV11866.1
OG0002364	AMC60627.1	ALV11872.1
OG0002365	AMC60633.1	ALV11877.1
OG0002366	AMC60634.1	ALV11878.1
OG0002367	AMC60638.1	ALV13106.1
OG0002368	AMC60641.1	ALV11882.1
OG0002369	AMC60642.1	ALV11883.1
OG0002370	AMC60647.1	ALV11886.1
OG0002371	AMC60648.1	ALV11887.1
OG0002372	AMC60661.1	ALV13111.1
OG0002373	AMC60663.1	ALV11897.1
OG0002374	AMC60665.1	ALV11899.1
OG0002375	AMC60669.1	ALV11902.1
OG0002376	AMC61438.1	ALV12528.1
OG0002377	AMC60673.1	ALV11905.1
OG0002378	AMC60677.1	ALV11907.1
OG0002379	AMC60678.1	ALV13114.1
OG0002380	AMC60685.1	ALV13115.1
OG0002381	AMC60688.1	ALV11914.1
OG0002382	AMC60690.1	ALV11917.1
OG0002383	AMC60693.1	ALV13117.1
OG0002384	AMC60701.1	ALV11924.1
OG0002385	AMC60705.1	ALV11926.1
OG0002386	AMC60707.1	ALV11928.1
OG0002387	AMC60709.1	ALV11930.1
OG0002388	AMC60727.1	ALV11946.1
OG0002389	AMC60730.1	ALV11948.1
OG0002391	AMC60734.1	ALV11950.1
OG0002392	AMC60746.1	ALV11960.1
OG0002393	AMC60754.1	ALV11967.1
OG0002394	AMC60756.1	ALV11969.1
OG0002395	AMC60764.1	ALV11977.1
OG0002396	AMC60775.1	ALV11987.1
OG0002397	AMC60778.1	ALV11988.1
OG0002398	AMC60784.1	ALV11992.1
OG0002399	AMC60787.1	ALV11995.1
OG0002400	AMC60792.1	ALV11999.1
OG0002401	AMC60793.1	ALV12000.1
OG0002402	AMC60794.1	ALV12001.1
OG0002403	AMC60796.1	ALV13134.1
OG0002404	AMC60797.1	ALV12003.1
OG0002405	AMC60798.1	ALV12004.1
OG0002406	AMC60799.1	ALV12005.1
OG0002407	AMC60800.1	ALV12006.1
OG0002408	AMC60801.1	ALV13135.1
OG0002409	AMC60806.1	ALV12010.1
OG0002410	AMC60807.1	ALV12011.1
OG0002411	AMC60808.1	ALV12012.1
OG0002412	AMC60809.1	ALV12013.1
OG0002413	AMC60811.1	ALV12015.1
OG0002414	AMC60813.1	ALV12017.1
OG0002415	AMC60837.1	ALV12036.1
OG0002416	AMC60842.1	ALV12041.1
OG0002417	AMC60846.1	ALV12045.1
OG0002418	AMC60847.1	ALV12046.1
OG0002419	AMC60880.1	ALV12066.1
OG0002420	AMC60881.1	ALV12067.1
OG0002421	AMC60891.1	ALV12076.1
OG0002422	AMC60893.1	ALV13145.1
OG0002423	AMC60894.1	ALV12078.1
OG0002424	AMC60895.1	ALV12079.1
OG0002425	AMC60896.1	ALV12080.1
OG0002426	AMC60897.1	ALV12081.1
OG0002427	AMC60901.1	ALV13146.1
OG0002428	AMC60903.1	ALV12085.1
OG0002429	AMC60904.1	ALV12086.1
OG0002430	AMC60905.1	ALV12087.1
OG0002431	AMC60906.1	ALV12088.1
OG0002432	AMC60907.1	ALV12089.1
OG0002433	AMC60912.1	ALV12095.1
OG0002434	AMC60913.1	ALV12096.1
OG0002435	AMC60914.1	ALV12097.1
OG0002436	AMC60915.1	ALV12098.1
OG0002437	AMC60917.1	ALV12100.1
OG0002438	AMC60923.1	ALV12104.1
OG0002439	AMC60943.1	ALV13149.1
OG0002440	AMC60948.1	ALV12123.1
OG0002441	AMC60955.1	ALV12125.1
OG0002442	AMC60956.1	ALV12126.1
OG0002443	AMC60958.1	ALV13154.1
OG0002444	AMC60959.1	ALV12128.1
OG0002445	AMC60961.1	ALV12130.1
OG0002446	AMC60962.1	ALV12131.1
OG0002447	AMC60971.1	ALV12135.1
OG0002448	AMC60974.1	ALV12138.1
OG0002449	AMC60975.1	ALV12139.1
OG0002450	AMC60980.1	ALV12142.1
OG0002451	AMC60984.1	ALV12145.1
OG0002452	AMC60986.1	ALV12147.1
OG0002453	AMC60995.1	ALV13160.1
OG0002454	AMC60996.1	ALV12156.1
OG0002455	AMC60997.1	ALV12157.1
OG0002456	AMC60998.1	ALV12158.1
OG0002457	AMC61001.1	ALV12161.1
OG0002458	AMC61015.1	ALV12174.1
OG0002459	AMC61016.1	ALV12175.1
OG0002461	AMC61031.1	ALV13162.1
OG0002462	AMC61036.1	ALV12193.1
OG0002463	AMC61050.1	ALV12203.1
OG0002464	AMC61054.1	ALV12206.1
OG0002465	AMC61056.1	ALV12208.1
OG0002466	AMC61057.1	ALV12209.1
OG0002467	AMC61059.1	ALV12211.1
OG0002468	AMC61060.1	ALV12212.1
OG0002469	AMC61063.1	ALV12215.1
OG0002470	AMC61065.1	ALV12216.1
OG0002471	AMC61503.1, AMC61091.1	ALV12273.1
OG0002472	AMC61102.1	ALV13174.1
OG0002473	AMC61104.1	ALV13175.1
OG0002474	AMC61105.1	ALV12282.1
OG0002475	AMC61114.1	ALV12287.1
OG0002476	AMC61116.1	ALV12288.1
OG0002477	AMC61133.1	ALV12304.1
OG0002478	AMC61135.1	ALV12306.1
OG0002479	AMC61136.1	ALV12307.1
OG0002480	AMC61137.1	ALV12308.1
OG0002481	AMC61138.1	ALV12309.1
OG0002482	AMC61139.1	ALV12310.1
OG0002483	AMC61145.1	ALV12313.1
OG0002484	AMC61146.1	ALV12314.1
OG0002485	AMC61166.1	ALV12325.1
OG0002486	AMC61168.1	ALV12327.1
OG0002487	AMC61170.1	ALV12329.1
OG0002488	AMC61171.1	ALV12330.1
OG0002489	AMC61172.1	ALV12331.1
OG0002490	AMC61175.1	ALV13186.1
OG0002491	AMC61193.1	ALV12348.1
OG0002492	AMC61194.1	ALV12349.1
OG0002493	AMC61200.1	ALV12355.1
OG0002494	AMC61204.1, AMC61214.1	ALV12357.1
OG0002495	AMC61216.1	ALV11915.1, ALV12359.1
OG0002496	AMC61220.1	ALV12361.1
OG0002497	AMC61223.1	ALV12363.1
OG0002498	AMC61224.1	ALV13189.1
OG0002499	AMC61228.1	ALV13190.1
OG0002500	AMC61229.1	ALV12367.1
OG0002501	AMC61234.1	ALV12371.1
OG0002502	AMC61235.1	ALV12372.1
OG0002503	AMC61236.1	ALV12373.1
OG0002504	AMC61237.1	ALV12374.1
OG0002505	AMC61238.1	ALV13192.1
OG0002506	AMC61239.1	ALV12375.1
OG0002507	AMC61240.1	ALV12376.1
OG0002508	AMC61241.1	ALV12377.1
OG0002510	AMC61270.1	ALV13198.1
OG0002511	AMC61276.1	ALV12404.1
OG0002512	AMC61277.1	ALV12405.1
OG0002513	AMC61278.1	ALV12406.1
OG0002514	AMC61279.1	ALV12407.1
OG0002515	AMC61280.1	ALV12408.1
OG0002516	AMC61281.1	ALV12409.1
OG0002517	AMC61282.1	ALV13199.1
OG0002518	AMC61283.1	ALV12410.1
OG0002519	AMC61284.1	ALV12411.1
OG0002520	AMC61287.1	ALV12414.1
OG0002521	AMC61289.1	ALV12416.1
OG0002522	AMC61291.1	ALV12418.1
OG0002523	AMC61317.1	ALV13200.1
OG0002524	AMC61321.1	ALV12428.1
OG0002525	AMC61323.1	ALV12430.1
OG0002526	AMC61324.1	ALV12431.1
OG0002527	AMC61325.1	ALV12432.1
OG0002528	AMC61327.1	ALV12434.1
OG0002529	AMC61328.1	ALV12435.1
OG0002530	AMC61329.1	ALV12436.1
OG0002531	AMC61333.1	ALV12439.1
OG0002532	AMC61334.1	ALV12440.1
OG0002533	AMC61337.1	ALV12443.1
OG0002534	AMC61338.1	ALV12444.1
OG0002535	AMC61341.1	ALV12446.1
OG0002536	AMC61343.1	ALV12448.1
OG0002537	AMC61345.1	ALV13203.1
OG0002538	AMC61346.1	ALV12450.1
OG0002539	AMC61347.1	ALV12451.1
OG0002540	AMC61349.1	ALV12453.1
OG0002541	AMC61350.1	ALV12454.1
OG0002542	AMC61351.1	ALV12455.1
OG0002543	AMC61353.1	ALV12457.1
OG0002544	AMC61354.1	ALV12458.1
OG0002545	AMC61355.1	ALV12459.1
OG0002546	AMC61362.1	ALV12465.1
OG0002547	AMC61365.1	ALV12467.1
OG0002548	AMC61366.1	ALV12468.1
OG0002549	AMC61367.1	ALV13205.1
OG0002550	AMC61369.1	ALV13206.1
OG0002551	AMC61370.1	ALV12470.1
OG0002552	AMC61371.1	ALV12472.1
OG0002553	AMC61372.1	ALV12473.1
OG0002554	AMC61376.1	ALV12477.1
OG0002555	AMC61377.1	ALV12478.1
OG0002556	AMC61379.1	ALV12479.1
OG0002557	AMC61382.1	ALV12481.1
OG0002558	AMC61383.1	ALV12482.1
OG0002559	AMC61391.1	ALV13208.1
OG0002560	AMC61420.1	ALV12516.1
OG0002561	AMC61421.1	ALV12517.1
OG0002562	AMC61426.1	ALV13210.1
OG0002563	AMC61433.1	ALV12524.1
OG0002564	AMC61450.1	ALV13216.1
OG0002565	AMC61451.1, AMC58254.1	ALV12536.1
OG0002566	AMC61452.1	ALV12537.1
OG0002567	AMC61457.1	ALV12541.1
OG0002568	AMC61458.1	ALV13218.1
OG0002569	AMC61459.1	ALV12542.1
OG0002570	AMC61460.1	ALV12543.1
OG0002571	AMC61462.1	ALV13219.1
OG0002572	AMC61463.1	ALV12544.1
OG0002573	AMC61469.1	ALV12548.1
OG0002574	AMC61470.1	ALV12549.1
OG0002575	AMC61488.1	ALV12567.1
OG0002577	AMC61492.1	ALV12569.1
OG0002578	AMC61493.1	ALV12570.1
OG0002579	AMC61494.1	ALV12571.1
OG0002580	AMC61495.1	ALV12572.1
OG0002581	AMC61496.1	ALV12573.1
OG0002582	AMC61498.1	ALV12574.1
OG0002583	AMC61499.1	ALV12575.1
OG0002584	AMC61504.1	ALV12577.1
OG0002585	AMC61506.1	ALV12579.1
OG0002586	AMC61508.1	ALV12580.1
OG0002587	AMC61509.1	ALV13223.1
OG0002588	AMC61510.1	ALV12581.1
OG0002589	AMC61511.1	ALV12582.1
OG0002591	AMC61520.1	ALV12589.1
OG0002592	AMC61521.1	ALV12590.1
OG0002593	AMC61535.1	ALV13224.1
OG0002594	AMC61537.1	ALV12603.1
OG0002595	AMC61541.1	ALV13226.1
OG0002596	AMC61542.1	ALV12606.1
OG0002597	AMC61557.1	ALV12616.1
OG0002598	AMC61567.1	ALV12625.1
OG0002599	AMC61569.1	ALV12626.1
OG0002600	AMC61570.1	ALV12627.1
OG0002601	AMC61571.1	ALV12628.1
OG0002602	AMC61572.1	ALV13230.1
OG0002603	AMC61573.1	ALV12629.1
OG0002604	AMC61575.1	ALV12631.1
OG0002605	AMC61577.1	ALV12633.1
OG0002606	AMC61588.1	ALV12643.1
OG0002607	AMC61604.1	ALV12656.1
OG0002608	AMC61615.1	ALV12665.1
OG0002609	AMC61632.1	ALV13238.1
OG0002610	AMC61642.1	ALV12684.1
OG0002611	AMC61643.1	ALV12685.1
OG0002612	AMC61655.1	ALV12694.1
OG0002613	AMC61656.1	ALV12695.1
OG0002614	AMC61657.1	ALV13240.1
OG0002615	AMC61658.1	ALV12696.1
OG0002616	AMC61664.1	ALV12702.1
OG0002617	AMC61665.1	ALV12703.1
OG0002618	AMC61686.1	ALV12718.1
OG0002619	AMC61687.1	ALV12719.1
OG0002621	AMC61701.1	ALV12733.1
OG0002622	AMC61703.1	ALV12735.1
OG0002623	AMC61704.1	ALV13243.1
OG0002624	AMC61705.1	ALV12736.1
OG0002625	AMC61706.1	ALV12737.1
OG0002626	AMC61712.1	ALV12740.1
OG0002627	AMC61713.1	ALV12741.1
OG0002628	AMC61714.1	ALV13244.1
OG0002629	AMC61715.1	ALV12742.1
OG0002630	AMC61716.1	ALV12743.1
OG0002631	AMC61718.1	ALV12744.1
OG0002632	AMC61726.1	ALV12748.1
OG0002633	AMC61727.1	ALV12749.1
OG0002634	AMC61728.1	ALV13246.1
OG0002635	AMC61730.1	ALV12750.1
OG0002636	AMC61739.1	ALV12755.1
OG0002637	AMC61741.1	ALV12757.1
OG0002641	AMC61501.1	ALV13222.1
OG0002646	AMC60864.1, AMC61319.1	ALV12426.1
OG0002647	AMC60315.1	ALV13074.1
OG0002648	AMC58439.1	ALV10113.1
OG0002649	AMC58552.1	ALV10198.1
OG0002651	AMC59238.1	ALV12964.1
OG0002655	AMC61738.1	ALV12754.1
OG0002656	AMC59781.1	ALV11180.1
OG0002657	AMC59798.1	ALV11194.1
OG0002659	AMC59971.1	ALV11331.1
OG0002660	AMC57615.1	ALV09427.1
OG0002661	AMC58879.1	ALV10464.1
OG0002663	AMC60494.1	ALV11754.1
OG0002664	AMC60884.1	ALV12070.1
OG0002665	AMC61047.1	ALV12201.1
OG0002666	AMC59271.1, AMC59269.1, AMC60675.1	ALV12966.1
OG0002667	AMC57467.1	ALV09310.1
OG0002668	AMC57469.1	ALV09311.1
OG0002669	AMC57470.1	ALV09312.1
OG0002670	AMC57471.1	ALV09313.1
OG0002671	AMC57493.1	ALV12771.1
OG0002672	AMC57495.1	ALV09334.1
OG0002673	AMC57496.1	ALV09335.1
OG0002674	AMC57504.1	ALV09342.1
OG0002675	AMC57511.1	ALV09348.1
OG0002676	AMC57515.1	ALV09352.1
OG0002677	AMC57520.1	ALV09355.1
OG0002678	AMC57522.1	ALV12773.1
OG0002679	AMC57523.1	ALV09357.1
OG0002680	AMC57524.1	ALV09358.1
OG0002681	AMC57525.1	ALV09359.1
OG0002682	AMC57526.1	ALV09360.1
OG0002683	AMC57527.1	ALV09361.1
OG0002684	AMC57528.1	ALV09362.1
OG0002685	AMC57529.1	ALV09363.1
OG0002686	AMC57530.1	ALV09364.1
OG0002687	AMC57531.1	ALV12774.1
OG0002688	AMC57532.1	ALV09365.1
OG0002689	AMC57533.1	ALV09366.1
OG0002690	AMC57535.1	ALV12775.1
OG0002691	AMC57549.1	ALV09377.1
OG0002692	AMC57550.1	ALV09378.1
OG0002693	AMC57555.1	ALV09383.1
OG0002694	AMC57557.1	ALV09384.1
OG0002695	AMC57568.1	ALV09391.1
OG0002696	AMC57569.1	ALV09392.1
OG0002698	AMC57597.1	ALV09414.1
OG0002699	AMC57598.1	ALV12785.1
OG0002700	AMC57599.1	ALV12786.1
OG0002701	AMC57600.1	ALV09415.1
OG0002702	AMC57609.1	ALV09423.1
OG0002703	AMC57610.1	ALV09424.1
OG0002704	AMC57649.1	ALV12792.1
OG0002705	AMC57651.1	ALV09454.1
OG0002706	AMC57652.1	ALV12793.1
OG0002708	AMC57669.1	ALV09469.1
OG0002709	AMC57670.1	ALV12795.1
OG0002710	AMC57675.1	ALV09474.1
OG0002711	AMC57676.1	ALV09475.1
OG0002712	AMC57686.1	ALV09485.1
OG0002713	AMC57698.1	ALV09497.1
OG0002714	AMC57699.1	ALV09498.1
OG0002715	AMC57705.1	ALV09504.1
OG0002716	AMC57725.1	ALV09523.1
OG0002717	AMC57727.1	ALV09525.1
OG0002719	AMC57767.1	ALV09555.1
OG0002720	AMC57768.1	ALV09556.1
OG0002721	AMC57769.1	ALV09557.1
OG0002722	AMC57770.1	ALV09558.1
OG0002723	AMC57772.1	ALV09560.1
OG0002724	AMC57788.1	ALV09572.1
OG0002725	AMC57789.1	ALV09573.1
OG0002726	AMC57790.1	ALV09574.1
OG0002728	AMC57793.1	ALV09578.1
OG0002729	AMC57794.1	ALV09579.1
OG0002730	AMC57795.1	ALV09580.1
OG0002731	AMC57796.1	ALV09581.1
OG0002732	AMC57797.1	ALV09582.1
OG0002733	AMC57799.1	ALV09584.1
OG0002734	AMC57800.1	ALV09585.1
OG0002735	AMC57810.1	ALV09591.1
OG0002736	AMC57812.1	ALV09592.1
OG0002737	AMC57813.1	ALV12803.1
OG0002738	AMC57815.1	ALV09594.1
OG0002739	AMC57817.1	ALV09596.1
OG0002740	AMC57819.1	ALV09598.1
OG0002741	AMC57820.1	ALV09599.1
OG0002742	AMC57821.1	ALV09600.1
OG0002743	AMC57834.1	ALV09612.1
OG0002744	AMC57840.1	ALV09618.1
OG0002745	AMC57841.1	ALV09619.1
OG0002746	AMC57842.1	ALV09620.1
OG0002747	AMC57843.1	ALV09621.1
OG0002748	AMC57844.1	ALV09622.1
OG0002749	AMC57845.1	ALV09623.1
OG0002750	AMC57846.1	ALV09624.1
OG0002751	AMC57847.1	ALV09625.1
OG0002752	AMC57849.1	ALV12804.1
OG0002753	AMC57852.1	ALV09628.1
OG0002754	AMC57870.1	ALV09640.1
OG0002755	AMC57871.1	ALV12807.1
OG0002756	AMC57872.1	ALV09641.1
OG0002757	AMC57873.1	ALV09642.1
OG0002758	AMC57877.1	ALV09645.1
OG0002759	AMC57881.1	ALV09648.1
OG0002760	AMC57883.1	ALV09651.1
OG0002761	AMC57903.1	ALV09671.1
OG0002762	AMC57923.1	ALV09688.1
OG0002763	AMC57924.1	ALV09689.1
OG0002764	AMC57925.1	ALV09690.1
OG0002765	AMC57926.1	ALV09691.1
OG0002766	AMC57927.1	ALV09692.1
OG0002767	AMC57928.1	ALV09693.1
OG0002768	AMC57952.1	ALV09715.1
OG0002769	AMC57969.1	ALV12818.1
OG0002770	AMC57975.1	ALV09730.1
OG0002771	AMC57977.1	ALV09732.1
OG0002772	AMC57993.1	ALV09744.1
OG0002773	AMC58002.1	ALV09750.1
OG0002774	AMC58009.1	ALV09755.1
OG0002775	AMC58010.1	ALV09756.1
OG0002776	AMC58043.1	ALV09783.1
OG0002777	AMC58060.1	ALV09798.1
OG0002778	AMC58061.1	ALV09799.1
OG0002779	AMC58062.1	ALV09800.1
OG0002780	AMC58063.1	ALV09801.1
OG0002781	AMC58067.1	ALV09802.1
OG0002782	AMC58069.1	ALV09803.1
OG0002783	AMC58071.1	ALV09804.1
OG0002784	AMC58073.1	ALV09805.1
OG0002785	AMC58075.1	ALV12831.1
OG0002786	AMC58079.1	ALV12833.1
OG0002787	AMC58080.1	ALV09809.1
OG0002788	AMC58081.1	ALV09810.1
OG0002789	AMC58094.1	ALV09821.1
OG0002790	AMC58095.1	ALV09822.1
OG0002791	AMC58096.1	ALV09823.1
OG0002792	AMC58098.1	ALV09824.1
OG0002793	AMC58099.1	ALV09825.1
OG0002794	AMC58100.1	ALV09826.1
OG0002795	AMC58104.1	ALV09830.1
OG0002796	AMC58107.1	ALV09833.1
OG0002797	AMC58108.1	ALV09834.1
OG0002798	AMC58109.1	ALV09835.1
OG0002799	AMC58111.1	ALV09838.1
OG0002800	AMC58113.1	ALV09840.1
OG0002801	AMC58114.1	ALV12836.1
OG0002802	AMC58115.1	ALV09841.1
OG0002803	AMC58116.1	ALV12837.1
OG0002804	AMC58118.1	ALV09844.1
OG0002805	AMC58121.1	ALV09846.1
OG0002806	AMC58122.1	ALV09847.1
OG0002807	AMC58123.1	ALV09848.1
OG0002808	AMC58124.1	ALV09849.1
OG0002810	AMC58159.1	ALV09880.1
OG0002811	AMC58160.1	ALV09881.1
OG0002812	AMC58161.1	ALV09882.1
OG0002813	AMC58162.1	ALV09883.1
OG0002814	AMC58163.1	ALV09884.1
OG0002815	AMC58164.1	ALV09885.1
OG0002816	AMC58165.1	ALV09886.1
OG0002817	AMC58166.1	ALV09887.1
OG0002818	AMC58167.1	ALV09888.1
OG0002819	AMC58168.1	ALV09889.1
OG0002820	AMC58174.1	ALV09894.1
OG0002821	AMC58184.1	ALV09902.1
OG0002822	AMC58185.1	ALV09903.1
OG0002823	AMC58233.1	ALV09951.1
OG0002824	AMC58246.1	ALV09962.1
OG0002825	AMC58248.1	ALV09963.1
OG0002826	AMC58250.1	ALV09965.1
OG0002827	AMC58251.1	ALV09966.1
OG0002828	AMC58252.1	ALV12848.1
OG0002829	AMC58261.1	ALV09969.1
OG0002830	AMC58263.1	ALV09971.1
OG0002831	AMC58264.1	ALV09972.1
OG0002832	AMC58272.1	ALV09979.1
OG0002833	AMC58310.1	ALV10016.1
OG0002834	AMC58311.1	ALV10017.1
OG0002835	AMC58313.1	ALV10019.1
OG0002836	AMC58314.1	ALV10020.1
OG0002837	AMC58320.1	ALV10025.1
OG0002838	AMC58353.1	ALV10046.1
OG0002839	AMC58360.1	ALV10051.1
OG0002840	AMC58361.1	ALV10052.1
OG0002841	AMC58365.1	ALV10057.1
OG0002842	AMC58370.1	ALV12860.1
OG0002843	AMC58371.1	ALV10061.1
OG0002844	AMC58372.1	ALV10062.1
OG0002845	AMC58373.1	ALV12861.1
OG0002846	AMC58414.1	ALV12865.1
OG0002847	AMC58418.1	ALV12866.1
OG0002848	AMC58421.1	ALV12867.1
OG0002849	AMC58423.1	ALV10100.1
OG0002850	AMC58424.1	ALV10101.1
OG0002851	AMC58428.1	ALV10105.1
OG0002852	AMC58429.1	ALV10106.1
OG0002853	AMC58430.1	ALV10107.1
OG0002854	AMC58441.1	ALV10115.1
OG0002855	AMC58444.1	ALV10117.1
OG0002856	AMC58445.1	ALV10118.1
OG0002857	AMC58448.1	ALV10120.1
OG0002858	AMC58449.1	ALV10121.1
OG0002859	AMC58451.1	ALV10123.1
OG0002860	AMC58453.1	ALV10125.1
OG0002861	AMC58454.1	ALV10126.1
OG0002862	AMC58455.1	ALV10127.1
OG0002863	AMC58459.1	ALV10129.1
OG0002864	AMC58469.1	ALV10137.1
OG0002865	AMC58470.1	ALV10138.1
OG0002866	AMC58471.1	ALV12873.1
OG0002867	AMC58494.1	ALV10158.1
OG0002868	AMC58495.1	ALV10159.1
OG0002869	AMC58496.1	ALV10160.1
OG0002870	AMC58500.1	ALV12880.1
OG0002871	AMC58501.1	ALV10161.1
OG0002872	AMC58502.1	ALV10162.1
OG0002873	AMC58504.1	ALV10164.1
OG0002874	AMC58505.1	ALV10165.1
OG0002875	AMC58515.1	ALV10173.1
OG0002876	AMC58518.1	ALV10175.1
OG0002877	AMC58530.1	ALV10184.1
OG0002878	AMC58551.1	ALV10197.1
OG0002879	AMC58583.1	ALV12889.1
OG0002880	AMC58590.1	ALV10227.1
OG0002881	AMC58592.1	ALV10229.1
OG0002882	AMC58596.1	ALV10233.1
OG0002883	AMC58600.1	ALV12890.1
OG0002884	AMC58601.1	ALV10238.1
OG0002886	AMC58603.1	ALV10241.1
OG0002887	AMC58605.1	ALV10243.1
OG0002888	AMC58606.1	ALV12891.1
OG0002889	AMC58607.1	ALV10244.1
OG0002890	AMC58608.1	ALV10246.1
OG0002891	AMC58609.1	ALV10247.1
OG0002892	AMC58649.1	ALV10275.1
OG0002893	AMC58650.1	ALV10277.1
OG0002894	AMC58651.1	ALV10280.1
OG0002895	AMC58665.1	ALV10291.1
OG0002896	AMC58666.1	ALV10292.1
OG0002897	AMC58668.1	ALV10294.1
OG0002898	AMC58676.1	ALV10302.1
OG0002899	AMC58679.1	ALV10305.1
OG0002900	AMC58680.1	ALV10306.1
OG0002901	AMC58684.1	ALV10308.1
OG0002902	AMC58702.1	ALV10321.1
OG0002903	AMC58739.1	ALV10354.1
OG0002904	AMC58740.1	ALV12910.1
OG0002905	AMC58744.1	ALV10357.1
OG0002906	AMC58747.1	ALV10360.1
OG0002907	AMC58751.1	ALV10364.1
OG0002908	AMC58761.1	ALV10370.1
OG0002909	AMC58763.1	ALV10371.1
OG0002910	AMC58773.1	ALV10380.1
OG0002911	AMC58795.1	ALV12921.1
OG0002912	AMC58797.1	ALV10400.1
OG0002913	AMC58798.1	ALV10401.1
OG0002914	AMC58799.1	ALV10402.1
OG0002915	AMC58804.1	ALV10407.1
OG0002916	AMC58815.1	ALV10413.1
OG0002917	AMC58816.1	ALV10414.1
OG0002918	AMC58821.1	ALV10418.1
OG0002919	AMC58822.1	ALV10419.1
OG0002921	AMC58848.1	ALV10437.1
OG0002922	AMC58849.1	ALV12925.1
OG0002923	AMC58868.1	ALV10452.1
OG0002924	AMC58869.1	ALV10453.1
OG0002925	AMC58870.1	ALV10454.1
OG0002926	AMC58871.1	ALV10455.1
OG0002927	AMC58872.1	ALV10456.1
OG0002928	AMC58920.1	ALV10498.1
OG0002929	AMC58921.1	ALV10499.1
OG0002930	AMC58922.1	ALV10500.1
OG0002931	AMC58939.1	ALV10514.1
OG0002932	AMC58949.1	ALV10522.1
OG0002933	AMC58957.1	ALV10528.1
OG0002934	AMC58958.1	ALV10529.1
OG0002935	AMC58961.1	ALV10532.1
OG0002936	AMC58963.1	ALV10533.1
OG0002937	AMC58964.1	ALV10534.1
OG0002938	AMC58967.1	ALV10536.1
OG0002939	AMC58968.1	ALV10537.1
OG0002940	AMC58987.1	ALV10554.1
OG0002941	AMC58988.1	ALV10555.1
OG0002942	AMC58990.1	ALV12937.1
OG0002943	AMC58991.1	ALV10557.1
OG0002944	AMC58992.1	ALV10558.1
OG0002945	AMC58996.1	ALV10560.1
OG0002946	AMC59007.1	ALV10567.1
OG0002947	AMC59008.1	ALV10568.1
OG0002948	AMC59012.1	ALV10572.1
OG0002949	AMC59013.1	ALV10573.1
OG0002950	AMC59018.1	ALV10578.1
OG0002951	AMC59023.1	ALV10583.1
OG0002952	AMC59024.1	ALV10584.1
OG0002953	AMC59034.1	ALV10594.1
OG0002954	AMC59039.1	ALV12943.1
OG0002955	AMC59070.1	ALV10624.1
OG0002956	AMC59072.1	ALV10626.1
OG0002957	AMC59088.1	ALV10639.1
OG0002958	AMC59096.1	ALV10646.1
OG0002959	AMC59097.1	ALV10647.1
OG0002960	AMC59102.1	ALV12947.1
OG0002961	AMC59103.1	ALV10650.1
OG0002962	AMC59106.1	ALV10652.1
OG0002963	AMC59108.1	ALV10655.1
OG0002964	AMC59109.1	ALV12949.1
OG0002965	AMC59110.1	ALV10656.1
OG0002966	AMC59111.1	ALV12950.1
OG0002967	AMC59112.1	ALV10657.1
OG0002970	AMC59128.1	ALV10659.1
OG0002971	AMC61180.1	ALV10660.1
OG0002972	AMC59129.1	ALV12951.1
OG0002973	AMC59138.1	ALV10664.1
OG0002974	AMC59142.1	ALV10667.1
OG0002975	AMC59144.1	ALV10669.1
OG0002976	AMC59149.1	ALV10673.1
OG0002977	AMC59156.1	ALV10680.1
OG0002978	AMC59167.1	ALV10689.1
OG0002979	AMC59168.1	ALV10690.1
OG0002980	AMC59169.1	ALV10691.1
OG0002981	AMC59170.1	ALV10692.1
OG0002982	AMC59176.1	ALV10697.1
OG0002983	AMC59177.1	ALV10698.1
OG0002986	AMC59215.1	ALV10728.1
OG0002988	AMC59249.1	ALV10756.1
OG0002989	AMC59255.1	ALV10761.1
OG0002990	AMC59276.1	ALV10777.1
OG0002991	AMC59277.1	ALV12967.1
OG0002992	AMC59278.1	ALV10778.1
OG0002993	AMC59279.1	ALV10779.1
OG0002994	AMC59280.1	ALV10780.1
OG0002995	AMC59282.1	ALV10781.1
OG0002996	AMC59284.1	ALV10782.1
OG0002997	AMC59285.1	ALV10783.1
OG0002998	AMC59286.1	ALV10784.1
OG0002999	AMC59287.1	ALV10785.1
OG0003000	AMC59288.1	ALV10786.1
OG0003001	AMC59289.1	ALV10787.1
OG0003002	AMC59290.1	ALV10788.1
OG0003003	AMC59291.1	ALV10789.1
OG0003004	AMC59318.1	ALV10808.1
OG0003005	AMC59320.1	ALV10810.1
OG0003006	AMC59322.1	ALV10811.1
