Orthogroup	Mmicro	Mafric
OG0002346	AMC60570.1	CCC27926.1
OG0002347	AMC60571.1	CCC27927.1
OG0002348	AMC60573.1	CCC27929.1
OG0002349	AMC60575.1	CCC27931.1
OG0002350	AMC60578.1	CCC27932.1
OG0002351	AMC60579.1	CCC27933.1
OG0002352	AMC60581.1	CCC27935.1
OG0002353	AMC60584.1	CCC27937.1
OG0002354	AMC60589.1	CCC27942.1
OG0002355	AMC60596.1	CCC27949.1
OG0002356	AMC60598.1	CCC27951.1
OG0002357	AMC60599.1	CCC27952.1
OG0002358	AMC60600.1	CCC27953.1
OG0002359	AMC60601.1	CCC27954.1
OG0002360	AMC60605.1	CCC27958.1
OG0002361	AMC60615.1	CCC27967.1
OG0002362	AMC60618.1	CCC27970.1
OG0002363	AMC60621.1	CCC27973.1
OG0002364	AMC60627.1	CCC27979.1
OG0002365	AMC60633.1	CCC27985.1
OG0002366	AMC60634.1	CCC27986.1
OG0002367	AMC60638.1	CCC27989.1
OG0002368	AMC60641.1	CCC27992.1
OG0002369	AMC60642.1	CCC27993.1
OG0002370	AMC60647.1	CCC27997.1
OG0002371	AMC60648.1	CCC27998.1
OG0002372	AMC60661.1	CCC28010.1
OG0002373	AMC60663.1	CCC28012.1
OG0002374	AMC60665.1	CCC28014.1
OG0002375	AMC60669.1	CCC28017.1
OG0002376	AMC61438.1	CCC28714.1, CCC28019.1
OG0002377	AMC60673.1	CCC28021.1
OG0002378	AMC60677.1	CCC28023.1
OG0002379	AMC60678.1	CCC28024.1
OG0002380	AMC60685.1	CCC28030.1
OG0002381	AMC60688.1	CCC28032.1
OG0002382	AMC60690.1	CCC28034.1
OG0002383	AMC60693.1	CCC28038.1
OG0002384	AMC60701.1	CCC28042.1
OG0002385	AMC60705.1	CCC28045.1
OG0002386	AMC60707.1	CCC28048.1
OG0002387	AMC60709.1	CCC28050.1
OG0002388	AMC60727.1	CCC28066.1
OG0002389	AMC60730.1	CCC28069.1
OG0002390	AMC60732.1	CCC28070.1
OG0002391	AMC60734.1	CCC28072.1
OG0002392	AMC60746.1	CCC28083.1
OG0002393	AMC60754.1	CCC28090.1
OG0002394	AMC60756.1	CCC28092.1
OG0002395	AMC60764.1	CCC28104.1
OG0002396	AMC60775.1	CCC28114.1
OG0002397	AMC60778.1	CCC28117.1
OG0002398	AMC60784.1	CCC28123.1
OG0002399	AMC60787.1	CCC28126.1
OG0002400	AMC60792.1	CCC28131.1
OG0002401	AMC60793.1	CCC28132.1
OG0002402	AMC60794.1	CCC28133.1
OG0002403	AMC60796.1	CCC28135.1
OG0002404	AMC60797.1	CCC28136.1
OG0002405	AMC60798.1	CCC28137.1
OG0002406	AMC60799.1	CCC28138.1
OG0002407	AMC60800.1	CCC28139.1
OG0002408	AMC60801.1	CCC28140.1
OG0002409	AMC60806.1	CCC28145.1
OG0002410	AMC60807.1	CCC28146.1
OG0002411	AMC60808.1	CCC28147.1
OG0002412	AMC60809.1	CCC28148.1
OG0002413	AMC60811.1	CCC28150.1
OG0002414	AMC60813.1	CCC28152.1
OG0002415	AMC60837.1	CCC28172.1
OG0002416	AMC60842.1	CCC28176.1
OG0002417	AMC60846.1	CCC28180.1
OG0002418	AMC60847.1	CCC28181.1
OG0002419	AMC60880.1	CCC28211.1
OG0002420	AMC60881.1	CCC28212.1
OG0002421	AMC60891.1	CCC28221.1
OG0002422	AMC60893.1	CCC28223.1
OG0002423	AMC60894.1	CCC28224.1
OG0002424	AMC60895.1	CCC28225.1
OG0002425	AMC60896.1	CCC28226.1
OG0002426	AMC60897.1	CCC28227.1
OG0002427	AMC60901.1	CCC28230.1
OG0002428	AMC60903.1	CCC28232.1
OG0002429	AMC60904.1	CCC28233.1
OG0002430	AMC60905.1	CCC28234.1
OG0002431	AMC60906.1	CCC28235.1
OG0002432	AMC60907.1	CCC28236.1
OG0002433	AMC60912.1	CCC28242.1
OG0002434	AMC60913.1	CCC28243.1
OG0002435	AMC60914.1	CCC28244.1
OG0002436	AMC60915.1	CCC28245.1
OG0002437	AMC60917.1	CCC28247.1
OG0002438	AMC60923.1	CCC28252.1
OG0002439	AMC60943.1	CCC28267.1
OG0002440	AMC60948.1	CCC28271.1
OG0002441	AMC60955.1	CCC28276.1
OG0002442	AMC60956.1	CCC28277.1
OG0002443	AMC60958.1	CCC28279.1
OG0002444	AMC60959.1	CCC28280.1
OG0002445	AMC60961.1	CCC28281.1
OG0002446	AMC60962.1	CCC28282.1
OG0002447	AMC60971.1	CCC28289.1
OG0002448	AMC60974.1	CCC28292.1
OG0002449	AMC60975.1	CCC28293.1
OG0002450	AMC60980.1	CCC28297.1
OG0002451	AMC60984.1	CCC28301.1
OG0002452	AMC60986.1	CCC28303.1
OG0002453	AMC60995.1	CCC28313.1
OG0002454	AMC60996.1	CCC28314.1
OG0002455	AMC60997.1	CCC28315.1
OG0002456	AMC60998.1	CCC28316.1
OG0002457	AMC61001.1	CCC28319.1
OG0002458	AMC61015.1	CCC28333.1
OG0002459	AMC61016.1	CCC28334.1
OG0002461	AMC61031.1	CCC28349.1
OG0002462	AMC61036.1	CCC28353.1
OG0002463	AMC61050.1	CCC28365.1
OG0002464	AMC61054.1	CCC28368.1
OG0002465	AMC61056.1	CCC28370.1
OG0002466	AMC61057.1	CCC28371.1
OG0002467	AMC61059.1	CCC28373.1
OG0002468	AMC61060.1	CCC28374.1
OG0002469	AMC61063.1	CCC28377.1
OG0002470	AMC61065.1	CCC28378.1
OG0002471	AMC61503.1, AMC61091.1	CCC28403.1
OG0002472	AMC61102.1	CCC28415.1
OG0002473	AMC61104.1	CCC28417.1
OG0002474	AMC61105.1	CCC28418.1
OG0002475	AMC61114.1	CCC28424.1
OG0002476	AMC61116.1	CCC28425.1
OG0002477	AMC61133.1	CCC28443.1
OG0002478	AMC61135.1	CCC28445.1
OG0002479	AMC61136.1	CCC28446.1
OG0002480	AMC61137.1	CCC28447.1
OG0002481	AMC61138.1	CCC28448.1
OG0002482	AMC61139.1	CCC28449.1
OG0002483	AMC61145.1	CCC28454.1
OG0002484	AMC61146.1	CCC28455.1
OG0002485	AMC61166.1	CCC28471.1
OG0002486	AMC61168.1	CCC28473.1
OG0002487	AMC61170.1	CCC28475.1
OG0002488	AMC61171.1	CCC28476.1
OG0002489	AMC61172.1	CCC28477.1
OG0002490	AMC61175.1	CCC28480.1
OG0002491	AMC61193.1	CCC28496.1
OG0002492	AMC61194.1	CCC28497.1
OG0002493	AMC61200.1	CCC28503.1
OG0002494	AMC61204.1, AMC61214.1	CCC28507.1
OG0002495	AMC61216.1	CCC28514.1
OG0002496	AMC61220.1	CCC28516.1
OG0002497	AMC61223.1	CCC28518.1
OG0002498	AMC61224.1	CCC28519.1
OG0002499	AMC61228.1	CCC28523.1
OG0002500	AMC61229.1	CCC28524.1
OG0002501	AMC61234.1	CCC28529.1
OG0002502	AMC61235.1	CCC28530.1
OG0002503	AMC61236.1	CCC28531.1
OG0002504	AMC61237.1	CCC28532.1
OG0002505	AMC61238.1	CCC28533.1
OG0002506	AMC61239.1	CCC28534.1
OG0002507	AMC61240.1	CCC28535.1
OG0002508	AMC61241.1	CCC28536.1
OG0002510	AMC61270.1	CCC28567.1
OG0002511	AMC61276.1	CCC28573.1
OG0002512	AMC61277.1	CCC28574.1
OG0002513	AMC61278.1	CCC28575.1
OG0002514	AMC61279.1	CCC28576.1
OG0002515	AMC61280.1	CCC28577.1
OG0002516	AMC61281.1	CCC28578.1
OG0002517	AMC61282.1	CCC28579.1
OG0002518	AMC61283.1	CCC28580.1
OG0002519	AMC61284.1	CCC28581.1
OG0002520	AMC61287.1	CCC28584.1
OG0002521	AMC61289.1	CCC28586.1
OG0002522	AMC61291.1	CCC28588.1
OG0002523	AMC61317.1	CCC28597.1
OG0002524	AMC61321.1	CCC28600.1
OG0002525	AMC61323.1	CCC28602.1
OG0002526	AMC61324.1	CCC28603.1
OG0002527	AMC61325.1	CCC28604.1
OG0002528	AMC61327.1	CCC28606.1
OG0002529	AMC61328.1	CCC28607.1
OG0002530	AMC61329.1	CCC28608.1
OG0002531	AMC61333.1	CCC28611.1
OG0002532	AMC61334.1	CCC28612.1
OG0002533	AMC61337.1	CCC28615.1
OG0002534	AMC61338.1	CCC28616.1
OG0002535	AMC61341.1	CCC28619.1
OG0002536	AMC61343.1	CCC28621.1
OG0002537	AMC61345.1	CCC28623.1
OG0002538	AMC61346.1	CCC28624.1
OG0002539	AMC61347.1	CCC28625.1
OG0002540	AMC61349.1	CCC28627.1
OG0002541	AMC61350.1	CCC28628.1
OG0002542	AMC61351.1	CCC28629.1
OG0002543	AMC61353.1	CCC28631.1
OG0002544	AMC61354.1	CCC28632.1
OG0002545	AMC61355.1	CCC28633.1
OG0002546	AMC61362.1	CCC28640.1
OG0002547	AMC61365.1	CCC28642.1
OG0002548	AMC61366.1	CCC28643.1
OG0002549	AMC61367.1	CCC28644.1
OG0002550	AMC61369.1	CCC28646.1
OG0002551	AMC61370.1	CCC28647.1
OG0002552	AMC61371.1	CCC28649.1
OG0002553	AMC61372.1	CCC28650.1
OG0002554	AMC61376.1	CCC28654.1
OG0002555	AMC61377.1	CCC28655.1
OG0002556	AMC61379.1	CCC28657.1
OG0002557	AMC61382.1	CCC28659.1
OG0002558	AMC61383.1	CCC28660.1
OG0002559	AMC61391.1	CCC28668.1
OG0002560	AMC61420.1	CCC28696.1
OG0002561	AMC61421.1	CCC28697.1
OG0002562	AMC61426.1	CCC28702.1
OG0002563	AMC61433.1	CCC28709.1
OG0002564	AMC61450.1	CCC28725.1
OG0002565	AMC61451.1, AMC58254.1	CCC28726.1
OG0002566	AMC61452.1	CCC28727.1
OG0002567	AMC61457.1	CCC28732.1
OG0002568	AMC61458.1	CCC28733.1
OG0002569	AMC61459.1	CCC28734.1
OG0002570	AMC61460.1	CCC28735.1
OG0002571	AMC61462.1	CCC28736.1
OG0002572	AMC61463.1	CCC28737.1
OG0002573	AMC61469.1	CCC28742.1
OG0002574	AMC61470.1	CCC28743.1
OG0002575	AMC61488.1	CCC28761.1
OG0002576	AMC61491.1	CCC28764.1
OG0002577	AMC61492.1	CCC28765.1
OG0002578	AMC61493.1	CCC28766.1
OG0002579	AMC61494.1	CCC28767.1
OG0002580	AMC61495.1	CCC28768.1
OG0002581	AMC61496.1	CCC28769.1
OG0002582	AMC61498.1	CCC28770.1
OG0002583	AMC61499.1	CCC28771.1
OG0002584	AMC61504.1	CCC28775.1
OG0002585	AMC61506.1	CCC28777.1
OG0002586	AMC61508.1	CCC28778.1
OG0002587	AMC61509.1	CCC28779.1
OG0002588	AMC61510.1	CCC28780.1
OG0002589	AMC61511.1	CCC28781.1
OG0002590	AMC61519.1	CCC28788.1
OG0002591	AMC61520.1	CCC28789.1
OG0002592	AMC61521.1	CCC28790.1
OG0002593	AMC61535.1	CCC28803.1
OG0002594	AMC61537.1	CCC28804.1
OG0002595	AMC61541.1	CCC28808.1
OG0002596	AMC61542.1	CCC28809.1
OG0002597	AMC61557.1	CCC28824.1, CCC28955.1
OG0002598	AMC61567.1	CCC28837.1
OG0002599	AMC61569.1	CCC28838.1
OG0002600	AMC61570.1	CCC28839.1
OG0002601	AMC61571.1	CCC28840.1
OG0002602	AMC61572.1	CCC28841.1
OG0002603	AMC61573.1	CCC28842.1
OG0002604	AMC61575.1	CCC28844.1
OG0002605	AMC61577.1	CCC28846.1
OG0002606	AMC61588.1	CCC28857.1
OG0002607	AMC61604.1	CCC28872.1
OG0002608	AMC61615.1	CCC28881.1
OG0002609	AMC61632.1	CCC28895.1
OG0002610	AMC61642.1	CCC28902.1
OG0002611	AMC61643.1	CCC28903.1
OG0002612	AMC61655.1	CCC28914.1
OG0002613	AMC61656.1	CCC28915.1
OG0002614	AMC61657.1	CCC28916.1
OG0002615	AMC61658.1	CCC28917.1
OG0002616	AMC61664.1	CCC28923.1
OG0002617	AMC61665.1	CCC28924.1
OG0002618	AMC61686.1	CCC28940.1
OG0002619	AMC61687.1	CCC28941.1
OG0002620	AMC61697.1, AMC61696.1	CCC28960.1
OG0002621	AMC61701.1	CCC28963.1
OG0002622	AMC61703.1	CCC28965.1
OG0002623	AMC61704.1	CCC28966.1
OG0002624	AMC61705.1	CCC28967.1
OG0002625	AMC61706.1	CCC28968.1
OG0002626	AMC61712.1	CCC28972.1
OG0002627	AMC61713.1	CCC28973.1
OG0002628	AMC61714.1	CCC28974.1
OG0002629	AMC61715.1	CCC28975.1
OG0002630	AMC61716.1	CCC28976.1
OG0002631	AMC61718.1	CCC28978.1
OG0002632	AMC61726.1	CCC28985.1
OG0002633	AMC61727.1	CCC28986.1
OG0002634	AMC61728.1	CCC28987.1
OG0002635	AMC61730.1	CCC28989.1
OG0002636	AMC61739.1	CCC28995.1
OG0002637	AMC61741.1	CCC28997.1
OG0002667	AMC57467.1	CCC25106.1
OG0002668	AMC57469.1	CCC25107.1
OG0002669	AMC57470.1	CCC25108.1
OG0002670	AMC57471.1	CCC25109.1
OG0002671	AMC57493.1	CCC25131.1
OG0002672	AMC57495.1	CCC25133.1
OG0002673	AMC57496.1	CCC25134.1
OG0002674	AMC57504.1	CCC25139.1
OG0002675	AMC57511.1	CCC25145.1
OG0002676	AMC57515.1	CCC25149.1
OG0002677	AMC57520.1	CCC25153.1
OG0002678	AMC57522.1	CCC25154.1
OG0002679	AMC57523.1	CCC25155.1
OG0002680	AMC57524.1	CCC25156.1
OG0002681	AMC57525.1	CCC25157.1
OG0002682	AMC57526.1	CCC25158.1
OG0002683	AMC57527.1	CCC25159.1
OG0002684	AMC57528.1	CCC25160.1
OG0002685	AMC57529.1	CCC25161.1
OG0002686	AMC57530.1	CCC25162.1
OG0002687	AMC57531.1	CCC25163.1
OG0002688	AMC57532.1	CCC25164.1
OG0002689	AMC57533.1	CCC25165.1
OG0002690	AMC57535.1	CCC25166.1
OG0002691	AMC57549.1	CCC25179.1
OG0002692	AMC57550.1	CCC25180.1
OG0002693	AMC57555.1	CCC25185.1
OG0002694	AMC57557.1	CCC25187.1
OG0002695	AMC57568.1	CCC25197.1
OG0002696	AMC57569.1	CCC25198.1
OG0002697	AMC57581.1	CCC25208.1
OG0002698	AMC57597.1	CCC25223.1
OG0002699	AMC57598.1	CCC25224.1
OG0002700	AMC57599.1	CCC25225.1
OG0002701	AMC57600.1	CCC25226.1
OG0002702	AMC57609.1	CCC25233.1
OG0002703	AMC57610.1	CCC25234.1
OG0002704	AMC57649.1	CCC25266.1
OG0002705	AMC57651.1	CCC25267.1
OG0002706	AMC57652.1	CCC25268.1
OG0002707	AMC57657.1	CCC25273.1
OG0002708	AMC57669.1	CCC25285.1
OG0002709	AMC57670.1	CCC25286.1
OG0002710	AMC57675.1	CCC25291.1
OG0002711	AMC57676.1	CCC25292.1
OG0002712	AMC57686.1	CCC25301.1
OG0002713	AMC57698.1	CCC25312.1
OG0002714	AMC57699.1	CCC25313.1
OG0002715	AMC57705.1	CCC25319.1
OG0002716	AMC57725.1	CCC25339.1
OG0002717	AMC57727.1	CCC25341.1
OG0002719	AMC57767.1	CCC25372.1
OG0002720	AMC57768.1	CCC25373.1
OG0002721	AMC57769.1	CCC25374.1
OG0002722	AMC57770.1	CCC25375.1
OG0002723	AMC57772.1	CCC25377.1
OG0002724	AMC57788.1	CCC25391.1
OG0002725	AMC57789.1	CCC25392.1
OG0002726	AMC57790.1	CCC25393.1
OG0002728	AMC57793.1	CCC25397.1
OG0002729	AMC57794.1	CCC25398.1
OG0002730	AMC57795.1	CCC25400.1
OG0002731	AMC57796.1	CCC25401.1
OG0002732	AMC57797.1	CCC25402.1
OG0002733	AMC57799.1	CCC25404.1
OG0002734	AMC57800.1	CCC25405.1
OG0002735	AMC57810.1	CCC25413.1
OG0002736	AMC57812.1	CCC25414.1
OG0002737	AMC57813.1	CCC25415.1
OG0002738	AMC57815.1	CCC25417.1
OG0002739	AMC57817.1	CCC25419.1
OG0002740	AMC57819.1	CCC25421.1
OG0002741	AMC57820.1	CCC25422.1
OG0002742	AMC57821.1	CCC25423.1
OG0002743	AMC57834.1	CCC25436.1
OG0002744	AMC57840.1	CCC25442.1
OG0002745	AMC57841.1	CCC25443.1
OG0002746	AMC57842.1	CCC25444.1
OG0002747	AMC57843.1	CCC25445.1
OG0002748	AMC57844.1	CCC25446.1
OG0002749	AMC57845.1	CCC25447.1
OG0002750	AMC57846.1	CCC25448.1
OG0002751	AMC57847.1	CCC25449.1
OG0002752	AMC57849.1	CCC25450.1
OG0002753	AMC57852.1	CCC25453.1
OG0002754	AMC57870.1	CCC25468.1
OG0002755	AMC57871.1	CCC25469.1
OG0002756	AMC57872.1	CCC25470.1
OG0002757	AMC57873.1	CCC25471.1
OG0002758	AMC57877.1	CCC25473.1
OG0002759	AMC57881.1	CCC25477.1
OG0002760	AMC57883.1	CCC25479.1
OG0002761	AMC57903.1	CCC25499.1
OG0002762	AMC57923.1	CCC25518.1
OG0002763	AMC57924.1	CCC25519.1
OG0002764	AMC57925.1	CCC25520.1
OG0002765	AMC57926.1	CCC25521.1
OG0002766	AMC57927.1	CCC25522.1
OG0002767	AMC57928.1	CCC25523.1
OG0002768	AMC57952.1	CCC25547.1
OG0002769	AMC57969.1	CCC25564.1
OG0002770	AMC57975.1	CCC25569.1
OG0002771	AMC57977.1	CCC25571.1
OG0002772	AMC57993.1	CCC25585.1
OG0002773	AMC58002.1	CCC25593.1
OG0002774	AMC58009.1	CCC25599.1
OG0002775	AMC58010.1	CCC25600.1
OG0002776	AMC58043.1	CCC25629.1
OG0002777	AMC58060.1	CCC25646.1
OG0002778	AMC58061.1	CCC25647.1
OG0002779	AMC58062.1	CCC25648.1
OG0002780	AMC58063.1	CCC25649.1
OG0002781	AMC58067.1	CCC25650.1
OG0002782	AMC58069.1	CCC25651.1
OG0002783	AMC58071.1	CCC25652.1
OG0002784	AMC58073.1	CCC25653.1
OG0002785	AMC58075.1	CCC25655.1
OG0002786	AMC58079.1	CCC25659.1
OG0002787	AMC58080.1	CCC25660.1
OG0002788	AMC58081.1	CCC25661.1
OG0002789	AMC58094.1	CCC25674.1
OG0002790	AMC58095.1	CCC25675.1
OG0002791	AMC58096.1	CCC25676.1
OG0002792	AMC58098.1	CCC25677.1
OG0002793	AMC58099.1	CCC25678.1
OG0002794	AMC58100.1	CCC25679.1
OG0002795	AMC58104.1	CCC25683.1
OG0002796	AMC58107.1	CCC25686.1
OG0002797	AMC58108.1	CCC25687.1
OG0002798	AMC58109.1	CCC25688.1
OG0002799	AMC58111.1	CCC25690.1
OG0002800	AMC58113.1	CCC25692.1
OG0002801	AMC58114.1	CCC25693.1
OG0002802	AMC58115.1	CCC25694.1
OG0002803	AMC58116.1	CCC25695.1
OG0002804	AMC58118.1	CCC25697.1
OG0002805	AMC58121.1	CCC25700.1
OG0002806	AMC58122.1	CCC25701.1
OG0002807	AMC58123.1	CCC25702.1
OG0002808	AMC58124.1	CCC25703.1
OG0002809	AMC58130.1	CCC25709.1
OG0002810	AMC58159.1	CCC25737.1
OG0002811	AMC58160.1	CCC25738.1
OG0002812	AMC58161.1	CCC25739.1
OG0002813	AMC58162.1	CCC25740.1
OG0002814	AMC58163.1	CCC25741.1
OG0002815	AMC58164.1	CCC25742.1
OG0002816	AMC58165.1	CCC25743.1
OG0002817	AMC58166.1	CCC25744.1
OG0002818	AMC58167.1	CCC25745.1
OG0002819	AMC58168.1	CCC25746.1
OG0002820	AMC58174.1	CCC25750.1
OG0002821	AMC58184.1	CCC25759.1
OG0002822	AMC58185.1	CCC25760.1
OG0002823	AMC58233.1	CCC25807.1
OG0002824	AMC58246.1	CCC25820.1
OG0002825	AMC58248.1	CCC25822.1
OG0002826	AMC58250.1	CCC25824.1
OG0002827	AMC58251.1	CCC25825.1
OG0002828	AMC58252.1	CCC25826.1
OG0002829	AMC58261.1	CCC25830.1
OG0002830	AMC58263.1	CCC25832.1
OG0002831	AMC58264.1	CCC25833.1
OG0002832	AMC58272.1	CCC25840.1
OG0002833	AMC58310.1	CCC25874.1
OG0002834	AMC58311.1	CCC25875.1
OG0002835	AMC58313.1	CCC25877.1
OG0002836	AMC58314.1	CCC25878.1
OG0002837	AMC58320.1	CCC25884.1
OG0002838	AMC58353.1	CCC25913.1
OG0002839	AMC58360.1	CCC25917.1
OG0002840	AMC58361.1	CCC25918.1
OG0002841	AMC58365.1	CCC25923.1
OG0002842	AMC58370.1	CCC25928.1
OG0002843	AMC58371.1	CCC25929.1
OG0002844	AMC58372.1	CCC25930.1
OG0002845	AMC58373.1	CCC25931.1
OG0002846	AMC58414.1	CCC25969.1
OG0002847	AMC58418.1	CCC25972.1
OG0002848	AMC58421.1	CCC25973.1
OG0002849	AMC58423.1	CCC25975.1
OG0002850	AMC58424.1	CCC25976.1
OG0002851	AMC58428.1	CCC25980.1
OG0002852	AMC58429.1	CCC25981.1
OG0002853	AMC58430.1	CCC25982.1
OG0002854	AMC58441.1	CCC25992.1
OG0002855	AMC58444.1	CCC25994.1
OG0002856	AMC58445.1	CCC25995.1
OG0002857	AMC58448.1	CCC25997.1
OG0002858	AMC58449.1	CCC25998.1
OG0002859	AMC58451.1	CCC25999.1
OG0002860	AMC58453.1	CCC26001.1
OG0002861	AMC58454.1	CCC26002.1
OG0002862	AMC58455.1	CCC26003.1
OG0002863	AMC58459.1	CCC26006.1
OG0002864	AMC58469.1	CCC26015.1
OG0002865	AMC58470.1	CCC26016.1
OG0002866	AMC58471.1	CCC26017.1
OG0002867	AMC58494.1	CCC26041.1
OG0002868	AMC58495.1	CCC26042.1
OG0002869	AMC58496.1	CCC26043.1
OG0002870	AMC58500.1	CCC26044.1
OG0002871	AMC58501.1	CCC26045.1
OG0002872	AMC58502.1	CCC26046.1
OG0002873	AMC58504.1	CCC26048.1
OG0002874	AMC58505.1	CCC26049.1
OG0002875	AMC58515.1	CCC26058.1
OG0002876	AMC58518.1	CCC26060.1
OG0002877	AMC58530.1	CCC26070.1
OG0002878	AMC58551.1	CCC26086.1
OG0002879	AMC58583.1	CCC26111.1
OG0002880	AMC58590.1	CCC26117.1
OG0002881	AMC58592.1	CCC26119.1
OG0002882	AMC58596.1	CCC26123.1
OG0002883	AMC58600.1	CCC26127.1
OG0002884	AMC58601.1	CCC26129.1
OG0002886	AMC58603.1	CCC26132.1
OG0002887	AMC58605.1	CCC26133.1
OG0002888	AMC58606.1	CCC26134.1
OG0002889	AMC58607.1	CCC26135.1
OG0002890	AMC58608.1	CCC26137.1
OG0002891	AMC58609.1	CCC26138.1
OG0002892	AMC58649.1	CCC26173.1
OG0002893	AMC58650.1	CCC26175.1
OG0002894	AMC58651.1	CCC26177.1
OG0002895	AMC58665.1	CCC26189.1
OG0002896	AMC58666.1	CCC26190.1
OG0002897	AMC58668.1	CCC26192.1
OG0002898	AMC58676.1	CCC26200.1
OG0002899	AMC58679.1	CCC26203.1
OG0002900	AMC58680.1	CCC26204.1
OG0002901	AMC58684.1	CCC26207.1
OG0002902	AMC58702.1	CCC26224.1
OG0002903	AMC58739.1	CCC26258.1
OG0002904	AMC58740.1	CCC26259.1
OG0002905	AMC58744.1	CCC26263.1
OG0002906	AMC58747.1	CCC26266.1
OG0002907	AMC58751.1	CCC26270.1
OG0002908	AMC58761.1	CCC26281.1
OG0002909	AMC58763.1	CCC26283.1
OG0002910	AMC58773.1	CCC26294.1
OG0002911	AMC58795.1	CCC26316.1
OG0002912	AMC58797.1	CCC26317.1
OG0002913	AMC58798.1	CCC26318.1
OG0002914	AMC58799.1	CCC26319.1
OG0002915	AMC58804.1	CCC26324.1
OG0002916	AMC58815.1	CCC26332.1
OG0002917	AMC58816.1	CCC26333.1
OG0002918	AMC58821.1	CCC26337.1
OG0002919	AMC58822.1	CCC26338.1
OG0002920	AMC58831.1	CCC26347.1
OG0002921	AMC58848.1	CCC26362.1
OG0002922	AMC58849.1	CCC26363.1
OG0002923	AMC58868.1	CCC26381.1
OG0002924	AMC58869.1	CCC26382.1
OG0002925	AMC58870.1	CCC26383.1
OG0002926	AMC58871.1	CCC26384.1
OG0002927	AMC58872.1	CCC26385.1
OG0002928	AMC58920.1	CCC26430.1
OG0002929	AMC58921.1	CCC26431.1
OG0002930	AMC58922.1	CCC26432.1
OG0002931	AMC58939.1	CCC26447.1
OG0002932	AMC58949.1	CCC26455.1
OG0002933	AMC58957.1	CCC26461.1
OG0002934	AMC58958.1	CCC26462.1
OG0002935	AMC58961.1	CCC26464.1
OG0002936	AMC58963.1	CCC26465.1
OG0002937	AMC58964.1	CCC26466.1
OG0002938	AMC58967.1	CCC26469.1
OG0002939	AMC58968.1	CCC26470.1
OG0002940	AMC58987.1	CCC26488.1
OG0002941	AMC58988.1	CCC26489.1
OG0002942	AMC58990.1	CCC26491.1
OG0002943	AMC58991.1	CCC26492.1
OG0002944	AMC58992.1	CCC26493.1
OG0002945	AMC58996.1	CCC26497.1
OG0002946	AMC59007.1	CCC26507.1
OG0002947	AMC59008.1	CCC26508.1
OG0002948	AMC59012.1	CCC26512.1
OG0002949	AMC59013.1	CCC26513.1
OG0002950	AMC59018.1	CCC26518.1
OG0002951	AMC59023.1	CCC26523.1
OG0002952	AMC59024.1	CCC26524.1
OG0002953	AMC59034.1	CCC26533.1
OG0002954	AMC59039.1	CCC26537.1
OG0002955	AMC59070.1	CCC26562.1
OG0002956	AMC59072.1	CCC26564.1
OG0002957	AMC59088.1	CCC26577.1
OG0002958	AMC59096.1	CCC26585.1
OG0002959	AMC59097.1	CCC26586.1
OG0002960	AMC59102.1	CCC26590.1
OG0002961	AMC59103.1	CCC26591.1
OG0002962	AMC59106.1	CCC26594.1
OG0002963	AMC59108.1	CCC26597.1
OG0002964	AMC59109.1	CCC26598.1
OG0002965	AMC59110.1	CCC26599.1
OG0002966	AMC59111.1	CCC26601.1
OG0002967	AMC59112.1	CCC26602.1
OG0002968	AMC59120.1	CCC26610.1
OG0002969	AMC59121.1	CCC26611.1
OG0002970	AMC59128.1	CCC26617.1
OG0002971	AMC61180.1	CCC26618.1
OG0002972	AMC59129.1	CCC26619.1
OG0002973	AMC59138.1	CCC26624.1
OG0002974	AMC59142.1	CCC26627.1
OG0002975	AMC59144.1	CCC26629.1
OG0002976	AMC59149.1	CCC26633.1
OG0002977	AMC59156.1	CCC26640.1
OG0002978	AMC59167.1	CCC26650.1
OG0002979	AMC59168.1	CCC26651.1
OG0002980	AMC59169.1	CCC26652.1
OG0002981	AMC59170.1	CCC26653.1
OG0002982	AMC59176.1	CCC26659.1
OG0002983	AMC59177.1	CCC26660.1
OG0002984	AMC59178.1	CCC26661.1
OG0002985	AMC61253.1	CCC28550.1, CCC26672.1
OG0002986	AMC59215.1	CCC26699.1
OG0002988	AMC59249.1	CCC26730.1
OG0002989	AMC59255.1	CCC26735.1
OG0002990	AMC59276.1	CCC26757.1
OG0002991	AMC59277.1	CCC26758.1
OG0002992	AMC59278.1	CCC26759.1
OG0002993	AMC59279.1	CCC26760.1
OG0002994	AMC59280.1	CCC26761.1
OG0002995	AMC59282.1	CCC26762.1
OG0002996	AMC59284.1	CCC26763.1
OG0002997	AMC59285.1	CCC26764.1
OG0002998	AMC59286.1	CCC26765.1
OG0002999	AMC59287.1	CCC26766.1
OG0003000	AMC59288.1	CCC26767.1
OG0003001	AMC59289.1	CCC26768.1
OG0003002	AMC59290.1	CCC26769.1
OG0003003	AMC59291.1	CCC26770.1
OG0003004	AMC59318.1	CCC26792.1
OG0003005	AMC59320.1	CCC26794.1
OG0003006	AMC59322.1	CCC26795.1
OG0003007	AMC59323.1	CCC26796.1
OG0003008	AMC59331.1	CCC26803.1
OG0003009	AMC59332.1	CCC26804.1
OG0003010	AMC59333.1	CCC26805.1
OG0003011	AMC59334.1	CCC26806.1
OG0003012	AMC59338.1	CCC26809.1
OG0003013	AMC59339.1	CCC26810.1
