Orthogroup	Mafric	Mmicro
OG0002346	CCC27926.1	AMC60570.1
OG0002347	CCC27927.1	AMC60571.1
OG0002348	CCC27929.1	AMC60573.1
OG0002349	CCC27931.1	AMC60575.1
OG0002350	CCC27932.1	AMC60578.1
OG0002351	CCC27933.1	AMC60579.1
OG0002352	CCC27935.1	AMC60581.1
OG0002353	CCC27937.1	AMC60584.1
OG0002354	CCC27942.1	AMC60589.1
OG0002355	CCC27949.1	AMC60596.1
OG0002356	CCC27951.1	AMC60598.1
OG0002357	CCC27952.1	AMC60599.1
OG0002358	CCC27953.1	AMC60600.1
OG0002359	CCC27954.1	AMC60601.1
OG0002360	CCC27958.1	AMC60605.1
OG0002361	CCC27967.1	AMC60615.1
OG0002362	CCC27970.1	AMC60618.1
OG0002363	CCC27973.1	AMC60621.1
OG0002364	CCC27979.1	AMC60627.1
OG0002365	CCC27985.1	AMC60633.1
OG0002366	CCC27986.1	AMC60634.1
OG0002367	CCC27989.1	AMC60638.1
OG0002368	CCC27992.1	AMC60641.1
OG0002369	CCC27993.1	AMC60642.1
OG0002370	CCC27997.1	AMC60647.1
OG0002371	CCC27998.1	AMC60648.1
OG0002372	CCC28010.1	AMC60661.1
OG0002373	CCC28012.1	AMC60663.1
OG0002374	CCC28014.1	AMC60665.1
OG0002375	CCC28017.1	AMC60669.1
OG0002376	CCC28714.1, CCC28019.1	AMC61438.1
OG0002377	CCC28021.1	AMC60673.1
OG0002378	CCC28023.1	AMC60677.1
OG0002379	CCC28024.1	AMC60678.1
OG0002380	CCC28030.1	AMC60685.1
OG0002381	CCC28032.1	AMC60688.1
OG0002382	CCC28034.1	AMC60690.1
OG0002383	CCC28038.1	AMC60693.1
OG0002384	CCC28042.1	AMC60701.1
OG0002385	CCC28045.1	AMC60705.1
OG0002386	CCC28048.1	AMC60707.1
OG0002387	CCC28050.1	AMC60709.1
OG0002388	CCC28066.1	AMC60727.1
OG0002389	CCC28069.1	AMC60730.1
OG0002390	CCC28070.1	AMC60732.1
OG0002391	CCC28072.1	AMC60734.1
OG0002392	CCC28083.1	AMC60746.1
OG0002393	CCC28090.1	AMC60754.1
OG0002394	CCC28092.1	AMC60756.1
OG0002395	CCC28104.1	AMC60764.1
OG0002396	CCC28114.1	AMC60775.1
OG0002397	CCC28117.1	AMC60778.1
OG0002398	CCC28123.1	AMC60784.1
OG0002399	CCC28126.1	AMC60787.1
OG0002400	CCC28131.1	AMC60792.1
OG0002401	CCC28132.1	AMC60793.1
OG0002402	CCC28133.1	AMC60794.1
OG0002403	CCC28135.1	AMC60796.1
OG0002404	CCC28136.1	AMC60797.1
OG0002405	CCC28137.1	AMC60798.1
OG0002406	CCC28138.1	AMC60799.1
OG0002407	CCC28139.1	AMC60800.1
OG0002408	CCC28140.1	AMC60801.1
OG0002409	CCC28145.1	AMC60806.1
OG0002410	CCC28146.1	AMC60807.1
OG0002411	CCC28147.1	AMC60808.1
OG0002412	CCC28148.1	AMC60809.1
OG0002413	CCC28150.1	AMC60811.1
OG0002414	CCC28152.1	AMC60813.1
OG0002415	CCC28172.1	AMC60837.1
OG0002416	CCC28176.1	AMC60842.1
OG0002417	CCC28180.1	AMC60846.1
OG0002418	CCC28181.1	AMC60847.1
OG0002419	CCC28211.1	AMC60880.1
OG0002420	CCC28212.1	AMC60881.1
OG0002421	CCC28221.1	AMC60891.1
OG0002422	CCC28223.1	AMC60893.1
OG0002423	CCC28224.1	AMC60894.1
OG0002424	CCC28225.1	AMC60895.1
OG0002425	CCC28226.1	AMC60896.1
OG0002426	CCC28227.1	AMC60897.1
OG0002427	CCC28230.1	AMC60901.1
OG0002428	CCC28232.1	AMC60903.1
OG0002429	CCC28233.1	AMC60904.1
OG0002430	CCC28234.1	AMC60905.1
OG0002431	CCC28235.1	AMC60906.1
OG0002432	CCC28236.1	AMC60907.1
OG0002433	CCC28242.1	AMC60912.1
OG0002434	CCC28243.1	AMC60913.1
OG0002435	CCC28244.1	AMC60914.1
OG0002436	CCC28245.1	AMC60915.1
OG0002437	CCC28247.1	AMC60917.1
OG0002438	CCC28252.1	AMC60923.1
OG0002439	CCC28267.1	AMC60943.1
OG0002440	CCC28271.1	AMC60948.1
OG0002441	CCC28276.1	AMC60955.1
OG0002442	CCC28277.1	AMC60956.1
OG0002443	CCC28279.1	AMC60958.1
OG0002444	CCC28280.1	AMC60959.1
OG0002445	CCC28281.1	AMC60961.1
OG0002446	CCC28282.1	AMC60962.1
OG0002447	CCC28289.1	AMC60971.1
OG0002448	CCC28292.1	AMC60974.1
OG0002449	CCC28293.1	AMC60975.1
OG0002450	CCC28297.1	AMC60980.1
OG0002451	CCC28301.1	AMC60984.1
OG0002452	CCC28303.1	AMC60986.1
OG0002453	CCC28313.1	AMC60995.1
OG0002454	CCC28314.1	AMC60996.1
OG0002455	CCC28315.1	AMC60997.1
OG0002456	CCC28316.1	AMC60998.1
OG0002457	CCC28319.1	AMC61001.1
OG0002458	CCC28333.1	AMC61015.1
OG0002459	CCC28334.1	AMC61016.1
OG0002461	CCC28349.1	AMC61031.1
OG0002462	CCC28353.1	AMC61036.1
OG0002463	CCC28365.1	AMC61050.1
OG0002464	CCC28368.1	AMC61054.1
OG0002465	CCC28370.1	AMC61056.1
OG0002466	CCC28371.1	AMC61057.1
OG0002467	CCC28373.1	AMC61059.1
OG0002468	CCC28374.1	AMC61060.1
OG0002469	CCC28377.1	AMC61063.1
OG0002470	CCC28378.1	AMC61065.1
OG0002471	CCC28403.1	AMC61503.1, AMC61091.1
OG0002472	CCC28415.1	AMC61102.1
OG0002473	CCC28417.1	AMC61104.1
OG0002474	CCC28418.1	AMC61105.1
OG0002475	CCC28424.1	AMC61114.1
OG0002476	CCC28425.1	AMC61116.1
OG0002477	CCC28443.1	AMC61133.1
OG0002478	CCC28445.1	AMC61135.1
OG0002479	CCC28446.1	AMC61136.1
OG0002480	CCC28447.1	AMC61137.1
OG0002481	CCC28448.1	AMC61138.1
OG0002482	CCC28449.1	AMC61139.1
OG0002483	CCC28454.1	AMC61145.1
OG0002484	CCC28455.1	AMC61146.1
OG0002485	CCC28471.1	AMC61166.1
OG0002486	CCC28473.1	AMC61168.1
OG0002487	CCC28475.1	AMC61170.1
OG0002488	CCC28476.1	AMC61171.1
OG0002489	CCC28477.1	AMC61172.1
OG0002490	CCC28480.1	AMC61175.1
OG0002491	CCC28496.1	AMC61193.1
OG0002492	CCC28497.1	AMC61194.1
OG0002493	CCC28503.1	AMC61200.1
OG0002494	CCC28507.1	AMC61204.1, AMC61214.1
OG0002495	CCC28514.1	AMC61216.1
OG0002496	CCC28516.1	AMC61220.1
OG0002497	CCC28518.1	AMC61223.1
OG0002498	CCC28519.1	AMC61224.1
OG0002499	CCC28523.1	AMC61228.1
OG0002500	CCC28524.1	AMC61229.1
OG0002501	CCC28529.1	AMC61234.1
OG0002502	CCC28530.1	AMC61235.1
OG0002503	CCC28531.1	AMC61236.1
OG0002504	CCC28532.1	AMC61237.1
OG0002505	CCC28533.1	AMC61238.1
OG0002506	CCC28534.1	AMC61239.1
OG0002507	CCC28535.1	AMC61240.1
OG0002508	CCC28536.1	AMC61241.1
OG0002510	CCC28567.1	AMC61270.1
OG0002511	CCC28573.1	AMC61276.1
OG0002512	CCC28574.1	AMC61277.1
OG0002513	CCC28575.1	AMC61278.1
OG0002514	CCC28576.1	AMC61279.1
OG0002515	CCC28577.1	AMC61280.1
OG0002516	CCC28578.1	AMC61281.1
OG0002517	CCC28579.1	AMC61282.1
OG0002518	CCC28580.1	AMC61283.1
OG0002519	CCC28581.1	AMC61284.1
OG0002520	CCC28584.1	AMC61287.1
OG0002521	CCC28586.1	AMC61289.1
OG0002522	CCC28588.1	AMC61291.1
OG0002523	CCC28597.1	AMC61317.1
OG0002524	CCC28600.1	AMC61321.1
OG0002525	CCC28602.1	AMC61323.1
OG0002526	CCC28603.1	AMC61324.1
OG0002527	CCC28604.1	AMC61325.1
OG0002528	CCC28606.1	AMC61327.1
OG0002529	CCC28607.1	AMC61328.1
OG0002530	CCC28608.1	AMC61329.1
OG0002531	CCC28611.1	AMC61333.1
OG0002532	CCC28612.1	AMC61334.1
OG0002533	CCC28615.1	AMC61337.1
OG0002534	CCC28616.1	AMC61338.1
OG0002535	CCC28619.1	AMC61341.1
OG0002536	CCC28621.1	AMC61343.1
OG0002537	CCC28623.1	AMC61345.1
OG0002538	CCC28624.1	AMC61346.1
OG0002539	CCC28625.1	AMC61347.1
OG0002540	CCC28627.1	AMC61349.1
OG0002541	CCC28628.1	AMC61350.1
OG0002542	CCC28629.1	AMC61351.1
OG0002543	CCC28631.1	AMC61353.1
OG0002544	CCC28632.1	AMC61354.1
OG0002545	CCC28633.1	AMC61355.1
OG0002546	CCC28640.1	AMC61362.1
OG0002547	CCC28642.1	AMC61365.1
OG0002548	CCC28643.1	AMC61366.1
OG0002549	CCC28644.1	AMC61367.1
OG0002550	CCC28646.1	AMC61369.1
OG0002551	CCC28647.1	AMC61370.1
OG0002552	CCC28649.1	AMC61371.1
OG0002553	CCC28650.1	AMC61372.1
OG0002554	CCC28654.1	AMC61376.1
OG0002555	CCC28655.1	AMC61377.1
OG0002556	CCC28657.1	AMC61379.1
OG0002557	CCC28659.1	AMC61382.1
OG0002558	CCC28660.1	AMC61383.1
OG0002559	CCC28668.1	AMC61391.1
OG0002560	CCC28696.1	AMC61420.1
OG0002561	CCC28697.1	AMC61421.1
OG0002562	CCC28702.1	AMC61426.1
OG0002563	CCC28709.1	AMC61433.1
OG0002564	CCC28725.1	AMC61450.1
OG0002565	CCC28726.1	AMC61451.1, AMC58254.1
OG0002566	CCC28727.1	AMC61452.1
OG0002567	CCC28732.1	AMC61457.1
OG0002568	CCC28733.1	AMC61458.1
OG0002569	CCC28734.1	AMC61459.1
OG0002570	CCC28735.1	AMC61460.1
OG0002571	CCC28736.1	AMC61462.1
OG0002572	CCC28737.1	AMC61463.1
OG0002573	CCC28742.1	AMC61469.1
OG0002574	CCC28743.1	AMC61470.1
OG0002575	CCC28761.1	AMC61488.1
OG0002576	CCC28764.1	AMC61491.1
OG0002577	CCC28765.1	AMC61492.1
OG0002578	CCC28766.1	AMC61493.1
OG0002579	CCC28767.1	AMC61494.1
OG0002580	CCC28768.1	AMC61495.1
OG0002581	CCC28769.1	AMC61496.1
OG0002582	CCC28770.1	AMC61498.1
OG0002583	CCC28771.1	AMC61499.1
OG0002584	CCC28775.1	AMC61504.1
OG0002585	CCC28777.1	AMC61506.1
OG0002586	CCC28778.1	AMC61508.1
OG0002587	CCC28779.1	AMC61509.1
OG0002588	CCC28780.1	AMC61510.1
OG0002589	CCC28781.1	AMC61511.1
OG0002590	CCC28788.1	AMC61519.1
OG0002591	CCC28789.1	AMC61520.1
OG0002592	CCC28790.1	AMC61521.1
OG0002593	CCC28803.1	AMC61535.1
OG0002594	CCC28804.1	AMC61537.1
OG0002595	CCC28808.1	AMC61541.1
OG0002596	CCC28809.1	AMC61542.1
OG0002597	CCC28824.1, CCC28955.1	AMC61557.1
OG0002598	CCC28837.1	AMC61567.1
OG0002599	CCC28838.1	AMC61569.1
OG0002600	CCC28839.1	AMC61570.1
OG0002601	CCC28840.1	AMC61571.1
OG0002602	CCC28841.1	AMC61572.1
OG0002603	CCC28842.1	AMC61573.1
OG0002604	CCC28844.1	AMC61575.1
OG0002605	CCC28846.1	AMC61577.1
OG0002606	CCC28857.1	AMC61588.1
OG0002607	CCC28872.1	AMC61604.1
OG0002608	CCC28881.1	AMC61615.1
OG0002609	CCC28895.1	AMC61632.1
OG0002610	CCC28902.1	AMC61642.1
OG0002611	CCC28903.1	AMC61643.1
OG0002612	CCC28914.1	AMC61655.1
OG0002613	CCC28915.1	AMC61656.1
OG0002614	CCC28916.1	AMC61657.1
OG0002615	CCC28917.1	AMC61658.1
OG0002616	CCC28923.1	AMC61664.1
OG0002617	CCC28924.1	AMC61665.1
OG0002618	CCC28940.1	AMC61686.1
OG0002619	CCC28941.1	AMC61687.1
OG0002620	CCC28960.1	AMC61697.1, AMC61696.1
OG0002621	CCC28963.1	AMC61701.1
OG0002622	CCC28965.1	AMC61703.1
OG0002623	CCC28966.1	AMC61704.1
OG0002624	CCC28967.1	AMC61705.1
OG0002625	CCC28968.1	AMC61706.1
OG0002626	CCC28972.1	AMC61712.1
OG0002627	CCC28973.1	AMC61713.1
OG0002628	CCC28974.1	AMC61714.1
OG0002629	CCC28975.1	AMC61715.1
OG0002630	CCC28976.1	AMC61716.1
OG0002631	CCC28978.1	AMC61718.1
OG0002632	CCC28985.1	AMC61726.1
OG0002633	CCC28986.1	AMC61727.1
OG0002634	CCC28987.1	AMC61728.1
OG0002635	CCC28989.1	AMC61730.1
OG0002636	CCC28995.1	AMC61739.1
OG0002637	CCC28997.1	AMC61741.1
OG0002667	CCC25106.1	AMC57467.1
OG0002668	CCC25107.1	AMC57469.1
OG0002669	CCC25108.1	AMC57470.1
OG0002670	CCC25109.1	AMC57471.1
OG0002671	CCC25131.1	AMC57493.1
OG0002672	CCC25133.1	AMC57495.1
OG0002673	CCC25134.1	AMC57496.1
OG0002674	CCC25139.1	AMC57504.1
OG0002675	CCC25145.1	AMC57511.1
OG0002676	CCC25149.1	AMC57515.1
OG0002677	CCC25153.1	AMC57520.1
OG0002678	CCC25154.1	AMC57522.1
OG0002679	CCC25155.1	AMC57523.1
OG0002680	CCC25156.1	AMC57524.1
OG0002681	CCC25157.1	AMC57525.1
OG0002682	CCC25158.1	AMC57526.1
OG0002683	CCC25159.1	AMC57527.1
OG0002684	CCC25160.1	AMC57528.1
OG0002685	CCC25161.1	AMC57529.1
OG0002686	CCC25162.1	AMC57530.1
OG0002687	CCC25163.1	AMC57531.1
OG0002688	CCC25164.1	AMC57532.1
OG0002689	CCC25165.1	AMC57533.1
OG0002690	CCC25166.1	AMC57535.1
OG0002691	CCC25179.1	AMC57549.1
OG0002692	CCC25180.1	AMC57550.1
OG0002693	CCC25185.1	AMC57555.1
OG0002694	CCC25187.1	AMC57557.1
OG0002695	CCC25197.1	AMC57568.1
OG0002696	CCC25198.1	AMC57569.1
OG0002697	CCC25208.1	AMC57581.1
OG0002698	CCC25223.1	AMC57597.1
OG0002699	CCC25224.1	AMC57598.1
OG0002700	CCC25225.1	AMC57599.1
OG0002701	CCC25226.1	AMC57600.1
OG0002702	CCC25233.1	AMC57609.1
OG0002703	CCC25234.1	AMC57610.1
OG0002704	CCC25266.1	AMC57649.1
OG0002705	CCC25267.1	AMC57651.1
OG0002706	CCC25268.1	AMC57652.1
OG0002707	CCC25273.1	AMC57657.1
OG0002708	CCC25285.1	AMC57669.1
OG0002709	CCC25286.1	AMC57670.1
OG0002710	CCC25291.1	AMC57675.1
OG0002711	CCC25292.1	AMC57676.1
OG0002712	CCC25301.1	AMC57686.1
OG0002713	CCC25312.1	AMC57698.1
OG0002714	CCC25313.1	AMC57699.1
OG0002715	CCC25319.1	AMC57705.1
OG0002716	CCC25339.1	AMC57725.1
OG0002717	CCC25341.1	AMC57727.1
OG0002719	CCC25372.1	AMC57767.1
OG0002720	CCC25373.1	AMC57768.1
OG0002721	CCC25374.1	AMC57769.1
OG0002722	CCC25375.1	AMC57770.1
OG0002723	CCC25377.1	AMC57772.1
OG0002724	CCC25391.1	AMC57788.1
OG0002725	CCC25392.1	AMC57789.1
OG0002726	CCC25393.1	AMC57790.1
OG0002728	CCC25397.1	AMC57793.1
OG0002729	CCC25398.1	AMC57794.1
OG0002730	CCC25400.1	AMC57795.1
OG0002731	CCC25401.1	AMC57796.1
OG0002732	CCC25402.1	AMC57797.1
OG0002733	CCC25404.1	AMC57799.1
OG0002734	CCC25405.1	AMC57800.1
OG0002735	CCC25413.1	AMC57810.1
OG0002736	CCC25414.1	AMC57812.1
OG0002737	CCC25415.1	AMC57813.1
OG0002738	CCC25417.1	AMC57815.1
OG0002739	CCC25419.1	AMC57817.1
OG0002740	CCC25421.1	AMC57819.1
OG0002741	CCC25422.1	AMC57820.1
OG0002742	CCC25423.1	AMC57821.1
OG0002743	CCC25436.1	AMC57834.1
OG0002744	CCC25442.1	AMC57840.1
OG0002745	CCC25443.1	AMC57841.1
OG0002746	CCC25444.1	AMC57842.1
OG0002747	CCC25445.1	AMC57843.1
OG0002748	CCC25446.1	AMC57844.1
OG0002749	CCC25447.1	AMC57845.1
OG0002750	CCC25448.1	AMC57846.1
OG0002751	CCC25449.1	AMC57847.1
OG0002752	CCC25450.1	AMC57849.1
OG0002753	CCC25453.1	AMC57852.1
OG0002754	CCC25468.1	AMC57870.1
OG0002755	CCC25469.1	AMC57871.1
OG0002756	CCC25470.1	AMC57872.1
OG0002757	CCC25471.1	AMC57873.1
OG0002758	CCC25473.1	AMC57877.1
OG0002759	CCC25477.1	AMC57881.1
OG0002760	CCC25479.1	AMC57883.1
OG0002761	CCC25499.1	AMC57903.1
OG0002762	CCC25518.1	AMC57923.1
OG0002763	CCC25519.1	AMC57924.1
OG0002764	CCC25520.1	AMC57925.1
OG0002765	CCC25521.1	AMC57926.1
OG0002766	CCC25522.1	AMC57927.1
OG0002767	CCC25523.1	AMC57928.1
OG0002768	CCC25547.1	AMC57952.1
OG0002769	CCC25564.1	AMC57969.1
OG0002770	CCC25569.1	AMC57975.1
OG0002771	CCC25571.1	AMC57977.1
OG0002772	CCC25585.1	AMC57993.1
OG0002773	CCC25593.1	AMC58002.1
OG0002774	CCC25599.1	AMC58009.1
OG0002775	CCC25600.1	AMC58010.1
OG0002776	CCC25629.1	AMC58043.1
OG0002777	CCC25646.1	AMC58060.1
OG0002778	CCC25647.1	AMC58061.1
OG0002779	CCC25648.1	AMC58062.1
OG0002780	CCC25649.1	AMC58063.1
OG0002781	CCC25650.1	AMC58067.1
OG0002782	CCC25651.1	AMC58069.1
OG0002783	CCC25652.1	AMC58071.1
OG0002784	CCC25653.1	AMC58073.1
OG0002785	CCC25655.1	AMC58075.1
OG0002786	CCC25659.1	AMC58079.1
OG0002787	CCC25660.1	AMC58080.1
OG0002788	CCC25661.1	AMC58081.1
OG0002789	CCC25674.1	AMC58094.1
OG0002790	CCC25675.1	AMC58095.1
OG0002791	CCC25676.1	AMC58096.1
OG0002792	CCC25677.1	AMC58098.1
OG0002793	CCC25678.1	AMC58099.1
OG0002794	CCC25679.1	AMC58100.1
OG0002795	CCC25683.1	AMC58104.1
OG0002796	CCC25686.1	AMC58107.1
OG0002797	CCC25687.1	AMC58108.1
OG0002798	CCC25688.1	AMC58109.1
OG0002799	CCC25690.1	AMC58111.1
OG0002800	CCC25692.1	AMC58113.1
OG0002801	CCC25693.1	AMC58114.1
OG0002802	CCC25694.1	AMC58115.1
OG0002803	CCC25695.1	AMC58116.1
OG0002804	CCC25697.1	AMC58118.1
OG0002805	CCC25700.1	AMC58121.1
OG0002806	CCC25701.1	AMC58122.1
OG0002807	CCC25702.1	AMC58123.1
OG0002808	CCC25703.1	AMC58124.1
OG0002809	CCC25709.1	AMC58130.1
OG0002810	CCC25737.1	AMC58159.1
OG0002811	CCC25738.1	AMC58160.1
OG0002812	CCC25739.1	AMC58161.1
OG0002813	CCC25740.1	AMC58162.1
OG0002814	CCC25741.1	AMC58163.1
OG0002815	CCC25742.1	AMC58164.1
OG0002816	CCC25743.1	AMC58165.1
OG0002817	CCC25744.1	AMC58166.1
OG0002818	CCC25745.1	AMC58167.1
OG0002819	CCC25746.1	AMC58168.1
OG0002820	CCC25750.1	AMC58174.1
OG0002821	CCC25759.1	AMC58184.1
OG0002822	CCC25760.1	AMC58185.1
OG0002823	CCC25807.1	AMC58233.1
OG0002824	CCC25820.1	AMC58246.1
OG0002825	CCC25822.1	AMC58248.1
OG0002826	CCC25824.1	AMC58250.1
OG0002827	CCC25825.1	AMC58251.1
OG0002828	CCC25826.1	AMC58252.1
OG0002829	CCC25830.1	AMC58261.1
OG0002830	CCC25832.1	AMC58263.1
OG0002831	CCC25833.1	AMC58264.1
OG0002832	CCC25840.1	AMC58272.1
OG0002833	CCC25874.1	AMC58310.1
OG0002834	CCC25875.1	AMC58311.1
OG0002835	CCC25877.1	AMC58313.1
OG0002836	CCC25878.1	AMC58314.1
OG0002837	CCC25884.1	AMC58320.1
OG0002838	CCC25913.1	AMC58353.1
OG0002839	CCC25917.1	AMC58360.1
OG0002840	CCC25918.1	AMC58361.1
OG0002841	CCC25923.1	AMC58365.1
OG0002842	CCC25928.1	AMC58370.1
OG0002843	CCC25929.1	AMC58371.1
OG0002844	CCC25930.1	AMC58372.1
OG0002845	CCC25931.1	AMC58373.1
OG0002846	CCC25969.1	AMC58414.1
OG0002847	CCC25972.1	AMC58418.1
OG0002848	CCC25973.1	AMC58421.1
OG0002849	CCC25975.1	AMC58423.1
OG0002850	CCC25976.1	AMC58424.1
OG0002851	CCC25980.1	AMC58428.1
OG0002852	CCC25981.1	AMC58429.1
OG0002853	CCC25982.1	AMC58430.1
OG0002854	CCC25992.1	AMC58441.1
OG0002855	CCC25994.1	AMC58444.1
OG0002856	CCC25995.1	AMC58445.1
OG0002857	CCC25997.1	AMC58448.1
OG0002858	CCC25998.1	AMC58449.1
OG0002859	CCC25999.1	AMC58451.1
OG0002860	CCC26001.1	AMC58453.1
OG0002861	CCC26002.1	AMC58454.1
OG0002862	CCC26003.1	AMC58455.1
OG0002863	CCC26006.1	AMC58459.1
OG0002864	CCC26015.1	AMC58469.1
OG0002865	CCC26016.1	AMC58470.1
OG0002866	CCC26017.1	AMC58471.1
OG0002867	CCC26041.1	AMC58494.1
OG0002868	CCC26042.1	AMC58495.1
OG0002869	CCC26043.1	AMC58496.1
OG0002870	CCC26044.1	AMC58500.1
OG0002871	CCC26045.1	AMC58501.1
OG0002872	CCC26046.1	AMC58502.1
OG0002873	CCC26048.1	AMC58504.1
OG0002874	CCC26049.1	AMC58505.1
OG0002875	CCC26058.1	AMC58515.1
OG0002876	CCC26060.1	AMC58518.1
OG0002877	CCC26070.1	AMC58530.1
OG0002878	CCC26086.1	AMC58551.1
OG0002879	CCC26111.1	AMC58583.1
OG0002880	CCC26117.1	AMC58590.1
OG0002881	CCC26119.1	AMC58592.1
OG0002882	CCC26123.1	AMC58596.1
OG0002883	CCC26127.1	AMC58600.1
OG0002884	CCC26129.1	AMC58601.1
OG0002886	CCC26132.1	AMC58603.1
OG0002887	CCC26133.1	AMC58605.1
OG0002888	CCC26134.1	AMC58606.1
OG0002889	CCC26135.1	AMC58607.1
OG0002890	CCC26137.1	AMC58608.1
OG0002891	CCC26138.1	AMC58609.1
OG0002892	CCC26173.1	AMC58649.1
OG0002893	CCC26175.1	AMC58650.1
OG0002894	CCC26177.1	AMC58651.1
OG0002895	CCC26189.1	AMC58665.1
OG0002896	CCC26190.1	AMC58666.1
OG0002897	CCC26192.1	AMC58668.1
OG0002898	CCC26200.1	AMC58676.1
OG0002899	CCC26203.1	AMC58679.1
OG0002900	CCC26204.1	AMC58680.1
OG0002901	CCC26207.1	AMC58684.1
OG0002902	CCC26224.1	AMC58702.1
OG0002903	CCC26258.1	AMC58739.1
OG0002904	CCC26259.1	AMC58740.1
OG0002905	CCC26263.1	AMC58744.1
OG0002906	CCC26266.1	AMC58747.1
OG0002907	CCC26270.1	AMC58751.1
OG0002908	CCC26281.1	AMC58761.1
OG0002909	CCC26283.1	AMC58763.1
OG0002910	CCC26294.1	AMC58773.1
OG0002911	CCC26316.1	AMC58795.1
OG0002912	CCC26317.1	AMC58797.1
OG0002913	CCC26318.1	AMC58798.1
OG0002914	CCC26319.1	AMC58799.1
OG0002915	CCC26324.1	AMC58804.1
OG0002916	CCC26332.1	AMC58815.1
OG0002917	CCC26333.1	AMC58816.1
OG0002918	CCC26337.1	AMC58821.1
OG0002919	CCC26338.1	AMC58822.1
OG0002920	CCC26347.1	AMC58831.1
OG0002921	CCC26362.1	AMC58848.1
OG0002922	CCC26363.1	AMC58849.1
OG0002923	CCC26381.1	AMC58868.1
OG0002924	CCC26382.1	AMC58869.1
OG0002925	CCC26383.1	AMC58870.1
OG0002926	CCC26384.1	AMC58871.1
OG0002927	CCC26385.1	AMC58872.1
OG0002928	CCC26430.1	AMC58920.1
OG0002929	CCC26431.1	AMC58921.1
OG0002930	CCC26432.1	AMC58922.1
OG0002931	CCC26447.1	AMC58939.1
OG0002932	CCC26455.1	AMC58949.1
OG0002933	CCC26461.1	AMC58957.1
OG0002934	CCC26462.1	AMC58958.1
OG0002935	CCC26464.1	AMC58961.1
OG0002936	CCC26465.1	AMC58963.1
OG0002937	CCC26466.1	AMC58964.1
OG0002938	CCC26469.1	AMC58967.1
OG0002939	CCC26470.1	AMC58968.1
OG0002940	CCC26488.1	AMC58987.1
OG0002941	CCC26489.1	AMC58988.1
OG0002942	CCC26491.1	AMC58990.1
OG0002943	CCC26492.1	AMC58991.1
OG0002944	CCC26493.1	AMC58992.1
OG0002945	CCC26497.1	AMC58996.1
OG0002946	CCC26507.1	AMC59007.1
OG0002947	CCC26508.1	AMC59008.1
OG0002948	CCC26512.1	AMC59012.1
OG0002949	CCC26513.1	AMC59013.1
OG0002950	CCC26518.1	AMC59018.1
OG0002951	CCC26523.1	AMC59023.1
OG0002952	CCC26524.1	AMC59024.1
OG0002953	CCC26533.1	AMC59034.1
OG0002954	CCC26537.1	AMC59039.1
OG0002955	CCC26562.1	AMC59070.1
OG0002956	CCC26564.1	AMC59072.1
OG0002957	CCC26577.1	AMC59088.1
OG0002958	CCC26585.1	AMC59096.1
OG0002959	CCC26586.1	AMC59097.1
OG0002960	CCC26590.1	AMC59102.1
OG0002961	CCC26591.1	AMC59103.1
OG0002962	CCC26594.1	AMC59106.1
OG0002963	CCC26597.1	AMC59108.1
OG0002964	CCC26598.1	AMC59109.1
OG0002965	CCC26599.1	AMC59110.1
OG0002966	CCC26601.1	AMC59111.1
OG0002967	CCC26602.1	AMC59112.1
OG0002968	CCC26610.1	AMC59120.1
OG0002969	CCC26611.1	AMC59121.1
OG0002970	CCC26617.1	AMC59128.1
OG0002971	CCC26618.1	AMC61180.1
OG0002972	CCC26619.1	AMC59129.1
OG0002973	CCC26624.1	AMC59138.1
OG0002974	CCC26627.1	AMC59142.1
OG0002975	CCC26629.1	AMC59144.1
OG0002976	CCC26633.1	AMC59149.1
OG0002977	CCC26640.1	AMC59156.1
OG0002978	CCC26650.1	AMC59167.1
OG0002979	CCC26651.1	AMC59168.1
OG0002980	CCC26652.1	AMC59169.1
OG0002981	CCC26653.1	AMC59170.1
OG0002982	CCC26659.1	AMC59176.1
OG0002983	CCC26660.1	AMC59177.1
OG0002984	CCC26661.1	AMC59178.1
OG0002985	CCC28550.1, CCC26672.1	AMC61253.1
OG0002986	CCC26699.1	AMC59215.1
OG0002988	CCC26730.1	AMC59249.1
OG0002989	CCC26735.1	AMC59255.1
OG0002990	CCC26757.1	AMC59276.1
OG0002991	CCC26758.1	AMC59277.1
OG0002992	CCC26759.1	AMC59278.1
OG0002993	CCC26760.1	AMC59279.1
OG0002994	CCC26761.1	AMC59280.1
OG0002995	CCC26762.1	AMC59282.1
OG0002996	CCC26763.1	AMC59284.1
OG0002997	CCC26764.1	AMC59285.1
OG0002998	CCC26765.1	AMC59286.1
OG0002999	CCC26766.1	AMC59287.1
OG0003000	CCC26767.1	AMC59288.1
OG0003001	CCC26768.1	AMC59289.1
OG0003002	CCC26769.1	AMC59290.1
OG0003003	CCC26770.1	AMC59291.1
OG0003004	CCC26792.1	AMC59318.1
OG0003005	CCC26794.1	AMC59320.1
OG0003006	CCC26795.1	AMC59322.1
OG0003007	CCC26796.1	AMC59323.1
OG0003008	CCC26803.1	AMC59331.1
OG0003009	CCC26804.1	AMC59332.1
OG0003010	CCC26805.1	AMC59333.1
OG0003011	CCC26806.1	AMC59334.1
OG0003012	CCC26809.1	AMC59338.1
OG0003013	CCC26810.1	AMC59339.1
