Orthogroup	Mafric	Mbovis
OG0002368	CCC27992.1	ALV11882.1
OG0002369	CCC27993.1	ALV11883.1
OG0002370	CCC27997.1	ALV11886.1
OG0002371	CCC27998.1	ALV11887.1
OG0002372	CCC28010.1	ALV13111.1
OG0002373	CCC28012.1	ALV11897.1
OG0002374	CCC28014.1	ALV11899.1
OG0002375	CCC28017.1	ALV11902.1
OG0002376	CCC28714.1, CCC28019.1	ALV12528.1
OG0002377	CCC28021.1	ALV11905.1
OG0002378	CCC28023.1	ALV11907.1
OG0002379	CCC28024.1	ALV13114.1
OG0002380	CCC28030.1	ALV13115.1
OG0002381	CCC28032.1	ALV11914.1
OG0002382	CCC28034.1	ALV11917.1
OG0002383	CCC28038.1	ALV13117.1
OG0002384	CCC28042.1	ALV11924.1
OG0002385	CCC28045.1	ALV11926.1
OG0002386	CCC28048.1	ALV11928.1
OG0002387	CCC28050.1	ALV11930.1
OG0002388	CCC28066.1	ALV11946.1
OG0002389	CCC28069.1	ALV11948.1
OG0002391	CCC28072.1	ALV11950.1
OG0002392	CCC28083.1	ALV11960.1
OG0002393	CCC28090.1	ALV11967.1
OG0002394	CCC28092.1	ALV11969.1
OG0002395	CCC28104.1	ALV11977.1
OG0002396	CCC28114.1	ALV11987.1
OG0002397	CCC28117.1	ALV11988.1
OG0002398	CCC28123.1	ALV11992.1
OG0002399	CCC28126.1	ALV11995.1
OG0002400	CCC28131.1	ALV11999.1
OG0002401	CCC28132.1	ALV12000.1
OG0002402	CCC28133.1	ALV12001.1
OG0002403	CCC28135.1	ALV13134.1
OG0002404	CCC28136.1	ALV12003.1
OG0002405	CCC28137.1	ALV12004.1
OG0002406	CCC28138.1	ALV12005.1
OG0002407	CCC28139.1	ALV12006.1
OG0002408	CCC28140.1	ALV13135.1
OG0002409	CCC28145.1	ALV12010.1
OG0002410	CCC28146.1	ALV12011.1
OG0002411	CCC28147.1	ALV12012.1
OG0002412	CCC28148.1	ALV12013.1
OG0002413	CCC28150.1	ALV12015.1
OG0002414	CCC28152.1	ALV12017.1
OG0002415	CCC28172.1	ALV12036.1
OG0002416	CCC28176.1	ALV12041.1
OG0002417	CCC28180.1	ALV12045.1
OG0002418	CCC28181.1	ALV12046.1
OG0002419	CCC28211.1	ALV12066.1
OG0002420	CCC28212.1	ALV12067.1
OG0002421	CCC28221.1	ALV12076.1
OG0002422	CCC28223.1	ALV13145.1
OG0002423	CCC28224.1	ALV12078.1
OG0002424	CCC28225.1	ALV12079.1
OG0002425	CCC28226.1	ALV12080.1
OG0002426	CCC28227.1	ALV12081.1
OG0002427	CCC28230.1	ALV13146.1
OG0002428	CCC28232.1	ALV12085.1
OG0002429	CCC28233.1	ALV12086.1
OG0002430	CCC28234.1	ALV12087.1
OG0002431	CCC28235.1	ALV12088.1
OG0002432	CCC28236.1	ALV12089.1
OG0002433	CCC28242.1	ALV12095.1
OG0002434	CCC28243.1	ALV12096.1
OG0002435	CCC28244.1	ALV12097.1
OG0002436	CCC28245.1	ALV12098.1
OG0002437	CCC28247.1	ALV12100.1
OG0002438	CCC28252.1	ALV12104.1
OG0002439	CCC28267.1	ALV13149.1
OG0002440	CCC28271.1	ALV12123.1
OG0002441	CCC28276.1	ALV12125.1
OG0002442	CCC28277.1	ALV12126.1
OG0002443	CCC28279.1	ALV13154.1
OG0002444	CCC28280.1	ALV12128.1
OG0002445	CCC28281.1	ALV12130.1
OG0002446	CCC28282.1	ALV12131.1
OG0002447	CCC28289.1	ALV12135.1
OG0002448	CCC28292.1	ALV12138.1
OG0002449	CCC28293.1	ALV12139.1
OG0002450	CCC28297.1	ALV12142.1
OG0002451	CCC28301.1	ALV12145.1
OG0002452	CCC28303.1	ALV12147.1
OG0002453	CCC28313.1	ALV13160.1
OG0002454	CCC28314.1	ALV12156.1
OG0002455	CCC28315.1	ALV12157.1
OG0002456	CCC28316.1	ALV12158.1
OG0002457	CCC28319.1	ALV12161.1
OG0002458	CCC28333.1	ALV12174.1
OG0002459	CCC28334.1	ALV12175.1
OG0002460	CCC28339.1	ALV12180.1
OG0002461	CCC28349.1	ALV13162.1
OG0002462	CCC28353.1	ALV12193.1
OG0002463	CCC28365.1	ALV12203.1
OG0002464	CCC28368.1	ALV12206.1
OG0002465	CCC28370.1	ALV12208.1
OG0002466	CCC28371.1	ALV12209.1
OG0002467	CCC28373.1	ALV12211.1
OG0002468	CCC28374.1	ALV12212.1
OG0002469	CCC28377.1	ALV12215.1
OG0002470	CCC28378.1	ALV12216.1
OG0002471	CCC28403.1	ALV12273.1
OG0002472	CCC28415.1	ALV13174.1
OG0002473	CCC28417.1	ALV13175.1
OG0002474	CCC28418.1	ALV12282.1
OG0002475	CCC28424.1	ALV12287.1
OG0002476	CCC28425.1	ALV12288.1
OG0002477	CCC28443.1	ALV12304.1
OG0002478	CCC28445.1	ALV12306.1
OG0002479	CCC28446.1	ALV12307.1
OG0002480	CCC28447.1	ALV12308.1
OG0002481	CCC28448.1	ALV12309.1
OG0002482	CCC28449.1	ALV12310.1
OG0002483	CCC28454.1	ALV12313.1
OG0002484	CCC28455.1	ALV12314.1
OG0002485	CCC28471.1	ALV12325.1
OG0002486	CCC28473.1	ALV12327.1
OG0002487	CCC28475.1	ALV12329.1
OG0002488	CCC28476.1	ALV12330.1
OG0002489	CCC28477.1	ALV12331.1
OG0002490	CCC28480.1	ALV13186.1
OG0002491	CCC28496.1	ALV12348.1
OG0002492	CCC28497.1	ALV12349.1
OG0002493	CCC28503.1	ALV12355.1
OG0002494	CCC28507.1	ALV12357.1
OG0002495	CCC28514.1	ALV11915.1, ALV12359.1
OG0002496	CCC28516.1	ALV12361.1
OG0002497	CCC28518.1	ALV12363.1
OG0002498	CCC28519.1	ALV13189.1
OG0002499	CCC28523.1	ALV13190.1
OG0002500	CCC28524.1	ALV12367.1
OG0002501	CCC28529.1	ALV12371.1
OG0002502	CCC28530.1	ALV12372.1
OG0002503	CCC28531.1	ALV12373.1
OG0002504	CCC28532.1	ALV12374.1
OG0002505	CCC28533.1	ALV13192.1
OG0002506	CCC28534.1	ALV12375.1
OG0002507	CCC28535.1	ALV12376.1
OG0002508	CCC28536.1	ALV12377.1
OG0002509	CCC28545.1	ALV12385.1
OG0002510	CCC28567.1	ALV13198.1
OG0002511	CCC28573.1	ALV12404.1
OG0002512	CCC28574.1	ALV12405.1
OG0002513	CCC28575.1	ALV12406.1
OG0002514	CCC28576.1	ALV12407.1
OG0002515	CCC28577.1	ALV12408.1
OG0002516	CCC28578.1	ALV12409.1
OG0002517	CCC28579.1	ALV13199.1
OG0002518	CCC28580.1	ALV12410.1
OG0002519	CCC28581.1	ALV12411.1
OG0002520	CCC28584.1	ALV12414.1
OG0002521	CCC28586.1	ALV12416.1
OG0002522	CCC28588.1	ALV12418.1
OG0002523	CCC28597.1	ALV13200.1
OG0002524	CCC28600.1	ALV12428.1
OG0002525	CCC28602.1	ALV12430.1
OG0002526	CCC28603.1	ALV12431.1
OG0002527	CCC28604.1	ALV12432.1
OG0002528	CCC28606.1	ALV12434.1
OG0002529	CCC28607.1	ALV12435.1
OG0002530	CCC28608.1	ALV12436.1
OG0002531	CCC28611.1	ALV12439.1
OG0002532	CCC28612.1	ALV12440.1
OG0002533	CCC28615.1	ALV12443.1
OG0002534	CCC28616.1	ALV12444.1
OG0002535	CCC28619.1	ALV12446.1
OG0002536	CCC28621.1	ALV12448.1
OG0002537	CCC28623.1	ALV13203.1
OG0002538	CCC28624.1	ALV12450.1
OG0002539	CCC28625.1	ALV12451.1
OG0002540	CCC28627.1	ALV12453.1
OG0002541	CCC28628.1	ALV12454.1
OG0002542	CCC28629.1	ALV12455.1
OG0002543	CCC28631.1	ALV12457.1
OG0002544	CCC28632.1	ALV12458.1
OG0002545	CCC28633.1	ALV12459.1
OG0002546	CCC28640.1	ALV12465.1
OG0002547	CCC28642.1	ALV12467.1
OG0002548	CCC28643.1	ALV12468.1
OG0002549	CCC28644.1	ALV13205.1
OG0002550	CCC28646.1	ALV13206.1
OG0002551	CCC28647.1	ALV12470.1
OG0002552	CCC28649.1	ALV12472.1
OG0002553	CCC28650.1	ALV12473.1
OG0002554	CCC28654.1	ALV12477.1
OG0002555	CCC28655.1	ALV12478.1
OG0002556	CCC28657.1	ALV12479.1
OG0002557	CCC28659.1	ALV12481.1
OG0002558	CCC28660.1	ALV12482.1
OG0002559	CCC28668.1	ALV13208.1
OG0002560	CCC28696.1	ALV12516.1
OG0002561	CCC28697.1	ALV12517.1
OG0002562	CCC28702.1	ALV13210.1
OG0002563	CCC28709.1	ALV12524.1
OG0002564	CCC28725.1	ALV13216.1
OG0002565	CCC28726.1	ALV12536.1
OG0002566	CCC28727.1	ALV12537.1
OG0002567	CCC28732.1	ALV12541.1
OG0002568	CCC28733.1	ALV13218.1
OG0002569	CCC28734.1	ALV12542.1
OG0002570	CCC28735.1	ALV12543.1
OG0002571	CCC28736.1	ALV13219.1
OG0002572	CCC28737.1	ALV12544.1
OG0002573	CCC28742.1	ALV12548.1
OG0002574	CCC28743.1	ALV12549.1
OG0002575	CCC28761.1	ALV12567.1
OG0002577	CCC28765.1	ALV12569.1
OG0002578	CCC28766.1	ALV12570.1
OG0002579	CCC28767.1	ALV12571.1
OG0002580	CCC28768.1	ALV12572.1
OG0002581	CCC28769.1	ALV12573.1
OG0002582	CCC28770.1	ALV12574.1
OG0002583	CCC28771.1	ALV12575.1
OG0002584	CCC28775.1	ALV12577.1
OG0002585	CCC28777.1	ALV12579.1
OG0002586	CCC28778.1	ALV12580.1
OG0002587	CCC28779.1	ALV13223.1
OG0002588	CCC28780.1	ALV12581.1
OG0002589	CCC28781.1	ALV12582.1
OG0002591	CCC28789.1	ALV12589.1
OG0002592	CCC28790.1	ALV12590.1
OG0002593	CCC28803.1	ALV13224.1
OG0002594	CCC28804.1	ALV12603.1
OG0002595	CCC28808.1	ALV13226.1
OG0002596	CCC28809.1	ALV12606.1
OG0002597	CCC28824.1, CCC28955.1	ALV12616.1
OG0002598	CCC28837.1	ALV12625.1
OG0002599	CCC28838.1	ALV12626.1
OG0002600	CCC28839.1	ALV12627.1
OG0002601	CCC28840.1	ALV12628.1
OG0002602	CCC28841.1	ALV13230.1
OG0002603	CCC28842.1	ALV12629.1
OG0002604	CCC28844.1	ALV12631.1
OG0002605	CCC28846.1	ALV12633.1
OG0002606	CCC28857.1	ALV12643.1
OG0002607	CCC28872.1	ALV12656.1
OG0002608	CCC28881.1	ALV12665.1
OG0002609	CCC28895.1	ALV13238.1
OG0002610	CCC28902.1	ALV12684.1
OG0002611	CCC28903.1	ALV12685.1
OG0002612	CCC28914.1	ALV12694.1
OG0002613	CCC28915.1	ALV12695.1
OG0002614	CCC28916.1	ALV13240.1
OG0002615	CCC28917.1	ALV12696.1
OG0002616	CCC28923.1	ALV12702.1
OG0002617	CCC28924.1	ALV12703.1
OG0002618	CCC28940.1	ALV12718.1
OG0002619	CCC28941.1	ALV12719.1
OG0002621	CCC28963.1	ALV12733.1
OG0002622	CCC28965.1	ALV12735.1
OG0002623	CCC28966.1	ALV13243.1
OG0002624	CCC28967.1	ALV12736.1
OG0002625	CCC28968.1	ALV12737.1
OG0002626	CCC28972.1	ALV12740.1
OG0002627	CCC28973.1	ALV12741.1
OG0002628	CCC28974.1	ALV13244.1
OG0002629	CCC28975.1	ALV12742.1
OG0002630	CCC28976.1	ALV12743.1
OG0002631	CCC28978.1	ALV12744.1
OG0002632	CCC28985.1	ALV12748.1
OG0002633	CCC28986.1	ALV12749.1
OG0002634	CCC28987.1	ALV13246.1
OG0002635	CCC28989.1	ALV12750.1
OG0002636	CCC28995.1	ALV12755.1
OG0002637	CCC28997.1	ALV12757.1
OG0002638	CCC29006.1	ALV12766.1
OG0002639	CCC29007.1	ALV13248.1
OG0002667	CCC25106.1	ALV09310.1
OG0002668	CCC25107.1	ALV09311.1
OG0002669	CCC25108.1	ALV09312.1
OG0002670	CCC25109.1	ALV09313.1
OG0002671	CCC25131.1	ALV12771.1
OG0002672	CCC25133.1	ALV09334.1
OG0002673	CCC25134.1	ALV09335.1
OG0002674	CCC25139.1	ALV09342.1
OG0002675	CCC25145.1	ALV09348.1
OG0002676	CCC25149.1	ALV09352.1
OG0002677	CCC25153.1	ALV09355.1
OG0002678	CCC25154.1	ALV12773.1
OG0002679	CCC25155.1	ALV09357.1
OG0002680	CCC25156.1	ALV09358.1
OG0002681	CCC25157.1	ALV09359.1
OG0002682	CCC25158.1	ALV09360.1
OG0002683	CCC25159.1	ALV09361.1
OG0002684	CCC25160.1	ALV09362.1
OG0002685	CCC25161.1	ALV09363.1
OG0002686	CCC25162.1	ALV09364.1
OG0002687	CCC25163.1	ALV12774.1
OG0002688	CCC25164.1	ALV09365.1
OG0002689	CCC25165.1	ALV09366.1
OG0002690	CCC25166.1	ALV12775.1
OG0002691	CCC25179.1	ALV09377.1
OG0002692	CCC25180.1	ALV09378.1
OG0002693	CCC25185.1	ALV09383.1
OG0002694	CCC25187.1	ALV09384.1
OG0002695	CCC25197.1	ALV09391.1
OG0002696	CCC25198.1	ALV09392.1
OG0002698	CCC25223.1	ALV09414.1
OG0002699	CCC25224.1	ALV12785.1
OG0002700	CCC25225.1	ALV12786.1
OG0002701	CCC25226.1	ALV09415.1
OG0002702	CCC25233.1	ALV09423.1
OG0002703	CCC25234.1	ALV09424.1
OG0002704	CCC25266.1	ALV12792.1
OG0002705	CCC25267.1	ALV09454.1
OG0002706	CCC25268.1	ALV12793.1
OG0002708	CCC25285.1	ALV09469.1
OG0002709	CCC25286.1	ALV12795.1
OG0002710	CCC25291.1	ALV09474.1
OG0002711	CCC25292.1	ALV09475.1
OG0002712	CCC25301.1	ALV09485.1
OG0002713	CCC25312.1	ALV09497.1
OG0002714	CCC25313.1	ALV09498.1
OG0002715	CCC25319.1	ALV09504.1
OG0002716	CCC25339.1	ALV09523.1
OG0002717	CCC25341.1	ALV09525.1
OG0002719	CCC25372.1	ALV09555.1
OG0002720	CCC25373.1	ALV09556.1
OG0002721	CCC25374.1	ALV09557.1
OG0002722	CCC25375.1	ALV09558.1
OG0002723	CCC25377.1	ALV09560.1
OG0002724	CCC25391.1	ALV09572.1
OG0002725	CCC25392.1	ALV09573.1
OG0002726	CCC25393.1	ALV09574.1
OG0002727	CCC25394.1	ALV09575.1
OG0002728	CCC25397.1	ALV09578.1
OG0002729	CCC25398.1	ALV09579.1
OG0002730	CCC25400.1	ALV09580.1
OG0002731	CCC25401.1	ALV09581.1
OG0002732	CCC25402.1	ALV09582.1
OG0002733	CCC25404.1	ALV09584.1
OG0002734	CCC25405.1	ALV09585.1
OG0002735	CCC25413.1	ALV09591.1
OG0002736	CCC25414.1	ALV09592.1
OG0002737	CCC25415.1	ALV12803.1
OG0002738	CCC25417.1	ALV09594.1
OG0002739	CCC25419.1	ALV09596.1
OG0002740	CCC25421.1	ALV09598.1
OG0002741	CCC25422.1	ALV09599.1
OG0002742	CCC25423.1	ALV09600.1
OG0002743	CCC25436.1	ALV09612.1
OG0002744	CCC25442.1	ALV09618.1
OG0002745	CCC25443.1	ALV09619.1
OG0002746	CCC25444.1	ALV09620.1
OG0002747	CCC25445.1	ALV09621.1
OG0002748	CCC25446.1	ALV09622.1
OG0002749	CCC25447.1	ALV09623.1
OG0002750	CCC25448.1	ALV09624.1
OG0002751	CCC25449.1	ALV09625.1
OG0002752	CCC25450.1	ALV12804.1
OG0002753	CCC25453.1	ALV09628.1
OG0002754	CCC25468.1	ALV09640.1
OG0002755	CCC25469.1	ALV12807.1
OG0002756	CCC25470.1	ALV09641.1
OG0002757	CCC25471.1	ALV09642.1
OG0002758	CCC25473.1	ALV09645.1
OG0002759	CCC25477.1	ALV09648.1
OG0002760	CCC25479.1	ALV09651.1
OG0002761	CCC25499.1	ALV09671.1
OG0002762	CCC25518.1	ALV09688.1
OG0002763	CCC25519.1	ALV09689.1
OG0002764	CCC25520.1	ALV09690.1
OG0002765	CCC25521.1	ALV09691.1
OG0002766	CCC25522.1	ALV09692.1
OG0002767	CCC25523.1	ALV09693.1
OG0002768	CCC25547.1	ALV09715.1
OG0002769	CCC25564.1	ALV12818.1
OG0002770	CCC25569.1	ALV09730.1
OG0002771	CCC25571.1	ALV09732.1
OG0002772	CCC25585.1	ALV09744.1
OG0002773	CCC25593.1	ALV09750.1
OG0002774	CCC25599.1	ALV09755.1
OG0002775	CCC25600.1	ALV09756.1
OG0002776	CCC25629.1	ALV09783.1
OG0002777	CCC25646.1	ALV09798.1
OG0002778	CCC25647.1	ALV09799.1
OG0002779	CCC25648.1	ALV09800.1
OG0002780	CCC25649.1	ALV09801.1
OG0002781	CCC25650.1	ALV09802.1
OG0002782	CCC25651.1	ALV09803.1
OG0002783	CCC25652.1	ALV09804.1
OG0002784	CCC25653.1	ALV09805.1
OG0002785	CCC25655.1	ALV12831.1
OG0002786	CCC25659.1	ALV12833.1
OG0002787	CCC25660.1	ALV09809.1
OG0002788	CCC25661.1	ALV09810.1
OG0002789	CCC25674.1	ALV09821.1
OG0002790	CCC25675.1	ALV09822.1
OG0002791	CCC25676.1	ALV09823.1
OG0002792	CCC25677.1	ALV09824.1
OG0002793	CCC25678.1	ALV09825.1
OG0002794	CCC25679.1	ALV09826.1
OG0002795	CCC25683.1	ALV09830.1
OG0002796	CCC25686.1	ALV09833.1
OG0002797	CCC25687.1	ALV09834.1
OG0002798	CCC25688.1	ALV09835.1
OG0002799	CCC25690.1	ALV09838.1
OG0002800	CCC25692.1	ALV09840.1
OG0002801	CCC25693.1	ALV12836.1
OG0002802	CCC25694.1	ALV09841.1
OG0002803	CCC25695.1	ALV12837.1
OG0002804	CCC25697.1	ALV09844.1
OG0002805	CCC25700.1	ALV09846.1
OG0002806	CCC25701.1	ALV09847.1
OG0002807	CCC25702.1	ALV09848.1
OG0002808	CCC25703.1	ALV09849.1
OG0002810	CCC25737.1	ALV09880.1
OG0002811	CCC25738.1	ALV09881.1
OG0002812	CCC25739.1	ALV09882.1
OG0002813	CCC25740.1	ALV09883.1
OG0002814	CCC25741.1	ALV09884.1
OG0002815	CCC25742.1	ALV09885.1
OG0002816	CCC25743.1	ALV09886.1
OG0002817	CCC25744.1	ALV09887.1
OG0002818	CCC25745.1	ALV09888.1
OG0002819	CCC25746.1	ALV09889.1
OG0002820	CCC25750.1	ALV09894.1
OG0002821	CCC25759.1	ALV09902.1
OG0002822	CCC25760.1	ALV09903.1
OG0002823	CCC25807.1	ALV09951.1
OG0002824	CCC25820.1	ALV09962.1
OG0002825	CCC25822.1	ALV09963.1
OG0002826	CCC25824.1	ALV09965.1
OG0002827	CCC25825.1	ALV09966.1
OG0002828	CCC25826.1	ALV12848.1
OG0002829	CCC25830.1	ALV09969.1
OG0002830	CCC25832.1	ALV09971.1
OG0002831	CCC25833.1	ALV09972.1
OG0002832	CCC25840.1	ALV09979.1
OG0002833	CCC25874.1	ALV10016.1
OG0002834	CCC25875.1	ALV10017.1
OG0002835	CCC25877.1	ALV10019.1
OG0002836	CCC25878.1	ALV10020.1
OG0002837	CCC25884.1	ALV10025.1
OG0002838	CCC25913.1	ALV10046.1
OG0002839	CCC25917.1	ALV10051.1
OG0002840	CCC25918.1	ALV10052.1
OG0002841	CCC25923.1	ALV10057.1
OG0002842	CCC25928.1	ALV12860.1
OG0002843	CCC25929.1	ALV10061.1
OG0002844	CCC25930.1	ALV10062.1
OG0002845	CCC25931.1	ALV12861.1
OG0002846	CCC25969.1	ALV12865.1
OG0002847	CCC25972.1	ALV12866.1
OG0002848	CCC25973.1	ALV12867.1
OG0002849	CCC25975.1	ALV10100.1
OG0002850	CCC25976.1	ALV10101.1
OG0002851	CCC25980.1	ALV10105.1
OG0002852	CCC25981.1	ALV10106.1
OG0002853	CCC25982.1	ALV10107.1
OG0002854	CCC25992.1	ALV10115.1
OG0002855	CCC25994.1	ALV10117.1
OG0002856	CCC25995.1	ALV10118.1
OG0002857	CCC25997.1	ALV10120.1
OG0002858	CCC25998.1	ALV10121.1
OG0002859	CCC25999.1	ALV10123.1
OG0002860	CCC26001.1	ALV10125.1
OG0002861	CCC26002.1	ALV10126.1
OG0002862	CCC26003.1	ALV10127.1
OG0002863	CCC26006.1	ALV10129.1
OG0002864	CCC26015.1	ALV10137.1
OG0002865	CCC26016.1	ALV10138.1
OG0002866	CCC26017.1	ALV12873.1
OG0002867	CCC26041.1	ALV10158.1
OG0002868	CCC26042.1	ALV10159.1
OG0002869	CCC26043.1	ALV10160.1
OG0002870	CCC26044.1	ALV12880.1
OG0002871	CCC26045.1	ALV10161.1
OG0002872	CCC26046.1	ALV10162.1
OG0002873	CCC26048.1	ALV10164.1
OG0002874	CCC26049.1	ALV10165.1
OG0002875	CCC26058.1	ALV10173.1
OG0002876	CCC26060.1	ALV10175.1
OG0002877	CCC26070.1	ALV10184.1
OG0002878	CCC26086.1	ALV10197.1
OG0002879	CCC26111.1	ALV12889.1
OG0002880	CCC26117.1	ALV10227.1
OG0002881	CCC26119.1	ALV10229.1
OG0002882	CCC26123.1	ALV10233.1
OG0002883	CCC26127.1	ALV12890.1
OG0002884	CCC26129.1	ALV10238.1
OG0002885	CCC26130.1	ALV10239.1, ALV11525.1
OG0002886	CCC26132.1	ALV10241.1
OG0002887	CCC26133.1	ALV10243.1
OG0002888	CCC26134.1	ALV12891.1
OG0002889	CCC26135.1	ALV10244.1
OG0002890	CCC26137.1	ALV10246.1
OG0002891	CCC26138.1	ALV10247.1
OG0002892	CCC26173.1	ALV10275.1
OG0002893	CCC26175.1	ALV10277.1
OG0002894	CCC26177.1	ALV10280.1
OG0002895	CCC26189.1	ALV10291.1
OG0002896	CCC26190.1	ALV10292.1
OG0002897	CCC26192.1	ALV10294.1
OG0002898	CCC26200.1	ALV10302.1
OG0002899	CCC26203.1	ALV10305.1
OG0002900	CCC26204.1	ALV10306.1
OG0002901	CCC26207.1	ALV10308.1
OG0002902	CCC26224.1	ALV10321.1
OG0002903	CCC26258.1	ALV10354.1
OG0002904	CCC26259.1	ALV12910.1
OG0002905	CCC26263.1	ALV10357.1
OG0002906	CCC26266.1	ALV10360.1
OG0002907	CCC26270.1	ALV10364.1
OG0002908	CCC26281.1	ALV10370.1
OG0002909	CCC26283.1	ALV10371.1
OG0002910	CCC26294.1	ALV10380.1
OG0002911	CCC26316.1	ALV12921.1
OG0002912	CCC26317.1	ALV10400.1
OG0002913	CCC26318.1	ALV10401.1
OG0002914	CCC26319.1	ALV10402.1
OG0002915	CCC26324.1	ALV10407.1
OG0002916	CCC26332.1	ALV10413.1
OG0002917	CCC26333.1	ALV10414.1
OG0002918	CCC26337.1	ALV10418.1
OG0002919	CCC26338.1	ALV10419.1
OG0002921	CCC26362.1	ALV10437.1
OG0002922	CCC26363.1	ALV12925.1
OG0002923	CCC26381.1	ALV10452.1
OG0002924	CCC26382.1	ALV10453.1
OG0002925	CCC26383.1	ALV10454.1
OG0002926	CCC26384.1	ALV10455.1
OG0002927	CCC26385.1	ALV10456.1
OG0002928	CCC26430.1	ALV10498.1
OG0002929	CCC26431.1	ALV10499.1
OG0002930	CCC26432.1	ALV10500.1
OG0002931	CCC26447.1	ALV10514.1
OG0002932	CCC26455.1	ALV10522.1
OG0002933	CCC26461.1	ALV10528.1
OG0002934	CCC26462.1	ALV10529.1
OG0002935	CCC26464.1	ALV10532.1
OG0002936	CCC26465.1	ALV10533.1
OG0002937	CCC26466.1	ALV10534.1
OG0002938	CCC26469.1	ALV10536.1
OG0002939	CCC26470.1	ALV10537.1
OG0002940	CCC26488.1	ALV10554.1
OG0002941	CCC26489.1	ALV10555.1
OG0002942	CCC26491.1	ALV12937.1
OG0002943	CCC26492.1	ALV10557.1
OG0002944	CCC26493.1	ALV10558.1
OG0002945	CCC26497.1	ALV10560.1
OG0002946	CCC26507.1	ALV10567.1
OG0002947	CCC26508.1	ALV10568.1
OG0002948	CCC26512.1	ALV10572.1
OG0002949	CCC26513.1	ALV10573.1
OG0002950	CCC26518.1	ALV10578.1
OG0002951	CCC26523.1	ALV10583.1
OG0002952	CCC26524.1	ALV10584.1
OG0002953	CCC26533.1	ALV10594.1
OG0002954	CCC26537.1	ALV12943.1
OG0002955	CCC26562.1	ALV10624.1
OG0002956	CCC26564.1	ALV10626.1
OG0002957	CCC26577.1	ALV10639.1
OG0002958	CCC26585.1	ALV10646.1
OG0002959	CCC26586.1	ALV10647.1
OG0002960	CCC26590.1	ALV12947.1
OG0002961	CCC26591.1	ALV10650.1
OG0002962	CCC26594.1	ALV10652.1
OG0002963	CCC26597.1	ALV10655.1
OG0002964	CCC26598.1	ALV12949.1
OG0002965	CCC26599.1	ALV10656.1
OG0002966	CCC26601.1	ALV12950.1
OG0002967	CCC26602.1	ALV10657.1
OG0002970	CCC26617.1	ALV10659.1
OG0002971	CCC26618.1	ALV10660.1
OG0002972	CCC26619.1	ALV12951.1
OG0002973	CCC26624.1	ALV10664.1
OG0002974	CCC26627.1	ALV10667.1
OG0002975	CCC26629.1	ALV10669.1
OG0002976	CCC26633.1	ALV10673.1
OG0002977	CCC26640.1	ALV10680.1
OG0002978	CCC26650.1	ALV10689.1
OG0002979	CCC26651.1	ALV10690.1
OG0002980	CCC26652.1	ALV10691.1
OG0002981	CCC26653.1	ALV10692.1
OG0002982	CCC26659.1	ALV10697.1
OG0002983	CCC26660.1	ALV10698.1
OG0002986	CCC26699.1	ALV10728.1
OG0002987	CCC26708.1	ALV10737.1
OG0002988	CCC26730.1	ALV10756.1
OG0002989	CCC26735.1	ALV10761.1
OG0002990	CCC26757.1	ALV10777.1
OG0002991	CCC26758.1	ALV12967.1
OG0002992	CCC26759.1	ALV10778.1
OG0002993	CCC26760.1	ALV10779.1
OG0002994	CCC26761.1	ALV10780.1
OG0002995	CCC26762.1	ALV10781.1
OG0002996	CCC26763.1	ALV10782.1
OG0002997	CCC26764.1	ALV10783.1
OG0002998	CCC26765.1	ALV10784.1
OG0002999	CCC26766.1	ALV10785.1
OG0003000	CCC26767.1	ALV10786.1
OG0003001	CCC26768.1	ALV10787.1
OG0003002	CCC26769.1	ALV10788.1
OG0003003	CCC26770.1	ALV10789.1
OG0003004	CCC26792.1	ALV10808.1
OG0003005	CCC26794.1	ALV10810.1
OG0003006	CCC26795.1	ALV10811.1
OG0003007	CCC26796.1	ALV10812.1
OG0003008	CCC26803.1	ALV10819.1
OG0003009	CCC26804.1	ALV10820.1
OG0003010	CCC26805.1	ALV10821.1
OG0003011	CCC26806.1	ALV10822.1
OG0003012	CCC26809.1	ALV10824.1
OG0003013	CCC26810.1	ALV10825.1
OG0003014	CCC26813.1	ALV10827.1
OG0003015	CCC26814.1	ALV10828.1
OG0003016	CCC26815.1	ALV10829.1
OG0003017	CCC26816.1	ALV10830.1
OG0003018	CCC26819.1	ALV10832.1
OG0003019	CCC26820.1	ALV10833.1
OG0003020	CCC26822.1	ALV12973.1
OG0003021	CCC26823.1	ALV10835.1
OG0003022	CCC26824.1	ALV10836.1
OG0003023	CCC26826.1	ALV10838.1
OG0003024	CCC26827.1	ALV12975.1
OG0003025	CCC26828.1	ALV10839.1
OG0003026	CCC26829.1	ALV10840.1
OG0003027	CCC26830.1	ALV10841.1
OG0003028	CCC26833.1	ALV10844.1
OG0003029	CCC26834.1	ALV10845.1
OG0003030	CCC26838.1	ALV10848.1
OG0003031	CCC26846.1	ALV10855.1
OG0003032	CCC26851.1	ALV10860.1
OG0003033	CCC26852.1	ALV10861.1
OG0003034	CCC26853.1	ALV12979.1
OG0003035	CCC26859.1	ALV10865.1
OG0003036	CCC26861.1	ALV10867.1
OG0003037	CCC26862.1	ALV10868.1
OG0003038	CCC26863.1	ALV10869.1
OG0003039	CCC26866.1	ALV10871.1
OG0003040	CCC26867.1	ALV10872.1
OG0003041	CCC26870.1	ALV12981.1
