Orthogroup	Mbovis	Mmicro
OG0002344	ALV11819.1	AMC60567.1
OG0002345	ALV11820.1	AMC60568.1
OG0002346	ALV11821.1	AMC60570.1
OG0002347	ALV11822.1	AMC60571.1
OG0002348	ALV13100.1	AMC60573.1
OG0002349	ALV11825.1	AMC60575.1
OG0002350	ALV11828.1	AMC60578.1
OG0002351	ALV11829.1	AMC60579.1
OG0002352	ALV11831.1	AMC60581.1
OG0002353	ALV11833.1	AMC60584.1
OG0002354	ALV11839.1	AMC60589.1
OG0002355	ALV11846.1	AMC60596.1
OG0002356	ALV13103.1	AMC60598.1
OG0002357	ALV11847.1	AMC60599.1
OG0002358	ALV11848.1	AMC60600.1
OG0002359	ALV11849.1	AMC60601.1
OG0002360	ALV11853.1	AMC60605.1
OG0002361	ALV11861.1	AMC60615.1
OG0002362	ALV11864.1	AMC60618.1
OG0002363	ALV11866.1	AMC60621.1
OG0002364	ALV11872.1	AMC60627.1
OG0002365	ALV11877.1	AMC60633.1
OG0002366	ALV11878.1	AMC60634.1
OG0002367	ALV13106.1	AMC60638.1
OG0002368	ALV11882.1	AMC60641.1
OG0002369	ALV11883.1	AMC60642.1
OG0002370	ALV11886.1	AMC60647.1
OG0002371	ALV11887.1	AMC60648.1
OG0002372	ALV13111.1	AMC60661.1
OG0002373	ALV11897.1	AMC60663.1
OG0002374	ALV11899.1	AMC60665.1
OG0002375	ALV11902.1	AMC60669.1
OG0002376	ALV12528.1	AMC61438.1
OG0002377	ALV11905.1	AMC60673.1
OG0002378	ALV11907.1	AMC60677.1
OG0002379	ALV13114.1	AMC60678.1
OG0002380	ALV13115.1	AMC60685.1
OG0002381	ALV11914.1	AMC60688.1
OG0002382	ALV11917.1	AMC60690.1
OG0002383	ALV13117.1	AMC60693.1
OG0002384	ALV11924.1	AMC60701.1
OG0002385	ALV11926.1	AMC60705.1
OG0002386	ALV11928.1	AMC60707.1
OG0002387	ALV11930.1	AMC60709.1
OG0002388	ALV11946.1	AMC60727.1
OG0002389	ALV11948.1	AMC60730.1
OG0002391	ALV11950.1	AMC60734.1
OG0002392	ALV11960.1	AMC60746.1
OG0002393	ALV11967.1	AMC60754.1
OG0002394	ALV11969.1	AMC60756.1
OG0002395	ALV11977.1	AMC60764.1
OG0002396	ALV11987.1	AMC60775.1
OG0002397	ALV11988.1	AMC60778.1
OG0002398	ALV11992.1	AMC60784.1
OG0002399	ALV11995.1	AMC60787.1
OG0002400	ALV11999.1	AMC60792.1
OG0002401	ALV12000.1	AMC60793.1
OG0002402	ALV12001.1	AMC60794.1
OG0002403	ALV13134.1	AMC60796.1
OG0002404	ALV12003.1	AMC60797.1
OG0002405	ALV12004.1	AMC60798.1
OG0002406	ALV12005.1	AMC60799.1
OG0002407	ALV12006.1	AMC60800.1
OG0002408	ALV13135.1	AMC60801.1
OG0002409	ALV12010.1	AMC60806.1
OG0002410	ALV12011.1	AMC60807.1
OG0002411	ALV12012.1	AMC60808.1
OG0002412	ALV12013.1	AMC60809.1
OG0002413	ALV12015.1	AMC60811.1
OG0002414	ALV12017.1	AMC60813.1
OG0002415	ALV12036.1	AMC60837.1
OG0002416	ALV12041.1	AMC60842.1
OG0002417	ALV12045.1	AMC60846.1
OG0002418	ALV12046.1	AMC60847.1
OG0002419	ALV12066.1	AMC60880.1
OG0002420	ALV12067.1	AMC60881.1
OG0002421	ALV12076.1	AMC60891.1
OG0002422	ALV13145.1	AMC60893.1
OG0002423	ALV12078.1	AMC60894.1
OG0002424	ALV12079.1	AMC60895.1
OG0002425	ALV12080.1	AMC60896.1
OG0002426	ALV12081.1	AMC60897.1
OG0002427	ALV13146.1	AMC60901.1
OG0002428	ALV12085.1	AMC60903.1
OG0002429	ALV12086.1	AMC60904.1
OG0002430	ALV12087.1	AMC60905.1
OG0002431	ALV12088.1	AMC60906.1
OG0002432	ALV12089.1	AMC60907.1
OG0002433	ALV12095.1	AMC60912.1
OG0002434	ALV12096.1	AMC60913.1
OG0002435	ALV12097.1	AMC60914.1
OG0002436	ALV12098.1	AMC60915.1
OG0002437	ALV12100.1	AMC60917.1
OG0002438	ALV12104.1	AMC60923.1
OG0002439	ALV13149.1	AMC60943.1
OG0002440	ALV12123.1	AMC60948.1
OG0002441	ALV12125.1	AMC60955.1
OG0002442	ALV12126.1	AMC60956.1
OG0002443	ALV13154.1	AMC60958.1
OG0002444	ALV12128.1	AMC60959.1
OG0002445	ALV12130.1	AMC60961.1
OG0002446	ALV12131.1	AMC60962.1
OG0002447	ALV12135.1	AMC60971.1
OG0002448	ALV12138.1	AMC60974.1
OG0002449	ALV12139.1	AMC60975.1
OG0002450	ALV12142.1	AMC60980.1
OG0002451	ALV12145.1	AMC60984.1
OG0002452	ALV12147.1	AMC60986.1
OG0002453	ALV13160.1	AMC60995.1
OG0002454	ALV12156.1	AMC60996.1
OG0002455	ALV12157.1	AMC60997.1
OG0002456	ALV12158.1	AMC60998.1
OG0002457	ALV12161.1	AMC61001.1
OG0002458	ALV12174.1	AMC61015.1
OG0002459	ALV12175.1	AMC61016.1
OG0002461	ALV13162.1	AMC61031.1
OG0002462	ALV12193.1	AMC61036.1
OG0002463	ALV12203.1	AMC61050.1
OG0002464	ALV12206.1	AMC61054.1
OG0002465	ALV12208.1	AMC61056.1
OG0002466	ALV12209.1	AMC61057.1
OG0002467	ALV12211.1	AMC61059.1
OG0002468	ALV12212.1	AMC61060.1
OG0002469	ALV12215.1	AMC61063.1
OG0002470	ALV12216.1	AMC61065.1
OG0002471	ALV12273.1	AMC61503.1, AMC61091.1
OG0002472	ALV13174.1	AMC61102.1
OG0002473	ALV13175.1	AMC61104.1
OG0002474	ALV12282.1	AMC61105.1
OG0002475	ALV12287.1	AMC61114.1
OG0002476	ALV12288.1	AMC61116.1
OG0002477	ALV12304.1	AMC61133.1
OG0002478	ALV12306.1	AMC61135.1
OG0002479	ALV12307.1	AMC61136.1
OG0002480	ALV12308.1	AMC61137.1
OG0002481	ALV12309.1	AMC61138.1
OG0002482	ALV12310.1	AMC61139.1
OG0002483	ALV12313.1	AMC61145.1
OG0002484	ALV12314.1	AMC61146.1
OG0002485	ALV12325.1	AMC61166.1
OG0002486	ALV12327.1	AMC61168.1
OG0002487	ALV12329.1	AMC61170.1
OG0002488	ALV12330.1	AMC61171.1
OG0002489	ALV12331.1	AMC61172.1
OG0002490	ALV13186.1	AMC61175.1
OG0002491	ALV12348.1	AMC61193.1
OG0002492	ALV12349.1	AMC61194.1
OG0002493	ALV12355.1	AMC61200.1
OG0002494	ALV12357.1	AMC61204.1, AMC61214.1
OG0002495	ALV11915.1, ALV12359.1	AMC61216.1
OG0002496	ALV12361.1	AMC61220.1
OG0002497	ALV12363.1	AMC61223.1
OG0002498	ALV13189.1	AMC61224.1
OG0002499	ALV13190.1	AMC61228.1
OG0002500	ALV12367.1	AMC61229.1
OG0002501	ALV12371.1	AMC61234.1
OG0002502	ALV12372.1	AMC61235.1
OG0002503	ALV12373.1	AMC61236.1
OG0002504	ALV12374.1	AMC61237.1
OG0002505	ALV13192.1	AMC61238.1
OG0002506	ALV12375.1	AMC61239.1
OG0002507	ALV12376.1	AMC61240.1
OG0002508	ALV12377.1	AMC61241.1
OG0002510	ALV13198.1	AMC61270.1
OG0002511	ALV12404.1	AMC61276.1
OG0002512	ALV12405.1	AMC61277.1
OG0002513	ALV12406.1	AMC61278.1
OG0002514	ALV12407.1	AMC61279.1
OG0002515	ALV12408.1	AMC61280.1
OG0002516	ALV12409.1	AMC61281.1
OG0002517	ALV13199.1	AMC61282.1
OG0002518	ALV12410.1	AMC61283.1
OG0002519	ALV12411.1	AMC61284.1
OG0002520	ALV12414.1	AMC61287.1
OG0002521	ALV12416.1	AMC61289.1
OG0002522	ALV12418.1	AMC61291.1
OG0002523	ALV13200.1	AMC61317.1
OG0002524	ALV12428.1	AMC61321.1
OG0002525	ALV12430.1	AMC61323.1
OG0002526	ALV12431.1	AMC61324.1
OG0002527	ALV12432.1	AMC61325.1
OG0002528	ALV12434.1	AMC61327.1
OG0002529	ALV12435.1	AMC61328.1
OG0002530	ALV12436.1	AMC61329.1
OG0002531	ALV12439.1	AMC61333.1
OG0002532	ALV12440.1	AMC61334.1
OG0002533	ALV12443.1	AMC61337.1
OG0002534	ALV12444.1	AMC61338.1
OG0002535	ALV12446.1	AMC61341.1
OG0002536	ALV12448.1	AMC61343.1
OG0002537	ALV13203.1	AMC61345.1
OG0002538	ALV12450.1	AMC61346.1
OG0002539	ALV12451.1	AMC61347.1
OG0002540	ALV12453.1	AMC61349.1
OG0002541	ALV12454.1	AMC61350.1
OG0002542	ALV12455.1	AMC61351.1
OG0002543	ALV12457.1	AMC61353.1
OG0002544	ALV12458.1	AMC61354.1
OG0002545	ALV12459.1	AMC61355.1
OG0002546	ALV12465.1	AMC61362.1
OG0002547	ALV12467.1	AMC61365.1
OG0002548	ALV12468.1	AMC61366.1
OG0002549	ALV13205.1	AMC61367.1
OG0002550	ALV13206.1	AMC61369.1
OG0002551	ALV12470.1	AMC61370.1
OG0002552	ALV12472.1	AMC61371.1
OG0002553	ALV12473.1	AMC61372.1
OG0002554	ALV12477.1	AMC61376.1
OG0002555	ALV12478.1	AMC61377.1
OG0002556	ALV12479.1	AMC61379.1
OG0002557	ALV12481.1	AMC61382.1
OG0002558	ALV12482.1	AMC61383.1
OG0002559	ALV13208.1	AMC61391.1
OG0002560	ALV12516.1	AMC61420.1
OG0002561	ALV12517.1	AMC61421.1
OG0002562	ALV13210.1	AMC61426.1
OG0002563	ALV12524.1	AMC61433.1
OG0002564	ALV13216.1	AMC61450.1
OG0002565	ALV12536.1	AMC61451.1, AMC58254.1
OG0002566	ALV12537.1	AMC61452.1
OG0002567	ALV12541.1	AMC61457.1
OG0002568	ALV13218.1	AMC61458.1
OG0002569	ALV12542.1	AMC61459.1
OG0002570	ALV12543.1	AMC61460.1
OG0002571	ALV13219.1	AMC61462.1
OG0002572	ALV12544.1	AMC61463.1
OG0002573	ALV12548.1	AMC61469.1
OG0002574	ALV12549.1	AMC61470.1
OG0002575	ALV12567.1	AMC61488.1
OG0002577	ALV12569.1	AMC61492.1
OG0002578	ALV12570.1	AMC61493.1
OG0002579	ALV12571.1	AMC61494.1
OG0002580	ALV12572.1	AMC61495.1
OG0002581	ALV12573.1	AMC61496.1
OG0002582	ALV12574.1	AMC61498.1
OG0002583	ALV12575.1	AMC61499.1
OG0002584	ALV12577.1	AMC61504.1
OG0002585	ALV12579.1	AMC61506.1
OG0002586	ALV12580.1	AMC61508.1
OG0002587	ALV13223.1	AMC61509.1
OG0002588	ALV12581.1	AMC61510.1
OG0002589	ALV12582.1	AMC61511.1
OG0002591	ALV12589.1	AMC61520.1
OG0002592	ALV12590.1	AMC61521.1
OG0002593	ALV13224.1	AMC61535.1
OG0002594	ALV12603.1	AMC61537.1
OG0002595	ALV13226.1	AMC61541.1
OG0002596	ALV12606.1	AMC61542.1
OG0002597	ALV12616.1	AMC61557.1
OG0002598	ALV12625.1	AMC61567.1
OG0002599	ALV12626.1	AMC61569.1
OG0002600	ALV12627.1	AMC61570.1
OG0002601	ALV12628.1	AMC61571.1
OG0002602	ALV13230.1	AMC61572.1
OG0002603	ALV12629.1	AMC61573.1
OG0002604	ALV12631.1	AMC61575.1
OG0002605	ALV12633.1	AMC61577.1
OG0002606	ALV12643.1	AMC61588.1
OG0002607	ALV12656.1	AMC61604.1
OG0002608	ALV12665.1	AMC61615.1
OG0002609	ALV13238.1	AMC61632.1
OG0002610	ALV12684.1	AMC61642.1
OG0002611	ALV12685.1	AMC61643.1
OG0002612	ALV12694.1	AMC61655.1
OG0002613	ALV12695.1	AMC61656.1
OG0002614	ALV13240.1	AMC61657.1
OG0002615	ALV12696.1	AMC61658.1
OG0002616	ALV12702.1	AMC61664.1
OG0002617	ALV12703.1	AMC61665.1
OG0002618	ALV12718.1	AMC61686.1
OG0002619	ALV12719.1	AMC61687.1
OG0002621	ALV12733.1	AMC61701.1
OG0002622	ALV12735.1	AMC61703.1
OG0002623	ALV13243.1	AMC61704.1
OG0002624	ALV12736.1	AMC61705.1
OG0002625	ALV12737.1	AMC61706.1
OG0002626	ALV12740.1	AMC61712.1
OG0002627	ALV12741.1	AMC61713.1
OG0002628	ALV13244.1	AMC61714.1
OG0002629	ALV12742.1	AMC61715.1
OG0002630	ALV12743.1	AMC61716.1
OG0002631	ALV12744.1	AMC61718.1
OG0002632	ALV12748.1	AMC61726.1
OG0002633	ALV12749.1	AMC61727.1
OG0002634	ALV13246.1	AMC61728.1
OG0002635	ALV12750.1	AMC61730.1
OG0002636	ALV12755.1	AMC61739.1
OG0002637	ALV12757.1	AMC61741.1
OG0002641	ALV13222.1	AMC61501.1
OG0002646	ALV12426.1	AMC60864.1, AMC61319.1
OG0002647	ALV13074.1	AMC60315.1
OG0002648	ALV10113.1	AMC58439.1
OG0002649	ALV10198.1	AMC58552.1
OG0002651	ALV12964.1	AMC59238.1
OG0002655	ALV12754.1	AMC61738.1
OG0002656	ALV11180.1	AMC59781.1
OG0002657	ALV11194.1	AMC59798.1
OG0002659	ALV11331.1	AMC59971.1
OG0002660	ALV09427.1	AMC57615.1
OG0002661	ALV10464.1	AMC58879.1
OG0002663	ALV11754.1	AMC60494.1
OG0002664	ALV12070.1	AMC60884.1
OG0002665	ALV12201.1	AMC61047.1
OG0002666	ALV12966.1	AMC59271.1, AMC59269.1, AMC60675.1
OG0002667	ALV09310.1	AMC57467.1
OG0002668	ALV09311.1	AMC57469.1
OG0002669	ALV09312.1	AMC57470.1
OG0002670	ALV09313.1	AMC57471.1
OG0002671	ALV12771.1	AMC57493.1
OG0002672	ALV09334.1	AMC57495.1
OG0002673	ALV09335.1	AMC57496.1
OG0002674	ALV09342.1	AMC57504.1
OG0002675	ALV09348.1	AMC57511.1
OG0002676	ALV09352.1	AMC57515.1
OG0002677	ALV09355.1	AMC57520.1
OG0002678	ALV12773.1	AMC57522.1
OG0002679	ALV09357.1	AMC57523.1
OG0002680	ALV09358.1	AMC57524.1
OG0002681	ALV09359.1	AMC57525.1
OG0002682	ALV09360.1	AMC57526.1
OG0002683	ALV09361.1	AMC57527.1
OG0002684	ALV09362.1	AMC57528.1
OG0002685	ALV09363.1	AMC57529.1
OG0002686	ALV09364.1	AMC57530.1
OG0002687	ALV12774.1	AMC57531.1
OG0002688	ALV09365.1	AMC57532.1
OG0002689	ALV09366.1	AMC57533.1
OG0002690	ALV12775.1	AMC57535.1
OG0002691	ALV09377.1	AMC57549.1
OG0002692	ALV09378.1	AMC57550.1
OG0002693	ALV09383.1	AMC57555.1
OG0002694	ALV09384.1	AMC57557.1
OG0002695	ALV09391.1	AMC57568.1
OG0002696	ALV09392.1	AMC57569.1
OG0002698	ALV09414.1	AMC57597.1
OG0002699	ALV12785.1	AMC57598.1
OG0002700	ALV12786.1	AMC57599.1
OG0002701	ALV09415.1	AMC57600.1
OG0002702	ALV09423.1	AMC57609.1
OG0002703	ALV09424.1	AMC57610.1
OG0002704	ALV12792.1	AMC57649.1
OG0002705	ALV09454.1	AMC57651.1
OG0002706	ALV12793.1	AMC57652.1
OG0002708	ALV09469.1	AMC57669.1
OG0002709	ALV12795.1	AMC57670.1
OG0002710	ALV09474.1	AMC57675.1
OG0002711	ALV09475.1	AMC57676.1
OG0002712	ALV09485.1	AMC57686.1
OG0002713	ALV09497.1	AMC57698.1
OG0002714	ALV09498.1	AMC57699.1
OG0002715	ALV09504.1	AMC57705.1
OG0002716	ALV09523.1	AMC57725.1
OG0002717	ALV09525.1	AMC57727.1
OG0002719	ALV09555.1	AMC57767.1
OG0002720	ALV09556.1	AMC57768.1
OG0002721	ALV09557.1	AMC57769.1
OG0002722	ALV09558.1	AMC57770.1
OG0002723	ALV09560.1	AMC57772.1
OG0002724	ALV09572.1	AMC57788.1
OG0002725	ALV09573.1	AMC57789.1
OG0002726	ALV09574.1	AMC57790.1
OG0002728	ALV09578.1	AMC57793.1
OG0002729	ALV09579.1	AMC57794.1
OG0002730	ALV09580.1	AMC57795.1
OG0002731	ALV09581.1	AMC57796.1
OG0002732	ALV09582.1	AMC57797.1
OG0002733	ALV09584.1	AMC57799.1
OG0002734	ALV09585.1	AMC57800.1
OG0002735	ALV09591.1	AMC57810.1
OG0002736	ALV09592.1	AMC57812.1
OG0002737	ALV12803.1	AMC57813.1
OG0002738	ALV09594.1	AMC57815.1
OG0002739	ALV09596.1	AMC57817.1
OG0002740	ALV09598.1	AMC57819.1
OG0002741	ALV09599.1	AMC57820.1
OG0002742	ALV09600.1	AMC57821.1
OG0002743	ALV09612.1	AMC57834.1
OG0002744	ALV09618.1	AMC57840.1
OG0002745	ALV09619.1	AMC57841.1
OG0002746	ALV09620.1	AMC57842.1
OG0002747	ALV09621.1	AMC57843.1
OG0002748	ALV09622.1	AMC57844.1
OG0002749	ALV09623.1	AMC57845.1
OG0002750	ALV09624.1	AMC57846.1
OG0002751	ALV09625.1	AMC57847.1
OG0002752	ALV12804.1	AMC57849.1
OG0002753	ALV09628.1	AMC57852.1
OG0002754	ALV09640.1	AMC57870.1
OG0002755	ALV12807.1	AMC57871.1
OG0002756	ALV09641.1	AMC57872.1
OG0002757	ALV09642.1	AMC57873.1
OG0002758	ALV09645.1	AMC57877.1
OG0002759	ALV09648.1	AMC57881.1
OG0002760	ALV09651.1	AMC57883.1
OG0002761	ALV09671.1	AMC57903.1
OG0002762	ALV09688.1	AMC57923.1
OG0002763	ALV09689.1	AMC57924.1
OG0002764	ALV09690.1	AMC57925.1
OG0002765	ALV09691.1	AMC57926.1
OG0002766	ALV09692.1	AMC57927.1
OG0002767	ALV09693.1	AMC57928.1
OG0002768	ALV09715.1	AMC57952.1
OG0002769	ALV12818.1	AMC57969.1
OG0002770	ALV09730.1	AMC57975.1
OG0002771	ALV09732.1	AMC57977.1
OG0002772	ALV09744.1	AMC57993.1
OG0002773	ALV09750.1	AMC58002.1
OG0002774	ALV09755.1	AMC58009.1
OG0002775	ALV09756.1	AMC58010.1
OG0002776	ALV09783.1	AMC58043.1
OG0002777	ALV09798.1	AMC58060.1
OG0002778	ALV09799.1	AMC58061.1
OG0002779	ALV09800.1	AMC58062.1
OG0002780	ALV09801.1	AMC58063.1
OG0002781	ALV09802.1	AMC58067.1
OG0002782	ALV09803.1	AMC58069.1
OG0002783	ALV09804.1	AMC58071.1
OG0002784	ALV09805.1	AMC58073.1
OG0002785	ALV12831.1	AMC58075.1
OG0002786	ALV12833.1	AMC58079.1
OG0002787	ALV09809.1	AMC58080.1
OG0002788	ALV09810.1	AMC58081.1
OG0002789	ALV09821.1	AMC58094.1
OG0002790	ALV09822.1	AMC58095.1
OG0002791	ALV09823.1	AMC58096.1
OG0002792	ALV09824.1	AMC58098.1
OG0002793	ALV09825.1	AMC58099.1
OG0002794	ALV09826.1	AMC58100.1
OG0002795	ALV09830.1	AMC58104.1
OG0002796	ALV09833.1	AMC58107.1
OG0002797	ALV09834.1	AMC58108.1
OG0002798	ALV09835.1	AMC58109.1
OG0002799	ALV09838.1	AMC58111.1
OG0002800	ALV09840.1	AMC58113.1
OG0002801	ALV12836.1	AMC58114.1
OG0002802	ALV09841.1	AMC58115.1
OG0002803	ALV12837.1	AMC58116.1
OG0002804	ALV09844.1	AMC58118.1
OG0002805	ALV09846.1	AMC58121.1
OG0002806	ALV09847.1	AMC58122.1
OG0002807	ALV09848.1	AMC58123.1
OG0002808	ALV09849.1	AMC58124.1
OG0002810	ALV09880.1	AMC58159.1
OG0002811	ALV09881.1	AMC58160.1
OG0002812	ALV09882.1	AMC58161.1
OG0002813	ALV09883.1	AMC58162.1
OG0002814	ALV09884.1	AMC58163.1
OG0002815	ALV09885.1	AMC58164.1
OG0002816	ALV09886.1	AMC58165.1
OG0002817	ALV09887.1	AMC58166.1
OG0002818	ALV09888.1	AMC58167.1
OG0002819	ALV09889.1	AMC58168.1
OG0002820	ALV09894.1	AMC58174.1
OG0002821	ALV09902.1	AMC58184.1
OG0002822	ALV09903.1	AMC58185.1
OG0002823	ALV09951.1	AMC58233.1
OG0002824	ALV09962.1	AMC58246.1
OG0002825	ALV09963.1	AMC58248.1
OG0002826	ALV09965.1	AMC58250.1
OG0002827	ALV09966.1	AMC58251.1
OG0002828	ALV12848.1	AMC58252.1
OG0002829	ALV09969.1	AMC58261.1
OG0002830	ALV09971.1	AMC58263.1
OG0002831	ALV09972.1	AMC58264.1
OG0002832	ALV09979.1	AMC58272.1
OG0002833	ALV10016.1	AMC58310.1
OG0002834	ALV10017.1	AMC58311.1
OG0002835	ALV10019.1	AMC58313.1
OG0002836	ALV10020.1	AMC58314.1
OG0002837	ALV10025.1	AMC58320.1
OG0002838	ALV10046.1	AMC58353.1
OG0002839	ALV10051.1	AMC58360.1
OG0002840	ALV10052.1	AMC58361.1
OG0002841	ALV10057.1	AMC58365.1
OG0002842	ALV12860.1	AMC58370.1
OG0002843	ALV10061.1	AMC58371.1
OG0002844	ALV10062.1	AMC58372.1
OG0002845	ALV12861.1	AMC58373.1
OG0002846	ALV12865.1	AMC58414.1
OG0002847	ALV12866.1	AMC58418.1
OG0002848	ALV12867.1	AMC58421.1
OG0002849	ALV10100.1	AMC58423.1
OG0002850	ALV10101.1	AMC58424.1
OG0002851	ALV10105.1	AMC58428.1
OG0002852	ALV10106.1	AMC58429.1
OG0002853	ALV10107.1	AMC58430.1
OG0002854	ALV10115.1	AMC58441.1
OG0002855	ALV10117.1	AMC58444.1
OG0002856	ALV10118.1	AMC58445.1
OG0002857	ALV10120.1	AMC58448.1
OG0002858	ALV10121.1	AMC58449.1
OG0002859	ALV10123.1	AMC58451.1
OG0002860	ALV10125.1	AMC58453.1
OG0002861	ALV10126.1	AMC58454.1
OG0002862	ALV10127.1	AMC58455.1
OG0002863	ALV10129.1	AMC58459.1
OG0002864	ALV10137.1	AMC58469.1
OG0002865	ALV10138.1	AMC58470.1
OG0002866	ALV12873.1	AMC58471.1
OG0002867	ALV10158.1	AMC58494.1
OG0002868	ALV10159.1	AMC58495.1
OG0002869	ALV10160.1	AMC58496.1
OG0002870	ALV12880.1	AMC58500.1
OG0002871	ALV10161.1	AMC58501.1
OG0002872	ALV10162.1	AMC58502.1
OG0002873	ALV10164.1	AMC58504.1
OG0002874	ALV10165.1	AMC58505.1
OG0002875	ALV10173.1	AMC58515.1
OG0002876	ALV10175.1	AMC58518.1
OG0002877	ALV10184.1	AMC58530.1
OG0002878	ALV10197.1	AMC58551.1
OG0002879	ALV12889.1	AMC58583.1
OG0002880	ALV10227.1	AMC58590.1
OG0002881	ALV10229.1	AMC58592.1
OG0002882	ALV10233.1	AMC58596.1
OG0002883	ALV12890.1	AMC58600.1
OG0002884	ALV10238.1	AMC58601.1
OG0002886	ALV10241.1	AMC58603.1
OG0002887	ALV10243.1	AMC58605.1
OG0002888	ALV12891.1	AMC58606.1
OG0002889	ALV10244.1	AMC58607.1
OG0002890	ALV10246.1	AMC58608.1
OG0002891	ALV10247.1	AMC58609.1
OG0002892	ALV10275.1	AMC58649.1
OG0002893	ALV10277.1	AMC58650.1
OG0002894	ALV10280.1	AMC58651.1
OG0002895	ALV10291.1	AMC58665.1
OG0002896	ALV10292.1	AMC58666.1
OG0002897	ALV10294.1	AMC58668.1
OG0002898	ALV10302.1	AMC58676.1
OG0002899	ALV10305.1	AMC58679.1
OG0002900	ALV10306.1	AMC58680.1
OG0002901	ALV10308.1	AMC58684.1
OG0002902	ALV10321.1	AMC58702.1
OG0002903	ALV10354.1	AMC58739.1
OG0002904	ALV12910.1	AMC58740.1
OG0002905	ALV10357.1	AMC58744.1
OG0002906	ALV10360.1	AMC58747.1
OG0002907	ALV10364.1	AMC58751.1
OG0002908	ALV10370.1	AMC58761.1
OG0002909	ALV10371.1	AMC58763.1
OG0002910	ALV10380.1	AMC58773.1
OG0002911	ALV12921.1	AMC58795.1
OG0002912	ALV10400.1	AMC58797.1
OG0002913	ALV10401.1	AMC58798.1
OG0002914	ALV10402.1	AMC58799.1
OG0002915	ALV10407.1	AMC58804.1
OG0002916	ALV10413.1	AMC58815.1
OG0002917	ALV10414.1	AMC58816.1
OG0002918	ALV10418.1	AMC58821.1
OG0002919	ALV10419.1	AMC58822.1
OG0002921	ALV10437.1	AMC58848.1
OG0002922	ALV12925.1	AMC58849.1
OG0002923	ALV10452.1	AMC58868.1
OG0002924	ALV10453.1	AMC58869.1
OG0002925	ALV10454.1	AMC58870.1
OG0002926	ALV10455.1	AMC58871.1
OG0002927	ALV10456.1	AMC58872.1
OG0002928	ALV10498.1	AMC58920.1
OG0002929	ALV10499.1	AMC58921.1
OG0002930	ALV10500.1	AMC58922.1
OG0002931	ALV10514.1	AMC58939.1
OG0002932	ALV10522.1	AMC58949.1
OG0002933	ALV10528.1	AMC58957.1
OG0002934	ALV10529.1	AMC58958.1
OG0002935	ALV10532.1	AMC58961.1
OG0002936	ALV10533.1	AMC58963.1
OG0002937	ALV10534.1	AMC58964.1
OG0002938	ALV10536.1	AMC58967.1
OG0002939	ALV10537.1	AMC58968.1
OG0002940	ALV10554.1	AMC58987.1
OG0002941	ALV10555.1	AMC58988.1
OG0002942	ALV12937.1	AMC58990.1
OG0002943	ALV10557.1	AMC58991.1
OG0002944	ALV10558.1	AMC58992.1
OG0002945	ALV10560.1	AMC58996.1
OG0002946	ALV10567.1	AMC59007.1
OG0002947	ALV10568.1	AMC59008.1
OG0002948	ALV10572.1	AMC59012.1
OG0002949	ALV10573.1	AMC59013.1
OG0002950	ALV10578.1	AMC59018.1
OG0002951	ALV10583.1	AMC59023.1
OG0002952	ALV10584.1	AMC59024.1
OG0002953	ALV10594.1	AMC59034.1
OG0002954	ALV12943.1	AMC59039.1
OG0002955	ALV10624.1	AMC59070.1
OG0002956	ALV10626.1	AMC59072.1
OG0002957	ALV10639.1	AMC59088.1
OG0002958	ALV10646.1	AMC59096.1
OG0002959	ALV10647.1	AMC59097.1
OG0002960	ALV12947.1	AMC59102.1
OG0002961	ALV10650.1	AMC59103.1
OG0002962	ALV10652.1	AMC59106.1
OG0002963	ALV10655.1	AMC59108.1
OG0002964	ALV12949.1	AMC59109.1
OG0002965	ALV10656.1	AMC59110.1
OG0002966	ALV12950.1	AMC59111.1
OG0002967	ALV10657.1	AMC59112.1
OG0002970	ALV10659.1	AMC59128.1
OG0002971	ALV10660.1	AMC61180.1
OG0002972	ALV12951.1	AMC59129.1
OG0002973	ALV10664.1	AMC59138.1
OG0002974	ALV10667.1	AMC59142.1
OG0002975	ALV10669.1	AMC59144.1
OG0002976	ALV10673.1	AMC59149.1
OG0002977	ALV10680.1	AMC59156.1
OG0002978	ALV10689.1	AMC59167.1
OG0002979	ALV10690.1	AMC59168.1
OG0002980	ALV10691.1	AMC59169.1
OG0002981	ALV10692.1	AMC59170.1
OG0002982	ALV10697.1	AMC59176.1
OG0002983	ALV10698.1	AMC59177.1
OG0002986	ALV10728.1	AMC59215.1
OG0002988	ALV10756.1	AMC59249.1
OG0002989	ALV10761.1	AMC59255.1
OG0002990	ALV10777.1	AMC59276.1
OG0002991	ALV12967.1	AMC59277.1
OG0002992	ALV10778.1	AMC59278.1
OG0002993	ALV10779.1	AMC59279.1
OG0002994	ALV10780.1	AMC59280.1
OG0002995	ALV10781.1	AMC59282.1
OG0002996	ALV10782.1	AMC59284.1
OG0002997	ALV10783.1	AMC59285.1
OG0002998	ALV10784.1	AMC59286.1
OG0002999	ALV10785.1	AMC59287.1
OG0003000	ALV10786.1	AMC59288.1
OG0003001	ALV10787.1	AMC59289.1
OG0003002	ALV10788.1	AMC59290.1
OG0003003	ALV10789.1	AMC59291.1
OG0003004	ALV10808.1	AMC59318.1
OG0003005	ALV10810.1	AMC59320.1
OG0003006	ALV10811.1	AMC59322.1
