Orthogroup	Mbovis	Mafric
OG0002368	ALV11882.1	CCC27992.1
OG0002369	ALV11883.1	CCC27993.1
OG0002370	ALV11886.1	CCC27997.1
OG0002371	ALV11887.1	CCC27998.1
OG0002372	ALV13111.1	CCC28010.1
OG0002373	ALV11897.1	CCC28012.1
OG0002374	ALV11899.1	CCC28014.1
OG0002375	ALV11902.1	CCC28017.1
OG0002376	ALV12528.1	CCC28714.1, CCC28019.1
OG0002377	ALV11905.1	CCC28021.1
OG0002378	ALV11907.1	CCC28023.1
OG0002379	ALV13114.1	CCC28024.1
OG0002380	ALV13115.1	CCC28030.1
OG0002381	ALV11914.1	CCC28032.1
OG0002382	ALV11917.1	CCC28034.1
OG0002383	ALV13117.1	CCC28038.1
OG0002384	ALV11924.1	CCC28042.1
OG0002385	ALV11926.1	CCC28045.1
OG0002386	ALV11928.1	CCC28048.1
OG0002387	ALV11930.1	CCC28050.1
OG0002388	ALV11946.1	CCC28066.1
OG0002389	ALV11948.1	CCC28069.1
OG0002391	ALV11950.1	CCC28072.1
OG0002392	ALV11960.1	CCC28083.1
OG0002393	ALV11967.1	CCC28090.1
OG0002394	ALV11969.1	CCC28092.1
OG0002395	ALV11977.1	CCC28104.1
OG0002396	ALV11987.1	CCC28114.1
OG0002397	ALV11988.1	CCC28117.1
OG0002398	ALV11992.1	CCC28123.1
OG0002399	ALV11995.1	CCC28126.1
OG0002400	ALV11999.1	CCC28131.1
OG0002401	ALV12000.1	CCC28132.1
OG0002402	ALV12001.1	CCC28133.1
OG0002403	ALV13134.1	CCC28135.1
OG0002404	ALV12003.1	CCC28136.1
OG0002405	ALV12004.1	CCC28137.1
OG0002406	ALV12005.1	CCC28138.1
OG0002407	ALV12006.1	CCC28139.1
OG0002408	ALV13135.1	CCC28140.1
OG0002409	ALV12010.1	CCC28145.1
OG0002410	ALV12011.1	CCC28146.1
OG0002411	ALV12012.1	CCC28147.1
OG0002412	ALV12013.1	CCC28148.1
OG0002413	ALV12015.1	CCC28150.1
OG0002414	ALV12017.1	CCC28152.1
OG0002415	ALV12036.1	CCC28172.1
OG0002416	ALV12041.1	CCC28176.1
OG0002417	ALV12045.1	CCC28180.1
OG0002418	ALV12046.1	CCC28181.1
OG0002419	ALV12066.1	CCC28211.1
OG0002420	ALV12067.1	CCC28212.1
OG0002421	ALV12076.1	CCC28221.1
OG0002422	ALV13145.1	CCC28223.1
OG0002423	ALV12078.1	CCC28224.1
OG0002424	ALV12079.1	CCC28225.1
OG0002425	ALV12080.1	CCC28226.1
OG0002426	ALV12081.1	CCC28227.1
OG0002427	ALV13146.1	CCC28230.1
OG0002428	ALV12085.1	CCC28232.1
OG0002429	ALV12086.1	CCC28233.1
OG0002430	ALV12087.1	CCC28234.1
OG0002431	ALV12088.1	CCC28235.1
OG0002432	ALV12089.1	CCC28236.1
OG0002433	ALV12095.1	CCC28242.1
OG0002434	ALV12096.1	CCC28243.1
OG0002435	ALV12097.1	CCC28244.1
OG0002436	ALV12098.1	CCC28245.1
OG0002437	ALV12100.1	CCC28247.1
OG0002438	ALV12104.1	CCC28252.1
OG0002439	ALV13149.1	CCC28267.1
OG0002440	ALV12123.1	CCC28271.1
OG0002441	ALV12125.1	CCC28276.1
OG0002442	ALV12126.1	CCC28277.1
OG0002443	ALV13154.1	CCC28279.1
OG0002444	ALV12128.1	CCC28280.1
OG0002445	ALV12130.1	CCC28281.1
OG0002446	ALV12131.1	CCC28282.1
OG0002447	ALV12135.1	CCC28289.1
OG0002448	ALV12138.1	CCC28292.1
OG0002449	ALV12139.1	CCC28293.1
OG0002450	ALV12142.1	CCC28297.1
OG0002451	ALV12145.1	CCC28301.1
OG0002452	ALV12147.1	CCC28303.1
OG0002453	ALV13160.1	CCC28313.1
OG0002454	ALV12156.1	CCC28314.1
OG0002455	ALV12157.1	CCC28315.1
OG0002456	ALV12158.1	CCC28316.1
OG0002457	ALV12161.1	CCC28319.1
OG0002458	ALV12174.1	CCC28333.1
OG0002459	ALV12175.1	CCC28334.1
OG0002460	ALV12180.1	CCC28339.1
OG0002461	ALV13162.1	CCC28349.1
OG0002462	ALV12193.1	CCC28353.1
OG0002463	ALV12203.1	CCC28365.1
OG0002464	ALV12206.1	CCC28368.1
OG0002465	ALV12208.1	CCC28370.1
OG0002466	ALV12209.1	CCC28371.1
OG0002467	ALV12211.1	CCC28373.1
OG0002468	ALV12212.1	CCC28374.1
OG0002469	ALV12215.1	CCC28377.1
OG0002470	ALV12216.1	CCC28378.1
OG0002471	ALV12273.1	CCC28403.1
OG0002472	ALV13174.1	CCC28415.1
OG0002473	ALV13175.1	CCC28417.1
OG0002474	ALV12282.1	CCC28418.1
OG0002475	ALV12287.1	CCC28424.1
OG0002476	ALV12288.1	CCC28425.1
OG0002477	ALV12304.1	CCC28443.1
OG0002478	ALV12306.1	CCC28445.1
OG0002479	ALV12307.1	CCC28446.1
OG0002480	ALV12308.1	CCC28447.1
OG0002481	ALV12309.1	CCC28448.1
OG0002482	ALV12310.1	CCC28449.1
OG0002483	ALV12313.1	CCC28454.1
OG0002484	ALV12314.1	CCC28455.1
OG0002485	ALV12325.1	CCC28471.1
OG0002486	ALV12327.1	CCC28473.1
OG0002487	ALV12329.1	CCC28475.1
OG0002488	ALV12330.1	CCC28476.1
OG0002489	ALV12331.1	CCC28477.1
OG0002490	ALV13186.1	CCC28480.1
OG0002491	ALV12348.1	CCC28496.1
OG0002492	ALV12349.1	CCC28497.1
OG0002493	ALV12355.1	CCC28503.1
OG0002494	ALV12357.1	CCC28507.1
OG0002495	ALV11915.1, ALV12359.1	CCC28514.1
OG0002496	ALV12361.1	CCC28516.1
OG0002497	ALV12363.1	CCC28518.1
OG0002498	ALV13189.1	CCC28519.1
OG0002499	ALV13190.1	CCC28523.1
OG0002500	ALV12367.1	CCC28524.1
OG0002501	ALV12371.1	CCC28529.1
OG0002502	ALV12372.1	CCC28530.1
OG0002503	ALV12373.1	CCC28531.1
OG0002504	ALV12374.1	CCC28532.1
OG0002505	ALV13192.1	CCC28533.1
OG0002506	ALV12375.1	CCC28534.1
OG0002507	ALV12376.1	CCC28535.1
OG0002508	ALV12377.1	CCC28536.1
OG0002509	ALV12385.1	CCC28545.1
OG0002510	ALV13198.1	CCC28567.1
OG0002511	ALV12404.1	CCC28573.1
OG0002512	ALV12405.1	CCC28574.1
OG0002513	ALV12406.1	CCC28575.1
OG0002514	ALV12407.1	CCC28576.1
OG0002515	ALV12408.1	CCC28577.1
OG0002516	ALV12409.1	CCC28578.1
OG0002517	ALV13199.1	CCC28579.1
OG0002518	ALV12410.1	CCC28580.1
OG0002519	ALV12411.1	CCC28581.1
OG0002520	ALV12414.1	CCC28584.1
OG0002521	ALV12416.1	CCC28586.1
OG0002522	ALV12418.1	CCC28588.1
OG0002523	ALV13200.1	CCC28597.1
OG0002524	ALV12428.1	CCC28600.1
OG0002525	ALV12430.1	CCC28602.1
OG0002526	ALV12431.1	CCC28603.1
OG0002527	ALV12432.1	CCC28604.1
OG0002528	ALV12434.1	CCC28606.1
OG0002529	ALV12435.1	CCC28607.1
OG0002530	ALV12436.1	CCC28608.1
OG0002531	ALV12439.1	CCC28611.1
OG0002532	ALV12440.1	CCC28612.1
OG0002533	ALV12443.1	CCC28615.1
OG0002534	ALV12444.1	CCC28616.1
OG0002535	ALV12446.1	CCC28619.1
OG0002536	ALV12448.1	CCC28621.1
OG0002537	ALV13203.1	CCC28623.1
OG0002538	ALV12450.1	CCC28624.1
OG0002539	ALV12451.1	CCC28625.1
OG0002540	ALV12453.1	CCC28627.1
OG0002541	ALV12454.1	CCC28628.1
OG0002542	ALV12455.1	CCC28629.1
OG0002543	ALV12457.1	CCC28631.1
OG0002544	ALV12458.1	CCC28632.1
OG0002545	ALV12459.1	CCC28633.1
OG0002546	ALV12465.1	CCC28640.1
OG0002547	ALV12467.1	CCC28642.1
OG0002548	ALV12468.1	CCC28643.1
OG0002549	ALV13205.1	CCC28644.1
OG0002550	ALV13206.1	CCC28646.1
OG0002551	ALV12470.1	CCC28647.1
OG0002552	ALV12472.1	CCC28649.1
OG0002553	ALV12473.1	CCC28650.1
OG0002554	ALV12477.1	CCC28654.1
OG0002555	ALV12478.1	CCC28655.1
OG0002556	ALV12479.1	CCC28657.1
OG0002557	ALV12481.1	CCC28659.1
OG0002558	ALV12482.1	CCC28660.1
OG0002559	ALV13208.1	CCC28668.1
OG0002560	ALV12516.1	CCC28696.1
OG0002561	ALV12517.1	CCC28697.1
OG0002562	ALV13210.1	CCC28702.1
OG0002563	ALV12524.1	CCC28709.1
OG0002564	ALV13216.1	CCC28725.1
OG0002565	ALV12536.1	CCC28726.1
OG0002566	ALV12537.1	CCC28727.1
OG0002567	ALV12541.1	CCC28732.1
OG0002568	ALV13218.1	CCC28733.1
OG0002569	ALV12542.1	CCC28734.1
OG0002570	ALV12543.1	CCC28735.1
OG0002571	ALV13219.1	CCC28736.1
OG0002572	ALV12544.1	CCC28737.1
OG0002573	ALV12548.1	CCC28742.1
OG0002574	ALV12549.1	CCC28743.1
OG0002575	ALV12567.1	CCC28761.1
OG0002577	ALV12569.1	CCC28765.1
OG0002578	ALV12570.1	CCC28766.1
OG0002579	ALV12571.1	CCC28767.1
OG0002580	ALV12572.1	CCC28768.1
OG0002581	ALV12573.1	CCC28769.1
OG0002582	ALV12574.1	CCC28770.1
OG0002583	ALV12575.1	CCC28771.1
OG0002584	ALV12577.1	CCC28775.1
OG0002585	ALV12579.1	CCC28777.1
OG0002586	ALV12580.1	CCC28778.1
OG0002587	ALV13223.1	CCC28779.1
OG0002588	ALV12581.1	CCC28780.1
OG0002589	ALV12582.1	CCC28781.1
OG0002591	ALV12589.1	CCC28789.1
OG0002592	ALV12590.1	CCC28790.1
OG0002593	ALV13224.1	CCC28803.1
OG0002594	ALV12603.1	CCC28804.1
OG0002595	ALV13226.1	CCC28808.1
OG0002596	ALV12606.1	CCC28809.1
OG0002597	ALV12616.1	CCC28824.1, CCC28955.1
OG0002598	ALV12625.1	CCC28837.1
OG0002599	ALV12626.1	CCC28838.1
OG0002600	ALV12627.1	CCC28839.1
OG0002601	ALV12628.1	CCC28840.1
OG0002602	ALV13230.1	CCC28841.1
OG0002603	ALV12629.1	CCC28842.1
OG0002604	ALV12631.1	CCC28844.1
OG0002605	ALV12633.1	CCC28846.1
OG0002606	ALV12643.1	CCC28857.1
OG0002607	ALV12656.1	CCC28872.1
OG0002608	ALV12665.1	CCC28881.1
OG0002609	ALV13238.1	CCC28895.1
OG0002610	ALV12684.1	CCC28902.1
OG0002611	ALV12685.1	CCC28903.1
OG0002612	ALV12694.1	CCC28914.1
OG0002613	ALV12695.1	CCC28915.1
OG0002614	ALV13240.1	CCC28916.1
OG0002615	ALV12696.1	CCC28917.1
OG0002616	ALV12702.1	CCC28923.1
OG0002617	ALV12703.1	CCC28924.1
OG0002618	ALV12718.1	CCC28940.1
OG0002619	ALV12719.1	CCC28941.1
OG0002621	ALV12733.1	CCC28963.1
OG0002622	ALV12735.1	CCC28965.1
OG0002623	ALV13243.1	CCC28966.1
OG0002624	ALV12736.1	CCC28967.1
OG0002625	ALV12737.1	CCC28968.1
OG0002626	ALV12740.1	CCC28972.1
OG0002627	ALV12741.1	CCC28973.1
OG0002628	ALV13244.1	CCC28974.1
OG0002629	ALV12742.1	CCC28975.1
OG0002630	ALV12743.1	CCC28976.1
OG0002631	ALV12744.1	CCC28978.1
OG0002632	ALV12748.1	CCC28985.1
OG0002633	ALV12749.1	CCC28986.1
OG0002634	ALV13246.1	CCC28987.1
OG0002635	ALV12750.1	CCC28989.1
OG0002636	ALV12755.1	CCC28995.1
OG0002637	ALV12757.1	CCC28997.1
OG0002638	ALV12766.1	CCC29006.1
OG0002639	ALV13248.1	CCC29007.1
OG0002667	ALV09310.1	CCC25106.1
OG0002668	ALV09311.1	CCC25107.1
OG0002669	ALV09312.1	CCC25108.1
OG0002670	ALV09313.1	CCC25109.1
OG0002671	ALV12771.1	CCC25131.1
OG0002672	ALV09334.1	CCC25133.1
OG0002673	ALV09335.1	CCC25134.1
OG0002674	ALV09342.1	CCC25139.1
OG0002675	ALV09348.1	CCC25145.1
OG0002676	ALV09352.1	CCC25149.1
OG0002677	ALV09355.1	CCC25153.1
OG0002678	ALV12773.1	CCC25154.1
OG0002679	ALV09357.1	CCC25155.1
OG0002680	ALV09358.1	CCC25156.1
OG0002681	ALV09359.1	CCC25157.1
OG0002682	ALV09360.1	CCC25158.1
OG0002683	ALV09361.1	CCC25159.1
OG0002684	ALV09362.1	CCC25160.1
OG0002685	ALV09363.1	CCC25161.1
OG0002686	ALV09364.1	CCC25162.1
OG0002687	ALV12774.1	CCC25163.1
OG0002688	ALV09365.1	CCC25164.1
OG0002689	ALV09366.1	CCC25165.1
OG0002690	ALV12775.1	CCC25166.1
OG0002691	ALV09377.1	CCC25179.1
OG0002692	ALV09378.1	CCC25180.1
OG0002693	ALV09383.1	CCC25185.1
OG0002694	ALV09384.1	CCC25187.1
OG0002695	ALV09391.1	CCC25197.1
OG0002696	ALV09392.1	CCC25198.1
OG0002698	ALV09414.1	CCC25223.1
OG0002699	ALV12785.1	CCC25224.1
OG0002700	ALV12786.1	CCC25225.1
OG0002701	ALV09415.1	CCC25226.1
OG0002702	ALV09423.1	CCC25233.1
OG0002703	ALV09424.1	CCC25234.1
OG0002704	ALV12792.1	CCC25266.1
OG0002705	ALV09454.1	CCC25267.1
OG0002706	ALV12793.1	CCC25268.1
OG0002708	ALV09469.1	CCC25285.1
OG0002709	ALV12795.1	CCC25286.1
OG0002710	ALV09474.1	CCC25291.1
OG0002711	ALV09475.1	CCC25292.1
OG0002712	ALV09485.1	CCC25301.1
OG0002713	ALV09497.1	CCC25312.1
OG0002714	ALV09498.1	CCC25313.1
OG0002715	ALV09504.1	CCC25319.1
OG0002716	ALV09523.1	CCC25339.1
OG0002717	ALV09525.1	CCC25341.1
OG0002719	ALV09555.1	CCC25372.1
OG0002720	ALV09556.1	CCC25373.1
OG0002721	ALV09557.1	CCC25374.1
OG0002722	ALV09558.1	CCC25375.1
OG0002723	ALV09560.1	CCC25377.1
OG0002724	ALV09572.1	CCC25391.1
OG0002725	ALV09573.1	CCC25392.1
OG0002726	ALV09574.1	CCC25393.1
OG0002727	ALV09575.1	CCC25394.1
OG0002728	ALV09578.1	CCC25397.1
OG0002729	ALV09579.1	CCC25398.1
OG0002730	ALV09580.1	CCC25400.1
OG0002731	ALV09581.1	CCC25401.1
OG0002732	ALV09582.1	CCC25402.1
OG0002733	ALV09584.1	CCC25404.1
OG0002734	ALV09585.1	CCC25405.1
OG0002735	ALV09591.1	CCC25413.1
OG0002736	ALV09592.1	CCC25414.1
OG0002737	ALV12803.1	CCC25415.1
OG0002738	ALV09594.1	CCC25417.1
OG0002739	ALV09596.1	CCC25419.1
OG0002740	ALV09598.1	CCC25421.1
OG0002741	ALV09599.1	CCC25422.1
OG0002742	ALV09600.1	CCC25423.1
OG0002743	ALV09612.1	CCC25436.1
OG0002744	ALV09618.1	CCC25442.1
OG0002745	ALV09619.1	CCC25443.1
OG0002746	ALV09620.1	CCC25444.1
OG0002747	ALV09621.1	CCC25445.1
OG0002748	ALV09622.1	CCC25446.1
OG0002749	ALV09623.1	CCC25447.1
OG0002750	ALV09624.1	CCC25448.1
OG0002751	ALV09625.1	CCC25449.1
OG0002752	ALV12804.1	CCC25450.1
OG0002753	ALV09628.1	CCC25453.1
OG0002754	ALV09640.1	CCC25468.1
OG0002755	ALV12807.1	CCC25469.1
OG0002756	ALV09641.1	CCC25470.1
OG0002757	ALV09642.1	CCC25471.1
OG0002758	ALV09645.1	CCC25473.1
OG0002759	ALV09648.1	CCC25477.1
OG0002760	ALV09651.1	CCC25479.1
OG0002761	ALV09671.1	CCC25499.1
OG0002762	ALV09688.1	CCC25518.1
OG0002763	ALV09689.1	CCC25519.1
OG0002764	ALV09690.1	CCC25520.1
OG0002765	ALV09691.1	CCC25521.1
OG0002766	ALV09692.1	CCC25522.1
OG0002767	ALV09693.1	CCC25523.1
OG0002768	ALV09715.1	CCC25547.1
OG0002769	ALV12818.1	CCC25564.1
OG0002770	ALV09730.1	CCC25569.1
OG0002771	ALV09732.1	CCC25571.1
OG0002772	ALV09744.1	CCC25585.1
OG0002773	ALV09750.1	CCC25593.1
OG0002774	ALV09755.1	CCC25599.1
OG0002775	ALV09756.1	CCC25600.1
OG0002776	ALV09783.1	CCC25629.1
OG0002777	ALV09798.1	CCC25646.1
OG0002778	ALV09799.1	CCC25647.1
OG0002779	ALV09800.1	CCC25648.1
OG0002780	ALV09801.1	CCC25649.1
OG0002781	ALV09802.1	CCC25650.1
OG0002782	ALV09803.1	CCC25651.1
OG0002783	ALV09804.1	CCC25652.1
OG0002784	ALV09805.1	CCC25653.1
OG0002785	ALV12831.1	CCC25655.1
OG0002786	ALV12833.1	CCC25659.1
OG0002787	ALV09809.1	CCC25660.1
OG0002788	ALV09810.1	CCC25661.1
OG0002789	ALV09821.1	CCC25674.1
OG0002790	ALV09822.1	CCC25675.1
OG0002791	ALV09823.1	CCC25676.1
OG0002792	ALV09824.1	CCC25677.1
OG0002793	ALV09825.1	CCC25678.1
OG0002794	ALV09826.1	CCC25679.1
OG0002795	ALV09830.1	CCC25683.1
OG0002796	ALV09833.1	CCC25686.1
OG0002797	ALV09834.1	CCC25687.1
OG0002798	ALV09835.1	CCC25688.1
OG0002799	ALV09838.1	CCC25690.1
OG0002800	ALV09840.1	CCC25692.1
OG0002801	ALV12836.1	CCC25693.1
OG0002802	ALV09841.1	CCC25694.1
OG0002803	ALV12837.1	CCC25695.1
OG0002804	ALV09844.1	CCC25697.1
OG0002805	ALV09846.1	CCC25700.1
OG0002806	ALV09847.1	CCC25701.1
OG0002807	ALV09848.1	CCC25702.1
OG0002808	ALV09849.1	CCC25703.1
OG0002810	ALV09880.1	CCC25737.1
OG0002811	ALV09881.1	CCC25738.1
OG0002812	ALV09882.1	CCC25739.1
OG0002813	ALV09883.1	CCC25740.1
OG0002814	ALV09884.1	CCC25741.1
OG0002815	ALV09885.1	CCC25742.1
OG0002816	ALV09886.1	CCC25743.1
OG0002817	ALV09887.1	CCC25744.1
OG0002818	ALV09888.1	CCC25745.1
OG0002819	ALV09889.1	CCC25746.1
OG0002820	ALV09894.1	CCC25750.1
OG0002821	ALV09902.1	CCC25759.1
OG0002822	ALV09903.1	CCC25760.1
OG0002823	ALV09951.1	CCC25807.1
OG0002824	ALV09962.1	CCC25820.1
OG0002825	ALV09963.1	CCC25822.1
OG0002826	ALV09965.1	CCC25824.1
OG0002827	ALV09966.1	CCC25825.1
OG0002828	ALV12848.1	CCC25826.1
OG0002829	ALV09969.1	CCC25830.1
OG0002830	ALV09971.1	CCC25832.1
OG0002831	ALV09972.1	CCC25833.1
OG0002832	ALV09979.1	CCC25840.1
OG0002833	ALV10016.1	CCC25874.1
OG0002834	ALV10017.1	CCC25875.1
OG0002835	ALV10019.1	CCC25877.1
OG0002836	ALV10020.1	CCC25878.1
OG0002837	ALV10025.1	CCC25884.1
OG0002838	ALV10046.1	CCC25913.1
OG0002839	ALV10051.1	CCC25917.1
OG0002840	ALV10052.1	CCC25918.1
OG0002841	ALV10057.1	CCC25923.1
OG0002842	ALV12860.1	CCC25928.1
OG0002843	ALV10061.1	CCC25929.1
OG0002844	ALV10062.1	CCC25930.1
OG0002845	ALV12861.1	CCC25931.1
OG0002846	ALV12865.1	CCC25969.1
OG0002847	ALV12866.1	CCC25972.1
OG0002848	ALV12867.1	CCC25973.1
OG0002849	ALV10100.1	CCC25975.1
OG0002850	ALV10101.1	CCC25976.1
OG0002851	ALV10105.1	CCC25980.1
OG0002852	ALV10106.1	CCC25981.1
OG0002853	ALV10107.1	CCC25982.1
OG0002854	ALV10115.1	CCC25992.1
OG0002855	ALV10117.1	CCC25994.1
OG0002856	ALV10118.1	CCC25995.1
OG0002857	ALV10120.1	CCC25997.1
OG0002858	ALV10121.1	CCC25998.1
OG0002859	ALV10123.1	CCC25999.1
OG0002860	ALV10125.1	CCC26001.1
OG0002861	ALV10126.1	CCC26002.1
OG0002862	ALV10127.1	CCC26003.1
OG0002863	ALV10129.1	CCC26006.1
OG0002864	ALV10137.1	CCC26015.1
OG0002865	ALV10138.1	CCC26016.1
OG0002866	ALV12873.1	CCC26017.1
OG0002867	ALV10158.1	CCC26041.1
OG0002868	ALV10159.1	CCC26042.1
OG0002869	ALV10160.1	CCC26043.1
OG0002870	ALV12880.1	CCC26044.1
OG0002871	ALV10161.1	CCC26045.1
OG0002872	ALV10162.1	CCC26046.1
OG0002873	ALV10164.1	CCC26048.1
OG0002874	ALV10165.1	CCC26049.1
OG0002875	ALV10173.1	CCC26058.1
OG0002876	ALV10175.1	CCC26060.1
OG0002877	ALV10184.1	CCC26070.1
OG0002878	ALV10197.1	CCC26086.1
OG0002879	ALV12889.1	CCC26111.1
OG0002880	ALV10227.1	CCC26117.1
OG0002881	ALV10229.1	CCC26119.1
OG0002882	ALV10233.1	CCC26123.1
OG0002883	ALV12890.1	CCC26127.1
OG0002884	ALV10238.1	CCC26129.1
OG0002885	ALV10239.1, ALV11525.1	CCC26130.1
OG0002886	ALV10241.1	CCC26132.1
OG0002887	ALV10243.1	CCC26133.1
OG0002888	ALV12891.1	CCC26134.1
OG0002889	ALV10244.1	CCC26135.1
OG0002890	ALV10246.1	CCC26137.1
OG0002891	ALV10247.1	CCC26138.1
OG0002892	ALV10275.1	CCC26173.1
OG0002893	ALV10277.1	CCC26175.1
OG0002894	ALV10280.1	CCC26177.1
OG0002895	ALV10291.1	CCC26189.1
OG0002896	ALV10292.1	CCC26190.1
OG0002897	ALV10294.1	CCC26192.1
OG0002898	ALV10302.1	CCC26200.1
OG0002899	ALV10305.1	CCC26203.1
OG0002900	ALV10306.1	CCC26204.1
OG0002901	ALV10308.1	CCC26207.1
OG0002902	ALV10321.1	CCC26224.1
OG0002903	ALV10354.1	CCC26258.1
OG0002904	ALV12910.1	CCC26259.1
OG0002905	ALV10357.1	CCC26263.1
OG0002906	ALV10360.1	CCC26266.1
OG0002907	ALV10364.1	CCC26270.1
OG0002908	ALV10370.1	CCC26281.1
OG0002909	ALV10371.1	CCC26283.1
OG0002910	ALV10380.1	CCC26294.1
OG0002911	ALV12921.1	CCC26316.1
OG0002912	ALV10400.1	CCC26317.1
OG0002913	ALV10401.1	CCC26318.1
OG0002914	ALV10402.1	CCC26319.1
OG0002915	ALV10407.1	CCC26324.1
OG0002916	ALV10413.1	CCC26332.1
OG0002917	ALV10414.1	CCC26333.1
OG0002918	ALV10418.1	CCC26337.1
OG0002919	ALV10419.1	CCC26338.1
OG0002921	ALV10437.1	CCC26362.1
OG0002922	ALV12925.1	CCC26363.1
OG0002923	ALV10452.1	CCC26381.1
OG0002924	ALV10453.1	CCC26382.1
OG0002925	ALV10454.1	CCC26383.1
OG0002926	ALV10455.1	CCC26384.1
OG0002927	ALV10456.1	CCC26385.1
OG0002928	ALV10498.1	CCC26430.1
OG0002929	ALV10499.1	CCC26431.1
OG0002930	ALV10500.1	CCC26432.1
OG0002931	ALV10514.1	CCC26447.1
OG0002932	ALV10522.1	CCC26455.1
OG0002933	ALV10528.1	CCC26461.1
OG0002934	ALV10529.1	CCC26462.1
OG0002935	ALV10532.1	CCC26464.1
OG0002936	ALV10533.1	CCC26465.1
OG0002937	ALV10534.1	CCC26466.1
OG0002938	ALV10536.1	CCC26469.1
OG0002939	ALV10537.1	CCC26470.1
OG0002940	ALV10554.1	CCC26488.1
OG0002941	ALV10555.1	CCC26489.1
OG0002942	ALV12937.1	CCC26491.1
OG0002943	ALV10557.1	CCC26492.1
OG0002944	ALV10558.1	CCC26493.1
OG0002945	ALV10560.1	CCC26497.1
OG0002946	ALV10567.1	CCC26507.1
OG0002947	ALV10568.1	CCC26508.1
OG0002948	ALV10572.1	CCC26512.1
OG0002949	ALV10573.1	CCC26513.1
OG0002950	ALV10578.1	CCC26518.1
OG0002951	ALV10583.1	CCC26523.1
OG0002952	ALV10584.1	CCC26524.1
OG0002953	ALV10594.1	CCC26533.1
OG0002954	ALV12943.1	CCC26537.1
OG0002955	ALV10624.1	CCC26562.1
OG0002956	ALV10626.1	CCC26564.1
OG0002957	ALV10639.1	CCC26577.1
OG0002958	ALV10646.1	CCC26585.1
OG0002959	ALV10647.1	CCC26586.1
OG0002960	ALV12947.1	CCC26590.1
OG0002961	ALV10650.1	CCC26591.1
OG0002962	ALV10652.1	CCC26594.1
OG0002963	ALV10655.1	CCC26597.1
OG0002964	ALV12949.1	CCC26598.1
OG0002965	ALV10656.1	CCC26599.1
OG0002966	ALV12950.1	CCC26601.1
OG0002967	ALV10657.1	CCC26602.1
OG0002970	ALV10659.1	CCC26617.1
OG0002971	ALV10660.1	CCC26618.1
OG0002972	ALV12951.1	CCC26619.1
OG0002973	ALV10664.1	CCC26624.1
OG0002974	ALV10667.1	CCC26627.1
OG0002975	ALV10669.1	CCC26629.1
OG0002976	ALV10673.1	CCC26633.1
OG0002977	ALV10680.1	CCC26640.1
OG0002978	ALV10689.1	CCC26650.1
OG0002979	ALV10690.1	CCC26651.1
OG0002980	ALV10691.1	CCC26652.1
OG0002981	ALV10692.1	CCC26653.1
OG0002982	ALV10697.1	CCC26659.1
OG0002983	ALV10698.1	CCC26660.1
OG0002986	ALV10728.1	CCC26699.1
OG0002987	ALV10737.1	CCC26708.1
OG0002988	ALV10756.1	CCC26730.1
OG0002989	ALV10761.1	CCC26735.1
OG0002990	ALV10777.1	CCC26757.1
OG0002991	ALV12967.1	CCC26758.1
OG0002992	ALV10778.1	CCC26759.1
OG0002993	ALV10779.1	CCC26760.1
OG0002994	ALV10780.1	CCC26761.1
OG0002995	ALV10781.1	CCC26762.1
OG0002996	ALV10782.1	CCC26763.1
OG0002997	ALV10783.1	CCC26764.1
OG0002998	ALV10784.1	CCC26765.1
OG0002999	ALV10785.1	CCC26766.1
OG0003000	ALV10786.1	CCC26767.1
OG0003001	ALV10787.1	CCC26768.1
OG0003002	ALV10788.1	CCC26769.1
OG0003003	ALV10789.1	CCC26770.1
OG0003004	ALV10808.1	CCC26792.1
OG0003005	ALV10810.1	CCC26794.1
OG0003006	ALV10811.1	CCC26795.1
OG0003007	ALV10812.1	CCC26796.1
OG0003008	ALV10819.1	CCC26803.1
OG0003009	ALV10820.1	CCC26804.1
OG0003010	ALV10821.1	CCC26805.1
OG0003011	ALV10822.1	CCC26806.1
OG0003012	ALV10824.1	CCC26809.1
OG0003013	ALV10825.1	CCC26810.1
OG0003014	ALV10827.1	CCC26813.1
OG0003015	ALV10828.1	CCC26814.1
OG0003016	ALV10829.1	CCC26815.1
OG0003017	ALV10830.1	CCC26816.1
OG0003018	ALV10832.1	CCC26819.1
OG0003019	ALV10833.1	CCC26820.1
OG0003020	ALV12973.1	CCC26822.1
OG0003021	ALV10835.1	CCC26823.1
OG0003022	ALV10836.1	CCC26824.1
OG0003023	ALV10838.1	CCC26826.1
OG0003024	ALV12975.1	CCC26827.1
OG0003025	ALV10839.1	CCC26828.1
OG0003026	ALV10840.1	CCC26829.1
OG0003027	ALV10841.1	CCC26830.1
OG0003028	ALV10844.1	CCC26833.1
OG0003029	ALV10845.1	CCC26834.1
OG0003030	ALV10848.1	CCC26838.1
OG0003031	ALV10855.1	CCC26846.1
OG0003032	ALV10860.1	CCC26851.1
OG0003033	ALV10861.1	CCC26852.1
OG0003034	ALV12979.1	CCC26853.1
OG0003035	ALV10865.1	CCC26859.1
OG0003036	ALV10867.1	CCC26861.1
OG0003037	ALV10868.1	CCC26862.1
OG0003038	ALV10869.1	CCC26863.1
OG0003039	ALV10871.1	CCC26866.1
OG0003040	ALV10872.1	CCC26867.1
OG0003041	ALV12981.1	CCC26870.1
