Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	N2	n82	1.0	Non-Terminal	Mmicro_AMC61292.1, Mafric_CCC28589.1, Mbovis_ALV12419.1, Mmicro_AMC58516.1, Mmicro_AMC61148.1, Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1, Mmicro_AMC59386.1, Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1, Mafric_CCC25829.1, Mmicro_AMC58259.1, Mmicro_AMC57747.1, Mmicro_AMC57601.1, Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1	Mafric_CCC27704.1, Mbovis_ALV11623.1, Mmicro_AMC58520.1, Mafric_CCC26062.1, Mbovis_ALV10177.1, Mafric_CCC26059.1, Mbovis_ALV10174.1, Mmicro_AMC60324.1, Mmicro_AMC58517.1
OG0000000	N2	n83	1.0	Non-Terminal	Mmicro_AMC61292.1, Mafric_CCC28589.1, Mbovis_ALV12419.1	Mmicro_AMC58516.1, Mmicro_AMC61148.1, Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1, Mmicro_AMC59386.1, Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1, Mafric_CCC25829.1, Mmicro_AMC58259.1, Mmicro_AMC57747.1, Mmicro_AMC57601.1, Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1
OG0000000	N2	n86	0.3333333333333333	Non-Terminal	Mmicro_AMC58516.1	Mmicro_AMC61148.1, Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1, Mmicro_AMC59386.1, Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1, Mafric_CCC25829.1, Mmicro_AMC58259.1, Mmicro_AMC57747.1, Mmicro_AMC57601.1, Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1
OG0000000	N2	n87	0.6666666666666666	Non-Terminal	Mmicro_AMC61148.1, Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1, Mmicro_AMC59386.1, Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1	Mafric_CCC25829.1, Mmicro_AMC58259.1, Mmicro_AMC57747.1, Mmicro_AMC57601.1, Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1
OG0000000	N2	n88	1.0	Non-Terminal	Mmicro_AMC61148.1, Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1	Mmicro_AMC59386.1, Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	N2	n89	0.3333333333333333	Non-Terminal	Mmicro_AMC61148.1	Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1, Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1
OG0000000	N2	n90	1.0	Non-Terminal	Mbovis_ALV10049.1, Mafric_CCC25915.1, Mmicro_AMC58357.1	Mmicro_AMC58911.1, Mbovis_ALV10490.1, Mafric_CCC26421.1
OG0000000	N2	n95	0.3333333333333333	Non-Terminal	Mmicro_AMC59386.1	Mmicro_AMC58021.1, Mbovis_ALV09765.1, Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	N2	n96	0.6666666666666666	Non-Terminal	Mmicro_AMC58021.1, Mbovis_ALV09765.1	Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1, Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	N2	n98	1.0	Non-Terminal	Mmicro_AMC57766.1, Mbovis_ALV09554.1, Mafric_CCC25371.1	Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1, Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	N2	n101	1.0	Non-Terminal	Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1, Mmicro_AMC57570.1, Mbovis_ALV09393.1	Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1, Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	N2	n102	0.6666666666666666	Non-Terminal	Mafric_CCC25657.1, Mbovis_ALV09807.1, Mmicro_AMC58077.1	Mmicro_AMC57570.1, Mbovis_ALV09393.1
OG0000000	N2	n106	1.0	Non-Terminal	Mmicro_AMC61397.1, Mafric_CCC28672.1, Mbovis_ALV12493.1	Mmicro_AMC58646.1, Mbovis_ALV10274.1, Mafric_CCC26172.1
OG0000000	Mmicro	n112	1.0	Terminal	Mmicro_AMC58259.1, Mmicro_AMC57747.1	Mmicro_AMC57601.1, Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1
OG0000000	Mmicro	n113	1.0	Terminal	Mmicro_AMC58259.1	Mmicro_AMC57747.1
OG0000000	Mmicro	n114	1.0	Terminal	Mmicro_AMC57601.1	Mmicro_AMC57745.1, Mmicro_AMC57743.1, Mmicro_AMC58258.1
OG0000000	Mmicro	n115	1.0	Terminal	Mmicro_AMC57745.1, Mmicro_AMC57743.1	Mmicro_AMC58258.1
OG0000000	Mmicro	n116	1.0	Terminal	Mmicro_AMC57745.1	Mmicro_AMC57743.1
OG0000000	N2	n117	0.3333333333333333	Non-Terminal	Mafric_CCC27704.1	Mbovis_ALV11623.1, Mmicro_AMC58520.1, Mafric_CCC26062.1, Mbovis_ALV10177.1, Mafric_CCC26059.1, Mbovis_ALV10174.1, Mmicro_AMC60324.1, Mmicro_AMC58517.1
OG0000000	N2	n118	0.3333333333333333	Non-Terminal	Mbovis_ALV11623.1	Mmicro_AMC58520.1, Mafric_CCC26062.1, Mbovis_ALV10177.1, Mafric_CCC26059.1, Mbovis_ALV10174.1, Mmicro_AMC60324.1, Mmicro_AMC58517.1
OG0000000	N2	n119	1.0	Non-Terminal	Mmicro_AMC58520.1, Mafric_CCC26062.1, Mbovis_ALV10177.1	Mafric_CCC26059.1, Mbovis_ALV10174.1, Mmicro_AMC60324.1, Mmicro_AMC58517.1
OG0000000	Mmicro	n124	1.0	Terminal	Mmicro_AMC60324.1	Mmicro_AMC58517.1
OG0000001	N1	n0	1.0	Non-Terminal	Mmicro_AMC60882.1, Mbovis_ALV12068.1, Mafric_CCC28213.1, Mbovis_ALV12069.1, Mmicro_AMC60883.1, Mafric_CCC28214.1, Mavium_AAS05732.1, Mavium_AAS05733.1	Mavium_AAS03822.1, Mavium_AAS03283.1, Mbovis_ALV10901.1, Mmicro_AMC59438.1, Mafric_CCC26900.1, Mavium_AAS03835.1, Mavium_AAS03469.1, Mavium_AAS03838.1, Mbovis_ALV10119.1, Mafric_CCC25996.1, Mmicro_AMC58447.1, Mmicro_AMC57862.1, Mbovis_ALV09634.1, Mafric_CCC25462.1, Mbovis_ALV11742.1, Mmicro_AMC60480.1, Mafric_CCC27843.1, Mmicro_AMC58595.1, Mafric_CCC26122.1, Mbovis_ALV10232.1, Mavium_AAS04892.1, Mavium_AAS03832.1, Mavium_AAS04918.1, Mavium_AAS04917.1, Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1, Mmicro_AMC59436.1, Mavium_AAS02759.1, Mavium_AAS03993.1
OG0000001	N2	n2	1.0	Non-Terminal	Mmicro_AMC60882.1, Mbovis_ALV12068.1, Mafric_CCC28213.1	Mbovis_ALV12069.1, Mmicro_AMC60883.1, Mafric_CCC28214.1
OG0000001	Mavium	n7	1.0	Terminal	Mavium_AAS05732.1	Mavium_AAS05733.1
OG0000001	N1	n8	1.0	Non-Terminal	Mavium_AAS03822.1, Mavium_AAS03283.1, Mbovis_ALV10901.1, Mmicro_AMC59438.1, Mafric_CCC26900.1, Mavium_AAS03835.1, Mavium_AAS03469.1, Mavium_AAS03838.1, Mbovis_ALV10119.1, Mafric_CCC25996.1, Mmicro_AMC58447.1, Mmicro_AMC57862.1, Mbovis_ALV09634.1, Mafric_CCC25462.1	Mbovis_ALV11742.1, Mmicro_AMC60480.1, Mafric_CCC27843.1, Mmicro_AMC58595.1, Mafric_CCC26122.1, Mbovis_ALV10232.1, Mavium_AAS04892.1, Mavium_AAS03832.1, Mavium_AAS04918.1, Mavium_AAS04917.1, Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1, Mmicro_AMC59436.1, Mavium_AAS02759.1, Mavium_AAS03993.1
OG0000001	N1	n9	0.25	Non-Terminal	Mavium_AAS03822.1, Mavium_AAS03283.1	Mbovis_ALV10901.1, Mmicro_AMC59438.1, Mafric_CCC26900.1, Mavium_AAS03835.1, Mavium_AAS03469.1, Mavium_AAS03838.1, Mbovis_ALV10119.1, Mafric_CCC25996.1, Mmicro_AMC58447.1, Mmicro_AMC57862.1, Mbovis_ALV09634.1, Mafric_CCC25462.1
OG0000001	Mavium	n10	1.0	Terminal	Mavium_AAS03822.1	Mavium_AAS03283.1
OG0000001	N1	n11	1.0	Non-Terminal	Mbovis_ALV10901.1, Mmicro_AMC59438.1, Mafric_CCC26900.1, Mavium_AAS03835.1, Mavium_AAS03469.1	Mavium_AAS03838.1, Mbovis_ALV10119.1, Mafric_CCC25996.1, Mmicro_AMC58447.1, Mmicro_AMC57862.1, Mbovis_ALV09634.1, Mafric_CCC25462.1
OG0000001	Mavium	n15	1.0	Terminal	Mavium_AAS03835.1	Mavium_AAS03469.1
OG0000001	N2	n17	1.0	Non-Terminal	Mbovis_ALV10119.1, Mafric_CCC25996.1, Mmicro_AMC58447.1	Mmicro_AMC57862.1, Mbovis_ALV09634.1, Mafric_CCC25462.1
OG0000001	N1	n22	1.0	Non-Terminal	Mbovis_ALV11742.1, Mmicro_AMC60480.1, Mafric_CCC27843.1, Mmicro_AMC58595.1, Mafric_CCC26122.1, Mbovis_ALV10232.1, Mavium_AAS04892.1	Mavium_AAS03832.1, Mavium_AAS04918.1, Mavium_AAS04917.1, Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1, Mmicro_AMC59436.1, Mavium_AAS02759.1, Mavium_AAS03993.1
OG0000001	N2	n24	1.0	Non-Terminal	Mbovis_ALV11742.1, Mmicro_AMC60480.1, Mafric_CCC27843.1	Mmicro_AMC58595.1, Mafric_CCC26122.1, Mbovis_ALV10232.1
OG0000001	N1	n29	0.25	Non-Terminal	Mavium_AAS03832.1	Mavium_AAS04918.1, Mavium_AAS04917.1, Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1, Mmicro_AMC59436.1, Mavium_AAS02759.1, Mavium_AAS03993.1
OG0000001	N1	n30	0.5	Non-Terminal	Mavium_AAS04918.1, Mavium_AAS04917.1, Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1	Mmicro_AMC59436.1, Mavium_AAS02759.1, Mavium_AAS03993.1
OG0000001	N1	n31	0.25	Non-Terminal	Mavium_AAS04918.1, Mavium_AAS04917.1	Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1, Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1
OG0000001	Mavium	n32	1.0	Terminal	Mavium_AAS04918.1	Mavium_AAS04917.1
OG0000001	N1	n33	0.5	Non-Terminal	Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1, Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1	Mmicro_AMC59435.1, Mavium_AAS03833.1, Mavium_AAS03992.1
OG0000001	N1	n34	1.0	Non-Terminal	Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1, Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1	Mbovis_ALV12292.1, Mmicro_AMC61123.1, Mafric_CCC25428.1, Mavium_AAS03472.1, Mavium_AAS05244.1, Mavium_AAS05970.1, Mavium_AAS05969.1
OG0000001	N1	n35	0.75	Non-Terminal	Mafric_CCC28202.1, Mmicro_AMC60869.1, Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1, Mavium_AAS04453.1	Mavium_AAS06489.1, Mafric_CCC26647.1, Mmicro_AMC59163.1, Mbovis_ALV12953.1, Mmicro_AMC59558.1, Mafric_CCC27011.1, Mmicro_AMC59557.1, Mafric_CCC27010.1, Mbovis_ALV11000.1, Mmicro_AMC61119.1, Mafric_CCC28428.1, Mbovis_ALV12290.1, Mbovis_ALV10320.1, Mmicro_AMC58701.1, Mbovis_ALV10086.1, Mmicro_AMC58403.1, Mafric_CCC25959.1, Mbovis_ALV10851.1, Mafric_CCC26842.1, Mafric_CCC28238.1, Mbovis_ALV12091.1, Mmicro_AMC60908.1, Mbovis_ALV12090.1, Mbovis_ALV12442.1, Mmicro_AMC61336.1, Mmicro_AMC60039.1, Mmicro_AMC60038.1, Mbovis_ALV11379.1, Mafric_CCC27439.1, Mafric_CCC28639.1, Mmicro_AMC61361.1, Mbovis_ALV12464.1, Mafric_CCC25379.1, Mmicro_AMC57827.1, Mmicro_AMC57826.1, Mmicro_AMC57775.1, Mbovis_ALV09605.1, Mmicro_AMC58269.1, Mafric_CCC25838.1, Mbovis_ALV09977.1, Mmicro_AMC57921.1, Mbovis_ALV12810.1
OG0000001	N2	n37	0.6666666666666666	Non-Terminal	Mafric_CCC28202.1, Mmicro_AMC60869.1	Mafric_CCC27438.1, Mafric_CCC27435.1, Mmicro_AMC60037.1
OG0000001	Mafric	n40	1.0	Terminal	Mafric_CCC27438.1	Mafric_CCC27435.1
